filename	label	AD	DBD	part_of	Template
63x-Brain-2380803180024823906	JRC_LH1129_Brain_2019_20170303_21_A5	P{R14B11-p65.AD}	P{R44G08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2338407063354343522	JRC_LH2088_Brain_2019_20161104_18_A1	P{VT060731-p65.AD}	P{VT006486-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2368600402191974498	JRC_LH1354_Brain_2019_20170131_32_F2	P{R49B08-p65.AD}	P{R53D01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2488167785566306402	JRC_LH808_Brain_2019_20171220_34_B3	P{R84A06-p65.AD}	P{R25B10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2488167784983298146	JRC_LH808_Brain_2019_20171220_34_A1	P{R84A06-p65.AD}	P{R25B10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2349767956390477922	JRC_LH1594_Brain_2019_20161207_31_F6	P{R43D01-p65.AD}	P{R76G09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2349767955983630434	JRC_LH1594_Brain_2019_20161207_31_F2	P{R43D01-p65.AD}	P{R76G09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2368600400522641506	JRC_LH728_Brain_2019_20170131_32_B5	P{R76E07-p65.AD}	P{R18B11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2368600400208068706	JRC_LH728_Brain_2019_20170131_32_B1	P{R76E07-p65.AD}	P{R18B11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2380803174807109730	JRC_LH1129_Brain_2019_20170303_21_A1	P{R14B11-p65.AD}	P{R44G08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2394570809394856034	JRC_LH629_Brain_2019_20170411_31_I1	P{R30A10-p65.AD}	P{R10H02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2394570810099499106	JRC_LH629_Brain_2019_20170411_31_J1	P{R30A10-p65.AD}	P{R10H02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2372587535206449250	JRC_LH1827_Brain_2019_20170214_31_C2	P{R30A10-p65.AD}	P{R95F09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2420377020518105186	JRC_LH1900_Brain_2019_20170623_24_B4	P{R17A04-p65.AD}	P{VT041432-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2420377020425830498	JRC_LH1900_Brain_2019_20170623_24_B3	P{R17A04-p65.AD}	P{VT041432-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2515961313000161378	JRC_LH1574_Brain_2019_20180313_31_B6	P{R20G01-p65.AD}	P{R76G09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2515961312224215138	JRC_LH1574_Brain_2019_20180313_31_A2	P{R20G01-p65.AD}	P{R76G09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2224620963264200802	JRC_LH173_Brain_2019_20150821_31_D5	P{R16C09-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2224620949989228642	JRC_LH173_Brain_2019_20150821_31_D4	P{R16C09-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2224621007149203554	JRC_LH206_Brain_2019_20150821_31_E4	P{R70G02-p65.AD}	P{R31D07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2224620837623824482	JRC_LH258_Brain_2019_20150821_31_B5	P{R21D06-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2222844524126797922	JRC_LH2448_Brain_2019_20150814_31_A5	P{R10E07-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2220008585016901730	JRC_LH1543_Brain_2019_20151014_32_F6	P{R76E07-p65.AD}	P{R66B12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2222844654481571938	JRC_LH2453_Brain_2019_20150814_31_D5	PBac{R20A02-p65.AD}	P{R67F03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2225723907892052066	JRC_LH1475_Brain_2019_20151202_33_B2	P{R86A05-p65.AD}	P{R65C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2229803307851841573	JRC_LH1518_Brain_2019_20151111_32_F5	P{R85A07-p65.AD}	P{R65H10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2229803294002249765	JRC_LH1518_Brain_2019_20151111_32_F4	P{R85A07-p65.AD}	P{R65H10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2229665520129409098	JRC_LH849_Brain_2019_20151217_26_B1	P{R11E08-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2225766582531915874	JRC_LH788_Brain_2019_20151125_23_G1	P{R34C08-p65.AD}	P{R22C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2225724276630093922	JRC_LH1046_Brain_2019_20151202_33_I2	P{R82F03-p65.AD}	P{R41G09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2225724263506116706	JRC_LH1046_Brain_2019_20151202_33_I1	P{R82F03-p65.AD}	P{R41G09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2220008535859658850	JRC_LH1543_Brain_2019_20151014_32_F4	P{R76E07-p65.AD}	P{R66B12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210684949999124578	JRC_LH2446_Brain_2019_20151105_25_C8	P{VT029753-p65.AD}	P{R55C09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210302499728916578	JRC_LH279_Brain_2019_20151008_23_B2	P{R70G05-p65.AD}	P{R41H09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210684912170696802	JRC_LH2446_Brain_2019_20151105_25_C7	P{VT029753-p65.AD}	P{R55C09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210685033490940002	JRC_LH2453_Brain_2019_20151105_25_E2	PBac{R20A02-p65.AD}	P{R67F03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2214693711567126626	JRC_LH258_Brain_2019_20151009_19_B2	P{R21D06-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2214693683511427170	JRC_LH258_Brain_2019_20151009_19_B1	P{R21D06-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2214694575656665186	JRC_LH1668_Brain_2019_20151105_24_E3	P{R65H10-p65.AD}	P{R85A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2214694540982354018	JRC_LH1668_Brain_2019_20151105_24_E2	P{R65H10-p65.AD}	P{R85A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2220008409283952738	JRC_LH578_Brain_2019_20151014_32_E1	P{R70G02-p65.AD}	P{R94F11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2236961953593426018	JRC_LH1337_Brain_2019_20151125_23_F6	P{R41H07-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2236020527250538594	JRC_LH1518_Brain_2019_20151125_19_B5	P{R85A07-p65.AD}	P{R65H10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2236961908575961186	JRC_LH1479_Brain_2019_20151125_23_E4	P{R84F07-p65.AD}	P{R65C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2236961977979109474	JRC_LH1337_Brain_2019_20151125_23_F8	P{R41H07-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2240255587856154722	JRC_LH1046_Brain_2019_20151022_19_B6	P{R82F03-p65.AD}	P{R41G09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2240174396532588618	JRC_LH528_Brain_2019_20151015_19_D6	P{R65H10-p65.AD}	P{R81E08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2240255519350587490	JRC_LH1046_Brain_2019_20151022_19_B3	P{R82F03-p65.AD}	P{R41G09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2230265052085092389	JRC_LH989_Brain_2019_20151125_20_B1	P{R29G05-p65.AD}	P{R37G11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2230265469070213157	JRC_LH247_Brain_2019_20151125_20_F1	P{R82F03-p65.AD}	P{R34G01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2230265326279327781	JRC_LH1112_Brain_2019_20151125_20_D2	P{R37E08-p65.AD}	P{R41H07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2230265114701856805	JRC_LH989_Brain_2019_20151125_20_B4	P{R29G05-p65.AD}	P{R37G11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2230265363688325157	JRC_LH1112_Brain_2019_20151125_20_D4	P{R37E08-p65.AD}	P{R41H07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2230497300231225381	JRC_LH180_Brain_2019_20150706_31_B4	P{R24C08-p65.AD}	P{R30E03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2232920877043810378	JRC_LH412_Brain_2019_20151231_33_H2	P{R22B12-p65.AD}	P{R54G12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2232920867682123850	JRC_LH412_Brain_2019_20151231_33_H1	P{R22B12-p65.AD}	P{R54G12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2232920564161314890	JRC_LH509_Brain_2019_20151231_33_A1	P{R13C04-p65.AD}	P{R79C09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2230497410956656677	JRC_LH168_Brain_2019_20150706_31_F5	P{R46A08-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2230497374478794789	JRC_LH166_Brain_2019_20150706_31_D5	P{R31D07-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2230497320028340261	JRC_LH180_Brain_2019_20150706_31_B5	P{R24C08-p65.AD}	P{R30E03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2236020449622360162	JRC_LH1518_Brain_2019_20151125_19_B2	P{R85A07-p65.AD}	P{R65H10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2186062021311594594	JRC_LH1197_Brain_2019_20150828_31_E1	P{R30F11-p65.AD}	P{R48D05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2186062005608120418	JRC_LH989_Brain_2019_20150828_31_D2	P{R29G05-p65.AD}	P{R37G11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2186061997097877602	JRC_LH989_Brain_2019_20150828_31_D1	P{R29G05-p65.AD}	P{R37G11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2186061970581487714	JRC_LH1337_Brain_2019_20150828_31_C3	P{R41H07-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2186061957541396578	JRC_LH1479_Brain_2019_20150828_31_B3	P{R84F07-p65.AD}	P{R65C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2186061928307097698	JRC_LH1479_Brain_2019_20150828_31_B1	P{R84F07-p65.AD}	P{R65C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2186061989535547490	JRC_LH1337_Brain_2019_20150828_31_C6	P{R41H07-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2186062044585787490	JRC_LH1197_Brain_2019_20150828_31_E6	P{R30F11-p65.AD}	P{R48D05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2192744263052165218	JRC_LH259_Brain_2019_20150828_23_A4	P{R93F07-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2192744015273656418	JRC_LH259_Brain_2019_20150828_23_A1	P{R93F07-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2186062157186072674	JRC_LH509_Brain_2019_20150828_31_J3	P{R13C04-p65.AD}	P{R79C09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2186062087183138914	JRC_LH1475_Brain_2019_20150828_31_G1	P{R86A05-p65.AD}	P{R65C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2186062065309843554	JRC_LH849_Brain_2019_20150828_31_F3	P{R11E08-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2186062055922991202	JRC_LH849_Brain_2019_20150828_31_F1	P{R11E08-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2186061899479646306	JRC_LH2454_Brain_2019_20150828_31_A1	P{ple-p65.AD}	P{R42H01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2259820137366421602	JRC_LH163_Brain_2019_20150626_32_C1	P{R16C09-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2259820046098366562	JRC_LH85_Brain_2019_20150619_32_B3	P{R50H07-p65.AD}	P{R16H04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1852298186517905506	JRC_LH2451_Brain_2019_20130123_33_B1	P{R54G12-p65.AD}	P{R22B12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2268136045008650314	JRC_LH2456_Brain_2019_20130115_31_A1	P{R38D01-p65.AD}	P{R77F05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1845060921378996322	JRC_LH2453_Brain_2019_20121114_31_E5	PBac{R20A02-p65.AD}	P{R67F03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2259820042738729058	JRC_LH85_Brain_2019_20150619_32_B1	P{R50H07-p65.AD}	P{R16H04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2259820140877054050	JRC_LH163_Brain_2019_20150626_32_C3	P{R16C09-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2185885625012453474	JRC_LH258_Brain_2019_20150821_31_B1	P{R21D06-p65.AD}	P{R37F05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2184379515503902818	JRC_LH2446_Brain_2019_20150814_31_F4	P{VT029753-p65.AD}	P{R55C09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2184379500286967906	JRC_LH2446_Brain_2019_20150814_31_F1	P{VT029753-p65.AD}	P{R55C09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2184379363712041058	JRC_LH2448_Brain_2019_20150814_31_A3	P{R10E07-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2165727197485072482	JRC_LH141_Brain_2019_20150626_32_J3	P{R79C09-p65.AD}	P{R22A12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2165727182532378722	JRC_LH141_Brain_2019_20150626_32_J1	P{R79C09-p65.AD}	P{R22A12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2259820145776001122	JRC_LH279_Brain_2019_20150626_32_D1	P{R70G05-p65.AD}	P{R41H09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2185885719161995362	JRC_LH206_Brain_2019_20150821_31_E3	P{R70G02-p65.AD}	P{R31D07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2203988302422343754	JRC_LH1284_Brain_2019_20151007_31_A5	P{R38F08-p65.AD}	P{R52H12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2203988276216332362	JRC_LH1284_Brain_2019_20151007_31_A1	P{R38F08-p65.AD}	P{R52H12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2199291418013335626	JRC_LH166_Brain_2019_20151002_19_E2	P{R31D07-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2199291654710493258	JRC_LH163_Brain_2019_20151002_21_C3	P{R16C09-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2206339444556955746	JRC_LH528_Brain_2019_20151014_32_B1	P{R65H10-p65.AD}	P{R81E08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210302419684819042	JRC_LH279_Brain_2019_20151008_23_B1	P{R70G05-p65.AD}	P{R41H09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210298397473112162	JRC_LH788_Brain_2019_20151111_32_D3	P{R34C08-p65.AD}	P{R22C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210298364803678306	JRC_LH788_Brain_2019_20151111_32_D2	P{R34C08-p65.AD}	P{R22C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2207197778449268834	JRC_LH85_Brain_2019_20151002_20_C8	P{R50H07-p65.AD}	P{R16H04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2207197734471991394	JRC_LH85_Brain_2019_20151002_20_C2	P{R50H07-p65.AD}	P{R16H04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2206339958216589410	JRC_LH578_Brain_2019_20151014_32_E3	P{R70G02-p65.AD}	P{R94F11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2206339533153239138	JRC_LH528_Brain_2019_20151014_32_B6	P{R65H10-p65.AD}	P{R81E08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2199291383955587146	JRC_LH166_Brain_2019_20151002_19_E1	P{R31D07-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2197252335640510562	JRC_LH421_Brain_2019_20150929_33_G3	P{R38D01-p65.AD}	P{R54G12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2197252254157766754	JRC_LH421_Brain_2019_20150929_33_G2	P{R38D01-p65.AD}	P{R54G12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2197252078315765858	JRC_LH1129_Brain_2019_20150929_33_F1	P{R14B11-p65.AD}	P{R44G08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2220008000096043106	JRC_LH123_Brain_2019_20150929_33_B1	P{R16C09-p65.AD}	P{R20G01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2197251535988064354	JRC_LH979_Brain_2019_20150929_33_A4	P{R84F07-p65.AD}	P{R37A11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2197251499455676514	JRC_LH979_Brain_2019_20150929_33_A2	P{R84F07-p65.AD}	P{R37A11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2192743033462587490	JRC_LH163_Brain_2019_20150828_23_B5	P{R16C09-p65.AD}	P{R25B07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2240255669951266914	JRC_LH808_Brain_2019_20151022_19_C4	P{R84A06-p65.AD}	P{R25B10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2197258555294220386	JRC_LH1475_Brain_2019_20150828_24_H6	P{R86A05-p65.AD}	P{R65C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2197258482699206754	JRC_LH1475_Brain_2019_20150828_24_H1	P{R86A05-p65.AD}	P{R65C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2197258360464605282	JRC_LH173_Brain_2019_20150828_24_F2	P{R16C09-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2197258510390001762	JRC_LH173_Brain_2019_20150828_24_F1	P{R16C09-p65.AD}	P{R28A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2197258655542280290	JRC_LH1293_Brain_2019_20150828_24_D4	P{R16C09-p65.AD}	P{R52H12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2331605878857269346	JRC_LH2453_Brain_2019_20161019_32_E1	PBac{R20A02-p65.AD}	P{R67F03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2291297600936083530	JRC_LH1940_Brain_2019_20160629_31_A3	P{R66A08-p65.AD}	P{VT000926-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2306532916475203729	JRC_LH2094_Brain_2019_20160812_32_D2	P{VT006486-p65.AD}	P{VT008489-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2306532915472760977	JRC_LH1850_Brain_2019_20160812_32_A6	P{R49B08-p65.AD}	P{VT024617-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2306532914927501457	JRC_LH1850_Brain_2019_20160812_32_A3	P{R49B08-p65.AD}	P{VT024617-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2302360972934774821	JRC_LH567_Brain_2019_20160729_26_A2	P{R22B12-p65.AD}	P{R94F11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2306532921084739729	JRC_LH1893_Brain_2019_20160812_32_J5	P{R18B06-p65.AD}	P{VT024617-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2306532915908968593	JRC_LH1850_Brain_2019_20160812_32_B4	P{R49B08-p65.AD}	P{VT024617-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2310229229393936529	JRC_LH2445_Brain_2019_20160824_31_A2	P{R41C05-p65.AD}	P{VT026019-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2316429821988569233	JRC_LH1943_Brain_2019_20160909_26_C7	P{R22A12-p65.AD}	P{VT020714-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2302360974562164773	JRC_LH1139_Brain_2019_20160729_26_E5	P{R93A02-p65.AD}	P{R44G08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2310229233382719633	JRC_LH2170_Brain_2019_20160824_31_H4	P{VT002834-p65.AD}	P{VT008659-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2310229232564830353	JRC_LH2170_Brain_2019_20160824_31_G1	P{VT002834-p65.AD}	P{VT008659-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2310229232476749969	JRC_LH1959_Brain_2019_20160824_31_F5	P{R58F03-p65.AD}	P{R30A10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2310229230920663185	JRC_LH2220_Brain_2019_20160824_31_D1	P{VT041887-p65.AD}	P{VT060077-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2310229230236991633	JRC_LH2220_Brain_2019_20160824_31_C1	P{VT041887-p65.AD}	P{VT060077-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2310229229511377041	JRC_LH2445_Brain_2019_20160824_31_A3	P{R41C05-p65.AD}	P{VT026019-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2306532919906140305	JRC_LH1893_Brain_2019_20160812_32_I2	P{R18B06-p65.AD}	P{VT024617-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2291028772658348069	JRC_LH1554_Brain_2019_20160701_22_F8	P{R91F03-p65.AD}	P{R71D08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2293556371905314914	JRC_LH2382_Brain_2019_20160629_32_F1	P{VT006202-p65.AD}	P{VT008671-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2293556371519438946	JRC_LH2382_Brain_2019_20160629_32_E1	P{VT006202-p65.AD}	P{VT008671-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2288426981793988682	JRC_LH1740_Brain_2019_20160624_19_G6	P{R12H12-p65.AD}	P{R92A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2291028771660103717	JRC_LH1554_Brain_2019_20160701_22_F6	P{R91F03-p65.AD}	P{R71D08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2303302709861679178	JRC_LH1354_Brain_2019_20160729_27_A2	P{R49B08-p65.AD}	P{R53D01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2306599720505573521	JRC_LH2233_Brain_2019_20160805_23_F6	P{R37A11-p65.AD}	P{VT050273-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2306599719998062737	JRC_LH2233_Brain_2019_20160805_23_F2	P{R37A11-p65.AD}	P{VT050273-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2306599718978846865	JRC_LH2185_Brain_2019_20160805_23_D3	P{R64B08-p65.AD}	P{VT029317-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2306599718722994321	JRC_LH2185_Brain_2019_20160805_23_D1	P{R64B08-p65.AD}	P{VT029317-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2306599718588776593	JRC_LH1893_Brain_2019_20160805_23_C8	P{R18B06-p65.AD}	P{VT024617-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2306599717808636049	JRC_LH1893_Brain_2019_20160805_23_C2	P{R18B06-p65.AD}	P{VT024617-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2306599717682806929	JRC_LH1893_Brain_2019_20160805_23_C1	P{R18B06-p65.AD}	P{VT024617-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2306532917234368657	JRC_LH2094_Brain_2019_20160812_32_E1	P{VT006486-p65.AD}	P{VT008489-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2316435571397886097	JRC_LH2385_Brain_2019_20160909_25_F1	P{R70G05-p65.AD}	P{VT008683-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2314119938387738661	JRC_LH1989_Brain_2019_20160902_22_A4	P{R22D02-p65.AD}	P{VT008671-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2316435569405591697	JRC_LH2382_Brain_2019_20160909_25_B1	P{VT006202-p65.AD}	P{VT008671-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
