subject_external_id	subject_name	subject_external_db	relation	object	pub
100076	KCab-c_R (MaleCNS:100076)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
100167	SMP347_R (MaleCNS:100167)	male-cns_v1_0	is_a	adult superior medial protocerebrum neuron 347	
100204	KCab-s_R (MaleCNS:100204)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
100237	KCab-c_L (MaleCNS:100237)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
100341	KCab-c_L (MaleCNS:100341)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
100420	CRE051_R (MaleCNS:100420)	male-cns_v1_0	is_a	adult crepine neuron 051	
100453	SMP118_L (MaleCNS:100453)	male-cns_v1_0	is_a	adult superior medial protocerebrum neuron 118	
100484	KCab-s_L (MaleCNS:100484)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
100497	KCab-s_R (MaleCNS:100497)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
100500	LHAV2c1_L (MaleCNS:100500)	male-cns_v1_0	is_a	adult lateral horn AV2c1 neuron	
100544	KCab-s_R (MaleCNS:100544)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
100619	KCab-c_L (MaleCNS:100619)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
100672	KCab-c_R (MaleCNS:100672)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
10069	AN07B004(PS299)_R (MaleCNS:10069)	male-cns_v1_0	is_a	adult AN07B004 neuron	
100749	SLP334_L (MaleCNS:100749)	male-cns_v1_0	is_a	adult superior lateral protocerebrum neuron 334	
100795	KCab-s_R (MaleCNS:100795)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
100812	PVLP068_L (MaleCNS:100812)	male-cns_v1_0	is_a	adult posterior ventrolateral protocerebrum neuron 068	
100815	KCab-s_R (MaleCNS:100815)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
100852	SLP042_L (MaleCNS:100852)	male-cns_v1_0	is_a	adult superior lateral protocerebrum neuron 042	
100885	KCab-c_L (MaleCNS:100885)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
100914	KCab-c_R (MaleCNS:100914)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
100950	KCab-s_R (MaleCNS:100950)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
101035	SMP382_R (MaleCNS:101035)	male-cns_v1_0	is_a	adult superior medial protocerebrum neuron 382	
101304	SMP347_L (MaleCNS:101304)	male-cns_v1_0	is_a	adult superior medial protocerebrum neuron 347	
101490	KCab-s_R (MaleCNS:101490)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
101538	KCab-s_L (MaleCNS:101538)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
101691	KCab-s_R (MaleCNS:101691)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
101786	KCab-s_L (MaleCNS:101786)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
101802	KCab-s_R (MaleCNS:101802)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
102042	KCab-s_R (MaleCNS:102042)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
102133	LHAV4d4_L (MaleCNS:102133)	male-cns_v1_0	is_a	adult lateral horn AV4d4 neuron	
102175	AVLP377_L (MaleCNS:102175)	male-cns_v1_0	is_a	adult anterior ventrolateral protocerebrum neuron 377	
102210	KCab-s_R (MaleCNS:102210)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
102310	KCab-s_R (MaleCNS:102310)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
102357	KCab-c_R (MaleCNS:102357)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
10244	DNp55(WED180)_L (MaleCNS:10244)	male-cns_v1_0	is_a	descending neuron of the posterior brain DNp55	
10245	DNp36(CL342)_R (MaleCNS:10245)	male-cns_v1_0	is_a	descending neuron of the posterior brain DNp36	
102457	KCab-s_R (MaleCNS:102457)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
102459	KCab-c_L (MaleCNS:102459)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
102475	LHAV4d5_R (MaleCNS:102475)	male-cns_v1_0	is_a	adult lateral horn AV4d5 neuron	
102512	KCab-s_L (MaleCNS:102512)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
10253	AN07B004(PS299)_L (MaleCNS:10253)	male-cns_v1_0	is_a	adult AN07B004 neuron	
102587	KCab-s_R (MaleCNS:102587)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
102671	KCab-c_R (MaleCNS:102671)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
102677	SMP352_R (MaleCNS:102677)	male-cns_v1_0	is_a	adult superior medial protocerebrum neuron 352	
102719	KCab-s_L (MaleCNS:102719)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
102748	KCab-s_R (MaleCNS:102748)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
10280	DNp47(PS293)_R (MaleCNS:10280)	male-cns_v1_0	is_a	descending neuron of the posterior brain DNp47	
10283	DNp103(PVLP119)_R (MaleCNS:10283)	male-cns_v1_0	is_a	descending neuron of the posterior brain DNp103	
102997	KCab-s_R (MaleCNS:102997)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
103011	KCab-c_R (MaleCNS:103011)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
103059	SLP424_L (MaleCNS:103059)	male-cns_v1_0	is_a	adult superior lateral protocerebrum neuron 424	
10315	SAD073_R (MaleCNS:10315)	male-cns_v1_0	is_a	adult saddle neuron 073	
103189	AN10B045_R (MaleCNS:103189)	male-cns_v1_0	is_a	adult AN10B045 neuron	
103401	KCab-s_R (MaleCNS:103401)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
103423	KCab-s_L (MaleCNS:103423)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
103502	KCab-s_L (MaleCNS:103502)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
103533	LHPV2b3_L (MaleCNS:103533)	male-cns_v1_0	is_a	adult lateral horn PV2b3 neuron	
10366	DNp59(CL247)_R (MaleCNS:10366)	male-cns_v1_0	is_a	descending neuron of the posterior brain DNp59	
103686	AOTU001_L (MaleCNS:103686)	male-cns_v1_0	is_a	adult anterior optic tubercle neuron 001	
103704	KCab-s_R (MaleCNS:103704)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
103728	KCab-s_L (MaleCNS:103728)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
10384	DNp63(PS113)_R (MaleCNS:10384)	male-cns_v1_0	is_a	descending neuron of the posterior brain DNp63	
10386	PVLP031_L (MaleCNS:10386)	male-cns_v1_0	is_a	adult posterior ventrolateral protocerebrum neuron 031	
103945	KCab-s_R (MaleCNS:103945)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
104086	KCab-s_R (MaleCNS:104086)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
104127	KCab-c_L (MaleCNS:104127)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
104149	KCab-s_R (MaleCNS:104149)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
10417	DNp103(PVLP119)_L (MaleCNS:10417)	male-cns_v1_0	is_a	descending neuron of the posterior brain DNp103	
104187	SMP132_R (MaleCNS:104187)	male-cns_v1_0	is_a	adult superior medial protocerebrum neuron 132	
104240	KCab-c_R (MaleCNS:104240)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
104284	KCab-c_L (MaleCNS:104284)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
104293	KCab-c_R (MaleCNS:104293)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
10434	AN19B019(hb706176085)_R (MaleCNS:10434)	male-cns_v1_0	is_a	adult AN19B019 neuron	
104393	KCab-s_R (MaleCNS:104393)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
104427	SLP043_L (MaleCNS:104427)	male-cns_v1_0	is_a	adult superior lateral protocerebrum neuron 043	
104462	KCab-s_L (MaleCNS:104462)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
104591	AVLP385_L (MaleCNS:104591)	male-cns_v1_0	is_a	adult anterior ventrolateral protocerebrum neuron 385	
104717	KCab-s_L (MaleCNS:104717)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
104723	KCab-s_R (MaleCNS:104723)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
104732	SLP081_L (MaleCNS:104732)	male-cns_v1_0	is_a	adult superior lateral protocerebrum neuron 081	
104745	KCab-s_R (MaleCNS:104745)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
104762	SLP217_R (MaleCNS:104762)	male-cns_v1_0	is_a	adult superior lateral protocerebrum neuron 217	
104846	KCab-s_R (MaleCNS:104846)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
104866	KCab-c_L (MaleCNS:104866)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
104940	KCab-c_R (MaleCNS:104940)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
10505	SAD078_R (MaleCNS:10505)	male-cns_v1_0	is_a	adult saddle neuron 078	
105108	SMP468_R (MaleCNS:105108)	male-cns_v1_0	is_a	adult superior medial protocerebrum neuron 468	
105134	KCab-s_R (MaleCNS:105134)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
105173	SIP030_R (MaleCNS:105173)	male-cns_v1_0	is_a	adult superior intermediate protocerebrum neuron 030	
105264	KCab-s_R (MaleCNS:105264)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
105330	KCab-s_R (MaleCNS:105330)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
105345	KCab-c_R (MaleCNS:105345)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
105349	KCab-s_R (MaleCNS:105349)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
105377	v2LN34C_L (MaleCNS:105377)	male-cns_v1_0	is_a	adult antennal lobe local neuron v2LN34C	
105382	CL046_R (MaleCNS:105382)	male-cns_v1_0	is_a	adult clamp neuron 046	
105400	KCab-c_L (MaleCNS:105400)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
105418	CRE038_R (MaleCNS:105418)	male-cns_v1_0	is_a	adult crepine neuron 038	
105550	M_vPNml76_R (MaleCNS:105550)	male-cns_v1_0	is_a	adult multiglomerular antennal lobe projection neuron type 76 vPN	
105676	KCab-s_R (MaleCNS:105676)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
10571	PVLP085_L (MaleCNS:10571)	male-cns_v1_0	is_a	adult posterior ventrolateral protocerebrum neuron 085	
10580	DNp70(CL305)_L (MaleCNS:10580)	male-cns_v1_0	is_a	descending neuron of the posterior brain DNp70	
105807	KCab-s_R (MaleCNS:105807)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
10589	DNp43(CL332)_L (MaleCNS:10589)	male-cns_v1_0	is_a	descending neuron of the posterior brain DNp43	
105935	KCab-s_L (MaleCNS:105935)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
105960	KCab-s_L (MaleCNS:105960)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
106051	PVLP068_R (MaleCNS:106051)	male-cns_v1_0	is_a	adult posterior ventrolateral protocerebrum neuron 068	
106206	KCab-s_L (MaleCNS:106206)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
10634	CRE062_R (MaleCNS:10634)	male-cns_v1_0	is_a	adult crepine neuron 062	
106383	AVLP250_R (MaleCNS:106383)	male-cns_v1_0	is_a	adult anterior ventrolateral protocerebrum neuron 250	
106506	KCab-s_L (MaleCNS:106506)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
10674	DNp59(CL247)_L (MaleCNS:10674)	male-cns_v1_0	is_a	descending neuron of the posterior brain DNp59	
10680	DNp48(SMP462)_L (MaleCNS:10680)	male-cns_v1_0	is_a	descending neuron of the posterior brain DNp48	
106846	KCab-c_R (MaleCNS:106846)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
106893	KCab-s_R (MaleCNS:106893)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
106981	KCab-s_R (MaleCNS:106981)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
107009	KCab-s_L (MaleCNS:107009)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
107041	KCab-s_R (MaleCNS:107041)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
107071	LHPV2b3_R (MaleCNS:107071)	male-cns_v1_0	is_a	adult lateral horn PV2b3 neuron	
10711	DNb07(PS067)_L (MaleCNS:10711)	male-cns_v1_0	is_a	descending neuron of the anterior ventral brain DNb07	
10712	DNp36(CL342)_L (MaleCNS:10712)	male-cns_v1_0	is_a	descending neuron of the posterior brain DNp36	
107233	LHPV2b3_L (MaleCNS:107233)	male-cns_v1_0	is_a	adult lateral horn PV2b3 neuron	
107448	PS110_L (MaleCNS:107448)	male-cns_v1_0	is_a	adult posterior slope neuron 110	
107453	KCab-s_R (MaleCNS:107453)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
107487	SLP268_R (MaleCNS:107487)	male-cns_v1_0	is_a	adult superior lateral protocerebrum neuron 268	
107510	SMP209_L (MaleCNS:107510)	male-cns_v1_0	is_a	adult superior medial protocerebrum neuron 209	
107575	KCab-c_L (MaleCNS:107575)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
107581	LHPV5b3_R (MaleCNS:107581)	male-cns_v1_0	is_a	adult lateral horn PV5b3 neuron	
107653	KCab-s_R (MaleCNS:107653)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
107657	KCab-s_R (MaleCNS:107657)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
107679	KCab-s_L (MaleCNS:107679)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
107924	SLP043_L (MaleCNS:107924)	male-cns_v1_0	is_a	adult superior lateral protocerebrum neuron 043	
108026	AOTU004_R (MaleCNS:108026)	male-cns_v1_0	is_a	adult anterior optic tubercle neuron 004	
108059	KCab-s_L (MaleCNS:108059)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
108102	SLP324_L (MaleCNS:108102)	male-cns_v1_0	is_a	adult superior lateral protocerebrum neuron 324	
10813	DNp43(CL332)_R (MaleCNS:10813)	male-cns_v1_0	is_a	descending neuron of the posterior brain DNp43	
10823	DNp48(SMP462)_R (MaleCNS:10823)	male-cns_v1_0	is_a	descending neuron of the posterior brain DNp48	
108230	AVLP463_R (MaleCNS:108230)	male-cns_v1_0	is_a	adult anterior ventrolateral protocerebrum neuron 463	
108277	KCab-c_L (MaleCNS:108277)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
108345	KCab-s_L (MaleCNS:108345)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
108361	SLP087_L (MaleCNS:108361)	male-cns_v1_0	is_a	adult superior lateral protocerebrum neuron 087	
108481	KCab-c_R (MaleCNS:108481)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
108535	LHPD4a2_L (MaleCNS:108535)	male-cns_v1_0	is_a	adult lateral horn PD4a2 neuron	
108539	KCab-c_L (MaleCNS:108539)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
108661	KCab-s_L (MaleCNS:108661)	male-cns_v1_0	is_a	alpha/beta surface Kenyon cell	
10868	LAL083_R (MaleCNS:10868)	male-cns_v1_0	is_a	adult lateral accessory lobe neuron 083	
108808	KCab-c_L (MaleCNS:108808)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
10892	PS278_R (MaleCNS:10892)	male-cns_v1_0	is_a	adult posterior slope neuron 278	
109066	SMP412_R (MaleCNS:109066)	male-cns_v1_0	is_a	adult superior medial protocerebrum neuron 412	
109216	SLP183_L (MaleCNS:109216)	male-cns_v1_0	is_a	adult superior lateral protocerebrum neuron 183	
109263	KCab-c_L (MaleCNS:109263)	male-cns_v1_0	is_a	alpha/beta core Kenyon cell	
