subject_id	subject_name	DataSet	relation	object	Curator
VFB_00102efw	hook-1 a3r (L1EM:2697511)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102eg3	LK-like_a3l (L1EM:3985549)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102ega	T1 neuron (L1EM:6568902)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102eg6	t1l ventral (L1EM:5071140)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egp	DPMpm1 bushy descending right (L1EM:16195633)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102ego	Y neuron right (L1EM:15732471)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egw	a2 fragment (L1EM:19157404)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egu	SEZ pn to t3 (L1EM:18694063)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102efz	C2da_a3r (L1EM:3827179)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102eg1	DPMpm1 bushy descending left (L1EM:3944626)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102efu	LK-like_a3r (L1EM:2675430)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egm	neuron 14839447 (L1EM:14839446)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egq	C3/C4da_t1r (L1EM:16307065)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egg	DPMpm1 2_right (L1EM:11278919)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102efp	LK-like_a4l-2 (L1EM:429906)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egd	lateral Projection Neuron_ a5r (L1EM:7381987)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102efr	putative sensory neuron ddac? (L1EM:2292794)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102efq	A08m2?_a4r (L1EM:2123393)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egk	Midline Projection Neuron - A05? (L1EM:13985838)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102eg5	LK-like_a2r branchy (L1EM:4062361)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102efy	Output of Munin 3 right - PAIR #1; CP4 9 (L1EM:3793760)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102efv	mdIV_a? (L1EM:2684056)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egi	neuron 11890710 (L1EM:11890709)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102efx	MB2IN-207 (L1EM:3729504)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egh	Midline Projection Neuron_ a5l (L1EM:11434579)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102ege	DPLam hook right (L1EM:8546775)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egx	LK-like_a4/5l (L1EM:19166763)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102eg9	DPLm1 contralateral 1 left (L1EM:6011278)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102eg8	neuron 5613778 (L1EM:5613777)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egb	A00c_a7l (L1EM:6988490)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102eg4	LK-like_a4r (L1EM:4061277)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egl	DPLam neuron left (L1EM:14162492)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102efs	A6r projection neuron (L1EM:2513992)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102eft	hook-1 a3l (L1EM:2585319)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egt	C3da_t1l class III md (L1EM:17237088)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egv	LK-like_a4r-2 (L1EM:19037553)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egf	LK-like_a2l (L1EM:10844198)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egc	t2L medial soma pn to the PI region (L1EM:7345403)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egs	neuron 16911429 rev_A2l (L1EM:16911428)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102eg7	neuron 5532548 (L1EM:5532547)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egr	vdaB_t3? (L1EM:16719713)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egn	potential sensory fragment (L1EM:15304721)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102eg2	MB2IN-207 (L1EM:3945394)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102eg0	neuron 3918937 (L1EM:3918936)	Imambocus2022	part_of	larval nervous system	cp390
VFB_00102egj	fragment (L1EM:12617501)	Imambocus2022	part_of	larval nervous system	cp390
