subject_id	subject_name	DataSet	relation	object	Curator
VFB_001001nu	CM4 s MEFcom 4 Right (L1EM:14546910)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ki	DPMm1 s right (L1EM:13341456)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001tz	BLVp2 s 2 Right (L1EM:17380245)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001wn	BAlp ant s 1 Left (L1EM:17728771)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001it	BAlc post s 5 Left (L1EM:12477165)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001sd	DALd s 3 Left (L1EM:16952654)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001x8	BLAvm ant s 4 Left (L1EM:17729005)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001sq	DALcl12 d s 2 Left (L1EM:17102996)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ez	BAmd1 d s 1 Right (L1EM:7372611)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ff	BLVa34 a s 2 Right (L1EM:8943031)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001no	CM4 s short pos 2 Right (L1EM:14546854)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001m0	CM4 s ven 4 Left (L1EM:14266446)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ur	BAlp ant s 2 Right (L1EM:17545221)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001gl	DPMm1 s Left (L1EM:10282203)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001sm	DALcl12 d s 3 Left (L1EM:17102750)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001vu	BLVp2 s 6 Right (L1EM:17658634)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001yc	CP23 v s 3 Left (L1EM:17730108)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001pu	BAmd1 v s 3 Right (L1EM:14848137)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001w6	BAlc post s 3 Left (L1EM:17728637)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ks	DPMm1 ant comm s 2 Right (L1EM:13451589)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001hk	DPMpm2 s loSM 2 Left (L1EM:11022929)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001yk	DPLal1-3 s 3 Left (L1EM:17731977)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ua	CPe s NB 1 Left (L1EM:17472091)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001f6	BAlp4 s 2 Left  (L1EM:8426335)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001kk	DPMm1 s longit 1 (L1EM:13362478)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001mc	DPMm1 ant comm s 2 Left (L1EM:14267091)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001uk	BLAvm ant s 3 Right (L1EM:17544280)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001sa	DALd s 3 Right (L1EM:16950391)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ee	BAmv12 ven s 1 Right (L1EM:5166338)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001o2	CM4 s dor pos MEF 3 Right (L1EM:14547041)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001e8	BLAd OL s 5 Right (L1EM:4662552)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ja	DPLd s 1 Right (L1EM:12703528)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001tk	TR BAlv s 1 Right (L1EM:17376829)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ft	CM4 s dor pos com 3 Left (L1EM:9864387)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001u1	BLP34 a s 5 Right (L1EM:17383068)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001oa	CM4 s dor pos com 3 Right (L1EM:14547152)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001sz	BLP12 b s 5 Right (L1EM:17352452)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001qq	DPLc post med s 4 Left (L1EM:14981285)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001xg	BLDd s 3 Left (L1EM:17729131)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001yz	TR BAlv s 4 Left (L1EM:17733126)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001wg	BAlp ant int s 1 Left  (L1EM:17728707)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001p6	CM4 s MEFcom 6 Right (L1EM:14630424)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001fw	CM4 s short pos 3 Left (L1EM:9947504)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001uu	BAlp ant s 5 Right (L1EM:17545296)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001j3	DPLam s 1 Right (L1EM:12570095)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ds	DPMl12 ant s 7 Right (L1EM:3021394)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001x6	BLAvm ant s 1 Left (L1EM:17728991)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001sk	DALcl12 d s 5 Left (L1EM:17102618)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001dw	BLP34 a s 4 Right (L1EM:4126720)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001zn	DPLc post lat s 5 Left (L1EM:19352403)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001x9	BLAv12 pos s 1 Left (L1EM:17729056)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001q7	CPb s 1 Right (L1EM:14914152)	Andrade2019	part_of	larval nervous system	cp390
VFB_0010021q	BLAl s 2 Left (L1EM:19806028)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001vk	BAlp ant s 6 Right (L1EM:17629147)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001r9	DALcm12 v s 6 Left (L1EM:15078705)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001k3	DPMl12 pos s 6 Right (L1EM:13217452)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ms	CP23 v 5 s Left (L1EM:14448535)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001iq	CP23 ppFB s 1 Left (L1EM:12446997)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001g2	DPMm1 ppFB s 3 Left (L1EM:9949264)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001f2	BLVa34 a s 1 Right (L1EM:8066171)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ti	BLP34 a s 3 Right (L1EM:17372894)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001w4	BAlc post s 2 Left (L1EM:17728622)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001t0	DPMpl12 s 2 loSM Right (L1EM:17352476)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001i9	CM4 s ppFB 5 Right (L1EM:12262871)	Andrade2019	part_of	larval nervous system	cp390
