subject_external_db	subject_external_id	relation	pub	object
catmaid_fafb	11519370	is_a	FlyBase:FBrf0246460	adult lateral horn AD1a1 neuron
catmaid_fafb	6536624	is_a	FlyBase:FBrf0246460	adult lateral horn AD1b1 neuron
catmaid_fafb	1703751	is_a	FlyBase:FBrf0246460	adult lateral horn AD1b2 neuron
catmaid_fafb	2842610	is_a	FlyBase:FBrf0246460	adult lateral horn AD1b2 neuron
catmaid_fafb	3075158	is_a	FlyBase:FBrf0246460	adult lateral horn AD1b2 neuron
catmaid_fafb	3078257	is_a	FlyBase:FBrf0246460	adult lateral horn AD1b2 neuron
catmaid_fafb	3080086	is_a	FlyBase:FBrf0246460	adult lateral horn AD1b2 neuron
catmaid_fafb	3080225	is_a	FlyBase:FBrf0246460	adult lateral horn AD1b2 neuron
catmaid_fafb	3877150	is_a	FlyBase:FBrf0246460	adult lateral horn AD1b2 neuron
catmaid_fafb	4513533	is_a	FlyBase:FBrf0246460	adult lateral horn AD1b2 neuron
catmaid_fafb	4744251	is_a	FlyBase:FBrf0246460	adult lateral horn AD1b2 neuron
catmaid_fafb	4970161	is_a	FlyBase:FBrf0246460	adult lateral horn AD1b2 neuron
catmaid_fafb	5030649	is_a	FlyBase:FBrf0246460	adult lateral horn AD1b2 neuron
catmaid_fafb	5031366	is_a	FlyBase:FBrf0246460	adult lateral horn AD1b2 neuron
catmaid_fafb	1149437	is_a	FlyBase:FBrf0246460	adult lateral horn AD1e1 neuron
catmaid_fafb	2477473	is_a	FlyBase:FBrf0246460	adult lateral horn AD1e1 neuron
catmaid_fafb	2659704	is_a	FlyBase:FBrf0246460	adult lateral horn AV1a1 neuron
catmaid_fafb	2684792	is_a	FlyBase:FBrf0246460	adult lateral horn AV1a1 neuron
catmaid_fafb	1967862	is_a	FlyBase:FBrf0246460	adult lateral horn AV1a2 neuron
catmaid_fafb	2794070	is_a	FlyBase:FBrf0246460	adult lateral horn AV1a3 neuron
catmaid_fafb	2633111	is_a	FlyBase:FBrf0246460	adult lateral horn AV3a1 neuron
catmaid_fafb	5341336	is_a	FlyBase:FBrf0246460	adult lateral horn AV3a1 neuron
catmaid_fafb	11524190	is_a	FlyBase:FBrf0246460	adult lateral horn AV4a1 neuron
catmaid_fafb	1853423	is_a	FlyBase:FBrf0246460	adult lateral horn AV4a4 neuron
catmaid_fafb	1911124	is_a	FlyBase:FBrf0246460	adult lateral horn AV4a4 neuron
