subject_external_id	subject_name	object	pub	comment	subject_external_db	relation
1101794211	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1129849756	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1353124914	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1383452563	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1008041892	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1008369709	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1039413386	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1070430962	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1040117228	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1354139941	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1290373671	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
758035825	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1101452892	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1133161694	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
5813075998	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1291845900	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1322189987	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
5813037875	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1352884042	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1165551524	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1164209179	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1196673506	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1227617128	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
5812987652	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1196232789	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1320713170	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1289337460	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1288767171	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
1259425497	hDeltaJ	adult fan-shaped body horizontal delta neuron J			neuprint_JRC_Hemibrain_1point1	is_a
851200326	hDeltaD	adult fan-shaped body horizontal delta neuron D			neuprint_JRC_Hemibrain_1point1	is_a
388012215	hDeltaD	adult fan-shaped body horizontal delta neuron D			neuprint_JRC_Hemibrain_1point1	is_a
5813041510	hDeltaD	adult fan-shaped body horizontal delta neuron D			neuprint_JRC_Hemibrain_1point1	is_a
1104832963	hDeltaD	adult fan-shaped body horizontal delta neuron D			neuprint_JRC_Hemibrain_1point1	is_a
886281163	hDeltaD	adult fan-shaped body horizontal delta neuron D			neuprint_JRC_Hemibrain_1point1	is_a
540112974	hDeltaD	adult fan-shaped body horizontal delta neuron D			neuprint_JRC_Hemibrain_1point1	is_a
917674256	hDeltaD	adult fan-shaped body horizontal delta neuron D			neuprint_JRC_Hemibrain_1point1	is_a
886276864	hDeltaD	adult fan-shaped body horizontal delta neuron D			neuprint_JRC_Hemibrain_1point1	is_a
5813071231	hDeltaE	adult fan-shaped body horizontal delta neuron E			neuprint_JRC_Hemibrain_1point1	is_a
511806866	hDeltaE	adult fan-shaped body horizontal delta neuron E			neuprint_JRC_Hemibrain_1point1	is_a
885253510	hDeltaE	adult fan-shaped body horizontal delta neuron E			neuprint_JRC_Hemibrain_1point1	is_a
850764542	hDeltaE	adult fan-shaped body horizontal delta neuron E			neuprint_JRC_Hemibrain_1point1	is_a
948333576	hDeltaE	adult fan-shaped body horizontal delta neuron E			neuprint_JRC_Hemibrain_1point1	is_a
5813041497	hDeltaE	adult fan-shaped body horizontal delta neuron E			neuprint_JRC_Hemibrain_1point1	is_a
