subject_id	object	relation	pub	subject_name	comment
VFB_jrmc2lks	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN14A044_L (MaleCNS:808722)	male-cns:v1.0 260624
VFB_jrmc2m0j	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN16B077_R (MaleCNS:811648)	male-cns:v1.0 260624
VFB_jrmc2r6u	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN09A063_R (MaleCNS:811907)	male-cns:v1.0 260624
VFB_jrmc2sfb	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN12B079_c_L (MaleCNS:815863)	male-cns:v1.0 260624
VFB_jrmc2sfc	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN12B079_c_L (MaleCNS:819504)	male-cns:v1.0 260624
VFB_jrmc2m5g	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN16B125_R (MaleCNS:907839)	male-cns:v1.0 260624
VFB_jrmc2n49	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN19B090_L (MaleCNS:805527)	male-cns:v1.0 260624
VFB_jrmc2vqr	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN02A043_R (MaleCNS:808497)	male-cns:v1.0 260624
VFB_jrmc2q2h	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN06B069_L (MaleCNS:811485)	male-cns:v1.0 260624
VFB_jrmc2s1m	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN12A061_c_R (MaleCNS:811657)	male-cns:v1.0 260624
VFB_jrmc2n5j	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN19B103_L (MaleCNS:813498)	male-cns:v1.0 260624
VFB_jrmc2wht	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN03B069_R (MaleCNS:933398)	male-cns:v1.0 260624
VFB_jrmc2v3v	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN01A048_R (MaleCNS:802852)	male-cns:v1.0 260624
VFB_jrmc2v3w	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN01A048_L (MaleCNS:804513)	male-cns:v1.0 260624
VFB_jrmc2oaw	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN23B060_L (MaleCNS:804585)	male-cns:v1.0 260624
VFB_jrmc2rdo	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN09B047_R (MaleCNS:808038)	male-cns:v1.0 260624
VFB_jrmc2sb3	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN12B054_L (MaleCNS:810626)	male-cns:v1.0 260624
VFB_jrmc2sb4	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN12B054_R (MaleCNS:811054)	male-cns:v1.0 260624
VFB_jrmc2oax	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN23B060_L (MaleCNS:902449)	male-cns:v1.0 260624
VFB_jrmc2rma	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN11A005_L (MaleCNS:803666)	male-cns:v1.0 260624
VFB_jrmc2rmb	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN11A005_L (MaleCNS:804027)	male-cns:v1.0 260624
VFB_jrmc2rmj	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN11A007_L (MaleCNS:804572)	male-cns:v1.0 260624
VFB_jrmc2o5n	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN23B023_L (MaleCNS:804916)	male-cns:v1.0 260624
VFB_jrmc2w8t	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN03A084_L (MaleCNS:805830)	male-cns:v1.0 260624
VFB_jrmc2w0v	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN03A045_L (MaleCNS:810861)	male-cns:v1.0 260624
VFB_jrmc2rgy	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN10B033_L (MaleCNS:805721)	male-cns:v1.0 260624
VFB_jrmc2r3n	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN09A044_L (MaleCNS:812901)	male-cns:v1.0 260624
VFB_jrmc2rlo	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN10B059_L (MaleCNS:813041)	male-cns:v1.0 260624
VFB_jrmc2rl1	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN10B058_L (MaleCNS:813800)	male-cns:v1.0 260624
VFB_jrmc2uts	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN00A012_M (MaleCNS:802433)	male-cns:v1.0 260624
VFB_jrmc2uys	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN00A063_M (MaleCNS:802448)	male-cns:v1.0 260624
VFB_jrmc2uw1	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN00A036_M (MaleCNS:804069)	male-cns:v1.0 260624
VFB_jrmc2uxh	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN00A052_M (MaleCNS:807575)	male-cns:v1.0 260624
