subject_external_db	subject_external_id	relation	object
catmaid_fafb	5646689	is_a	T4d neuron
catmaid_fafb	5646798	is_a	T4d neuron
catmaid_fafb	5646961	is_a	T4a neuron
catmaid_fafb	5647133	is_a	T4b neuron
catmaid_fafb	5669023	is_a	T4b neuron
catmaid_fafb	5671937	is_a	T4c neuron
catmaid_fafb	5860469	is_a	T4a neuron
catmaid_fafb	5892816	is_a	T4c neuron
catmaid_fafb	5908440	is_a	T4b neuron
catmaid_fafb	5956857	is_a	T4a neuron
catmaid_fafb	5994673	is_a	T4b neuron
catmaid_fafb	6018638	is_a	T4b neuron
catmaid_fafb	6090751	is_a	T4b neuron
catmaid_fafb	6118417	is_a	T4a neuron
catmaid_fafb	6138553	is_a	T4b neuron
catmaid_fafb	6236392	is_a	T4a neuron
catmaid_fafb	6329933	is_a	T4d neuron
catmaid_fafb	6332079	is_a	T4b neuron
catmaid_fafb	6332734	is_a	T4a neuron
catmaid_fafb	6481408	is_a	T4b neuron
catmaid_fafb	6494834	is_a	T4c neuron
catmaid_fafb	6497501	is_a	T4a neuron
catmaid_fafb	6537901	is_a	T4a neuron
catmaid_fafb	6586543	is_a	T4b neuron
catmaid_fafb	6618619	is_a	T4b neuron
catmaid_fafb	6665395	is_a	T4b neuron
catmaid_fafb	6666977	is_a	T4b neuron
catmaid_fafb	6671825	is_a	T4b neuron
catmaid_fafb	6700529	is_a	T4b neuron
catmaid_fafb	6769908	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	6884008	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	6934206	is_a	T4a neuron
catmaid_fafb	6940568	is_a	T4b neuron
catmaid_fafb	6980083	is_a	T4b neuron
catmaid_fafb	6991012	is_a	T4b neuron
catmaid_fafb	7052819	is_a	T4b neuron
catmaid_fafb	7112001	is_a	T4b neuron
catmaid_fafb	7139076	is_a	T4a neuron
catmaid_fafb	7139333	is_a	T4d neuron
catmaid_fafb	7140549	is_a	T4c neuron
catmaid_fafb	7141363	is_a	T4c neuron
catmaid_fafb	7142181	is_a	T4d neuron
catmaid_fafb	7142552	is_a	T4b neuron
catmaid_fafb	7175366	is_a	T4d neuron
catmaid_fafb	7179797	is_a	T4b neuron
catmaid_fafb	7180492	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	7189429	is_a	T4b neuron
catmaid_fafb	7204932	is_a	T4b neuron
catmaid_fafb	7288816	is_a	T4b neuron
catmaid_fafb	7331245	is_a	T4b neuron
catmaid_fafb	7354439	is_a	T4b neuron
catmaid_fafb	7365441	is_a	T4d neuron
catmaid_fafb	7377162	is_a	T4b neuron
catmaid_fafb	8064183	is_a	T4d neuron
catmaid_fafb	8085479	is_a	T4b neuron
catmaid_fafb	8085949	is_a	T4d neuron
catmaid_fafb	8089372	is_a	T4b neuron
catmaid_fafb	8092036	is_a	T4b neuron
catmaid_fafb	8093592	is_a	T4b neuron
catmaid_fafb	8102933	is_a	T4b neuron
catmaid_fafb	8103088	is_a	T4b neuron
catmaid_fafb	8131886	is_a	T4b neuron
catmaid_fafb	8132924	is_a	T4b neuron
catmaid_fafb	8138340	is_a	T4b neuron
catmaid_fafb	8217330	is_a	T4d neuron
catmaid_fafb	8316349	is_a	T4b neuron
catmaid_fafb	8331916	is_a	T4a neuron
catmaid_fafb	8332594	is_a	T4d neuron
catmaid_fafb	8339812	is_a	T4d neuron
catmaid_fafb	8350428	is_a	T4b neuron
catmaid_fafb	8360810	is_a	T4b neuron
catmaid_fafb	8367030	is_a	T4c neuron
catmaid_fafb	8371221	is_a	T4a neuron
catmaid_fafb	8374589	is_a	T4b neuron
catmaid_fafb	8428179	is_a	T4b neuron
catmaid_fafb	8431106	is_a	T4c neuron
catmaid_fafb	8431191	is_a	T4a neuron
catmaid_fafb	8453990	is_a	T4d neuron
catmaid_fafb	8458835	is_a	T4b neuron
catmaid_fafb	8462193	is_a	T4a neuron
catmaid_fafb	8462712	is_a	T4d neuron
catmaid_fafb	8463416	is_a	T4d neuron
catmaid_fafb	8463548	is_a	T4b neuron
catmaid_fafb	8464764	is_a	T4b neuron
catmaid_fafb	8480501	is_a	T4b neuron
catmaid_fafb	8482750	is_a	T4d neuron
catmaid_fafb	8483978	is_a	T4d neuron
catmaid_fafb	8499292	is_a	T4b neuron
catmaid_fafb	8499721	is_a	T4b neuron
catmaid_fafb	8504401	is_a	T4d neuron
catmaid_fafb	8520550	is_a	T4b neuron
catmaid_fafb	8523819	is_a	T4d neuron
catmaid_fafb	8533079	is_a	T4b neuron
catmaid_fafb	8533263	is_a	T4d neuron
catmaid_fafb	8558777	is_a	T4b neuron
catmaid_fafb	8561206	is_a	T4d neuron
catmaid_fafb	8561306	is_a	T4b neuron
catmaid_fafb	8564919	is_a	T4b neuron
catmaid_fafb	8574190	is_a	T4d neuron
catmaid_fafb	8576230	is_a	T4b neuron
catmaid_fafb	8579873	is_a	T4d neuron
catmaid_fafb	8591877	is_a	T4d neuron
catmaid_fafb	8592133	is_a	T4b neuron
catmaid_fafb	8592320	is_a	T4b neuron
catmaid_fafb	8600629	is_a	T4b neuron
catmaid_fafb	8603694	is_a	T4d neuron
catmaid_fafb	8604098	is_a	T4b neuron
catmaid_fafb	8604897	is_a	T4d neuron
catmaid_fafb	8606720	is_a	T4b neuron
catmaid_fafb	8610805	is_a	T4b neuron
catmaid_fafb	8613794	is_a	T4d neuron
catmaid_fafb	8617750	is_a	T4d neuron
catmaid_fafb	8619710	is_a	T4b neuron
catmaid_fafb	8621712	is_a	T4d neuron
catmaid_fafb	8621812	is_a	T4b neuron
catmaid_fafb	8623992	is_a	T4d neuron
catmaid_fafb	8627927	is_a	T4b neuron
catmaid_fafb	8628394	is_a	T4d neuron
catmaid_fafb	8631632	is_a	T4b neuron
catmaid_fafb	8646419	is_a	T4b neuron
catmaid_fafb	8661129	is_a	T4b neuron
catmaid_fafb	8672509	is_a	T4b neuron
catmaid_fafb	8686109	is_a	T4b neuron
catmaid_fafb	8705232	is_a	T4d neuron
catmaid_fafb	8707934	is_a	T4b neuron
catmaid_fafb	8716446	is_a	T4b neuron
catmaid_fafb	8730623	is_a	T4b neuron
catmaid_fafb	8737136	is_a	T4b neuron
catmaid_fafb	8746468	is_a	T4b neuron
catmaid_fafb	8753439	is_a	T4d neuron
catmaid_fafb	8761461	is_a	T4d neuron
catmaid_fafb	8772553	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	8779684	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	8785475	is_a	T4b neuron
catmaid_fafb	8857146	is_a	T4b neuron
catmaid_fafb	8892133	is_a	T4b neuron
catmaid_fafb	8957775	is_a	T4b neuron
catmaid_fafb	8967053	is_a	T4b neuron
catmaid_fafb	9014290	is_a	T4d neuron
catmaid_fafb	9143289	is_a	T4b neuron
catmaid_fafb	9171715	is_a	T4b neuron
catmaid_fafb	9215386	is_a	T4a neuron
catmaid_fafb	9315457	is_a	T4b neuron
catmaid_fafb	9318619	is_a	T4d neuron
catmaid_fafb	9345243	is_a	T4b neuron
catmaid_fafb	9366284	is_a	T4d neuron
catmaid_fafb	9397094	is_a	T4d neuron
catmaid_fafb	9443223	is_a	T4d neuron
catmaid_fafb	9446047	is_a	T4d neuron
catmaid_fafb	9501514	is_a	T4a neuron
catmaid_fafb	9632112	is_a	T4d neuron
catmaid_fafb	9759637	is_a	T4b neuron
catmaid_fafb	9871863	is_a	T4b neuron
catmaid_fafb	9880570	is_a	T4a neuron
catmaid_fafb	9970843	is_a	T4b neuron
catmaid_fafb	9996235	is_a	T4b neuron
catmaid_fafb	10148425	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	10308134	is_a	transmedullary Y neuron TmY5a
catmaid_fafb	10323786	is_a	transmedullary Y neuron TmY5a
catmaid_fafb	10338474	is_a	transmedullary Y neuron TmY5a
catmaid_fafb	10375259	is_a	transmedullary Y neuron TmY5a
catmaid_fafb	10455508	is_a	T4b neuron
catmaid_fafb	10456209	is_a	T4b neuron
catmaid_fafb	10464926	is_a	T4b neuron
catmaid_fafb	10465902	is_a	T4b neuron
catmaid_fafb	10467759	is_a	T4b neuron
catmaid_fafb	10468429	is_a	T4b neuron
catmaid_fafb	10469452	is_a	T4b neuron
catmaid_fafb	10470533	is_a	T4b neuron
catmaid_fafb	10497821	is_a	T4b neuron
catmaid_fafb	10499103	is_a	T4b neuron
catmaid_fafb	10512925	is_a	T4b neuron
catmaid_fafb	10522298	is_a	T4b neuron
catmaid_fafb	10522475	is_a	T4b neuron
catmaid_fafb	10527257	is_a	T4b neuron
catmaid_fafb	10540573	is_a	T4b neuron
catmaid_fafb	10545434	is_a	T4b neuron
catmaid_fafb	10582249	is_a	T4b neuron
catmaid_fafb	10585952	is_a	T4b neuron
catmaid_fafb	10586470	is_a	T4b neuron
catmaid_fafb	10589969	is_a	T4d neuron
catmaid_fafb	10596177	is_a	T4b neuron
catmaid_fafb	10598237	is_a	T4b neuron
catmaid_fafb	10599037	is_a	T4b neuron
catmaid_fafb	10599329	is_a	T4b neuron
catmaid_fafb	10602906	is_a	T4d neuron
catmaid_fafb	10604481	is_a	T4b neuron
catmaid_fafb	10621489	is_a	T4b neuron
catmaid_fafb	10622748	is_a	T4b neuron
catmaid_fafb	10624194	is_a	T4b neuron
catmaid_fafb	10626377	is_a	T4b neuron
catmaid_fafb	10657237	is_a	T4b neuron
catmaid_fafb	10658284	is_a	T4b neuron
catmaid_fafb	10658825	is_a	T4b neuron
catmaid_fafb	10659078	is_a	T4b neuron
catmaid_fafb	10667381	is_a	T4b neuron
catmaid_fafb	10701384	is_a	T4b neuron
catmaid_fafb	10718661	is_a	T4b neuron
catmaid_fafb	10719120	is_a	T4b neuron
catmaid_fafb	10719424	is_a	T4b neuron
catmaid_fafb	10721699	is_a	T4b neuron
catmaid_fafb	10721738	is_a	T4a neuron
catmaid_fafb	10749235	is_a	T4b neuron
catmaid_fafb	10850334	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	10885806	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	10888497	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	10918454	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	10922200	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	10931346	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	10932668	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	10934337	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	10937288	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	10944917	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	10952963	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	10959304	is_a	T4d neuron
catmaid_fafb	10965850	is_a	T4d neuron
catmaid_fafb	10966298	is_a	T4d neuron
catmaid_fafb	10989042	is_a	T4d neuron
catmaid_fafb	10992594	is_a	T4d neuron
catmaid_fafb	10992958	is_a	T4d neuron
catmaid_fafb	10993965	is_a	T4d neuron
catmaid_fafb	10995825	is_a	T4d neuron
catmaid_fafb	11001027	is_a	T4d neuron
catmaid_fafb	11004062	is_a	T4d neuron
catmaid_fafb	11007063	is_a	T4d neuron
catmaid_fafb	11052665	is_a	T4d neuron
catmaid_fafb	11053045	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11053260	is_a	T4d neuron
catmaid_fafb	11053812	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11055697	is_a	T4d neuron
catmaid_fafb	11056236	is_a	T4d neuron
catmaid_fafb	11056318	is_a	T4d neuron
catmaid_fafb	11056973	is_a	T4d neuron
catmaid_fafb	11063880	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11071380	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11081720	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11102793	is_a	T4d neuron
catmaid_fafb	11103081	is_a	T4d neuron
catmaid_fafb	11104663	is_a	T4d neuron
catmaid_fafb	11110947	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11119456	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11131687	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11140305	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11143777	is_a	T4d neuron
catmaid_fafb	11149228	is_a	T4d neuron
catmaid_fafb	11170409	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11178743	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11191456	is_a	T4d neuron
catmaid_fafb	11212869	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11213663	is_a	T4d neuron
catmaid_fafb	11228975	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11231890	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11238653	is_a	T4d neuron
catmaid_fafb	11247174	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11249203	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11250042	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11250864	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11255032	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	11279787	is_a	T4c neuron
catmaid_fafb	11282477	is_a	T4c neuron
catmaid_fafb	11301434	is_a	T4c neuron
catmaid_fafb	11347884	is_a	T4d neuron
catmaid_fafb	11364711	is_a	T4b neuron
catmaid_fafb	11379381	is_a	T4b neuron
catmaid_fafb	11409058	is_a	T4d neuron
catmaid_fafb	11412142	is_a	T4a neuron
catmaid_fafb	11430311	is_a	T4a neuron
catmaid_fafb	11433942	is_a	T4b neuron
catmaid_fafb	11439300	is_a	T4d neuron
catmaid_fafb	11440919	is_a	T4b neuron
catmaid_fafb	11441138	is_a	T4c neuron
catmaid_fafb	11442375	is_a	T4c neuron
catmaid_fafb	11488881	is_a	T4b neuron
catmaid_fafb	11513571	is_a	T4d neuron
catmaid_fafb	11560744	is_a	T4c neuron
catmaid_fafb	11607522	is_a	T4d neuron
catmaid_fafb	11642486	is_a	T4b neuron
catmaid_fafb	11643975	is_a	T4c neuron
catmaid_fafb	11645403	is_a	T4b neuron
catmaid_fafb	11646671	is_a	T4a neuron
catmaid_fafb	11680254	is_a	T4d neuron
catmaid_fafb	11727611	is_a	T4d neuron
catmaid_fafb	11755116	is_a	T4a neuron
catmaid_fafb	11760844	is_a	T4b neuron
catmaid_fafb	11823756	is_a	T4b neuron
catmaid_fafb	11847871	is_a	T4d neuron
catmaid_fafb	11883462	is_a	T4b neuron
catmaid_fafb	11925045	is_a	T4b neuron
catmaid_fafb	11966849	is_a	T4a neuron
catmaid_fafb	12074203	is_a	T4c neuron
catmaid_fafb	12090395	is_a	T4a neuron
catmaid_fafb	12100539	is_a	T4d neuron
catmaid_fafb	12140357	is_a	T4c neuron
catmaid_fafb	12212457	is_a	transmedullary Y neuron TmY5a
catmaid_fafb	12656599	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12657733	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12667794	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12674021	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12676556	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12676763	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12678946	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12697254	is_a	T4b neuron
catmaid_fafb	12761684	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12791002	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12799952	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12801854	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12803535	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12814941	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12816235	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12817305	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12817676	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12823145	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12825136	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12826774	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12827855	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12843385	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12847193	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12848041	is_a	T4b neuron
catmaid_fafb	12848678	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12860972	is_a	T4d neuron
catmaid_fafb	12862068	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12868529	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12869641	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12870628	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12871841	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12872380	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12878060	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12878414	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12879025	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12879909	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12880437	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12880771	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12883278	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12884506	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12885687	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12888001	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12888268	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12895601	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12896680	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12897219	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12897448	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12897917	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12904928	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12906328	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12906700	is_a	T4d neuron
catmaid_fafb	12907733	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12908499	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12914126	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12914144	is_a	T4b neuron
catmaid_fafb	12917646	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12922030	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12922161	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12922275	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12922392	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12922500	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12922719	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12923539	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12925606	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12925820	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12925883	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12940056	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12941924	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12943305	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12952231	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12968973	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	12976452	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13002691	is_a	transmedullary Y neuron TmY5a
catmaid_fafb	13039514	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13046673	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13048185	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13059438	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13059921	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13060709	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13061357	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13061844	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13062935	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13072342	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13073675	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13104377	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13106120	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13107902	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13123482	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13125798	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13128490	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13139533	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13142115	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13142969	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13144347	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13230086	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13264428	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13281020	is_a	T4b neuron
catmaid_fafb	13303705	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13313300	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13314546	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13315230	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13351174	is_a	T4b neuron
catmaid_fafb	13428316	is_a	T4b neuron
catmaid_fafb	13453421	is_a	T4b neuron
catmaid_fafb	13462933	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13482918	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13487583	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13500253	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13542393	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13550016	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13551239	is_a	T4b neuron
catmaid_fafb	13552875	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13557537	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13558160	is_a	T4b neuron
catmaid_fafb	13568854	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13577824	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13585217	is_a	T4b neuron
catmaid_fafb	13650884	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13653246	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13655780	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13656651	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13662436	is_a	T4b neuron
catmaid_fafb	13663699	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13666139	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13672479	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13678559	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13684081	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13687477	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13689085	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13689364	is_a	T4b neuron
catmaid_fafb	13692871	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13693885	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13695001	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13695926	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13704864	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13708509	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13709530	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13710668	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13714915	is_a	T4b neuron
catmaid_fafb	13719400	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13726077	is_a	T4b neuron
catmaid_fafb	13726215	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13731409	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13739635	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13739820	is_a	T4b neuron
catmaid_fafb	13747692	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13752229	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13753813	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13754192	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13754804	is_a	T4b neuron
catmaid_fafb	13762391	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13762839	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13765451	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13774456	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13774749	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13780189	is_a	T4b neuron
catmaid_fafb	13780562	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13780764	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13793403	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13793409	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13795092	is_a	T4b neuron
catmaid_fafb	13795321	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13800934	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13806442	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13816606	is_a	T4b neuron
catmaid_fafb	13817201	is_a	medullary intrinsic neuron Mi1
catmaid_fafb	13826949	is_a	medullary intrinsic neuron Mi1
