filename	label	AD	DBD	part_of	Template
20x-Brain-2149676645965889634	JRC_SS02651_Brain_2016_20141015_32_F1	P{VT032961-p65.AD}	P{VT040569-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
20x-Brain-2024138478400307298	JRC_OL0070B_Brain_2016_20140620_32_I3	P{R91B01-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
20x-Brain-2149676628458864738	JRC_SS02662_Brain_2016_20141015_32_C1	P{R28G03-p65.AD}	P{VT027704-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
20x-Brain-2149676667428143202	JRC_SS02638_Brain_2016_20141015_31_I1	P{VT038216-p65.AD}	P{VT026477-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2100933000551202914	JRC_SS02650_Brain_2016_20141231_31_I4	P{VT009792-p65.AD}	P{VT002021-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210428782777466978	JRC_SS02662_Brain_2016_20150123_20_A2	P{R28G03-p65.AD}	P{VT027704-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2100932939083677794	JRC_SS02638_Brain_2016_20141231_31_C5	P{VT038216-p65.AD}	P{VT026477-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2113455647583371362	JRC_SS02445_Brain_2016_20150128_32_F3	P{VT007747-p65.AD}	P{R85H06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2100932983627186274	JRC_SS02645_Brain_2016_20141231_31_H3	P{VT027704-p65.AD}	P{VT040569-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210498721907474530	JRC_SS03822_Brain_2016_20150911_23_C1	P{VT043920-p65.AD}	P{R91B01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2229028019878494306	JRC_OL0010B_Brain_2016_20131120_33_J5	P{R92B11-p65.AD}	P{R82D11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2222849977678299234	JRC_SS03822_Brain_2016_20151124_31_C4	P{VT043920-p65.AD}	P{R91B01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2229027805478256738	JRC_OL0017B_Brain_2016_20131120_33_H2	P{R82D11-p65.AD}	P{R54A05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210429416528412770	JRC_SS02662_Brain_2016_20150123_20_A5	P{R28G03-p65.AD}	P{VT027704-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210430818256420962	JRC_SS02664_Brain_2016_20150123_20_D8	P{R35D04-p65.AD}	P{VT043656-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210430926721122402	JRC_SS02669_Brain_2016_20150123_20_E7	P{R72C08-p65.AD}	P{VT040747-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210498855806435426	JRC_SS03822_Brain_2016_20150911_23_C2	P{VT043920-p65.AD}	P{R91B01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210499068566700130	JRC_SS03822_Brain_2016_20150911_23_C3	P{VT043920-p65.AD}	P{R91B01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2225451718315868258	JRC_OL0070B_Brain_2016_20131122_34_A1	P{R91B01-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2225451748128981090	JRC_OL0070B_Brain_2016_20131122_34_A2	P{R91B01-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958770100299366498	JRC_OL0007B_Brain_2016_20131115_32_H1	P{R35D04-p65.AD}	P{R65B05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958770110487330914	JRC_OL0019B_Brain_2016_20131115_32_I2	P{R35D04-p65.AD}	P{R22D06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958769967092465762	JRC_OL0027B_Brain_2016_20131115_32_A1	P{R14A11-p65.AD}	P{R50C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958769978232537186	JRC_OL0027B_Brain_2016_20131115_32_A5	P{R14A11-p65.AD}	P{R50C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1948215863152738402	JRC_OL0046B_Brain_2016_20131115_34_G2	P{R26A03-p65.AD}	P{R54A05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958771072283181154	JRC_OL0011B_Brain_2016_20131122_32_F1	P{R82D11-p65.AD}	P{R92B11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958770776865767522	JRC_OL0003B_Brain_2016_20131118_33_B1	P{R24A02-p65.AD}	P{R26A03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1953285112405688418	JRC_OL0048B_Brain_2016_20131115_34_I3	P{R19G02-p65.AD}	P{R75G12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1953285119234015330	JRC_OL0048B_Brain_2016_20131115_34_I7	P{R19G02-p65.AD}	P{R75G12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1953937589308227591	JRC_OL0019B_Brain_2016_20131122_31_D3	P{R35D04-p65.AD}	P{R22D06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958771026632376418	JRC_OL0027B_Brain_2016_20131122_32_C6	P{R14A11-p65.AD}	P{R50C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1953937599085150215	JRC_OL0019B_Brain_2016_20131122_31_D6	P{R35D04-p65.AD}	P{R22D06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1935933221061525602	JRC_OL0001B_Brain_2016_20130911_20_B4	P{R64G10-p65.AD}	P{R35B06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958769784770265186	JRC_OL0022B_Brain_2016_20131114_31_A3	P{R35D04-p65.AD}	P{R91B01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1935933237327036514	JRC_OL0001B_Brain_2016_20130911_20_B5	P{R64G10-p65.AD}	P{R35B06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1903200775748714594	JRC_OL0010B_Brain_2016_20130702_31_G3	P{R92B11-p65.AD}	P{R82D11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1903200780257591394	JRC_OL0015B_Brain_2016_20130702_31_H1	P{R22H02-p65.AD}	P{R20G06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1917703688072200199	JRC_OL0019B_Brain_2016_20130815_31_J2	P{R35D04-p65.AD}	P{R22D06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1919113395999604834	JRC_SS00315_Brain_2016_20130823_31_I1	P{R47H03-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1920639180552011874	JRC_SS00343_Brain_2016_20130814_19_D1	PBac{R17A04-p65.AD}	P{R35B06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1903200785143955554	JRC_OL0015B_Brain_2016_20130702_31_H3	P{R22H02-p65.AD}	P{R20G06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1971524300670238818	JRC_OL0008B_Brain_2016_20131114_31_G3	P{R35D04-p65.AD}	P{R55F01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1947306069940240482	JRC_OL0023B_Brain_2016_20131114_31_J4	P{R72C08-p65.AD}	P{R50D07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1948215721091661922	JRC_OL0070B_Brain_2016_20131115_34_D4	P{R91B01-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1947306047320359010	JRC_OL0008B_Brain_2016_20131114_31_G7	P{R35D04-p65.AD}	P{R55F01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1947306341936660578	JRC_OL0005B_Brain_2016_20131118_31_E7	P{R21D03-p65.AD}	P{R65C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1947306036314505314	JRC_OL0042B_Brain_2016_20131114_31_E6	P{R26A03-p65.AD}	P{R24A02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1947306031293923426	JRC_OL0005B_Brain_2016_20131114_31_D8	P{R21D03-p65.AD}	P{R65C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1947306290820677730	JRC_OL0004B_Brain_2016_20131115_35_H1	P{R24A02-p65.AD}	P{R91B01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958770573085507682	JRC_OL0019B_Brain_2016_20131118_32_A6	P{R35D04-p65.AD}	P{R22D06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1973267093428109410	JRC_SS00937_Brain_2016_20140122_20_B3	P{R22A07-p65.AD}	P{R35D04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1973267120028385378	JRC_SS00940_Brain_2016_20140122_20_E2	P{R35D04-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1971521836864766050	JRC_OL0001B_Brain_2016_20131227_31_F3	P{R64G10-p65.AD}	P{R35B06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1965225978783334407	JRC_OL0008B_Brain_2016_20131227_31_G3	P{R35D04-p65.AD}	P{R55F01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1971522347873599586	JRC_OL0044B_Brain_2016_20140121_32_H1	P{R55C04-p65.AD}	P{R85F11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1971526377085599842	JRC_OL0045B_Brain_2016_20140116_19_D6	P{R55C04-p65.AD}	P{R41C05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1971522337262010466	JRC_OL0042B_Brain_2016_20140121_32_F3	P{R26A03-p65.AD}	P{R24A02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210395441315446882	JRC_SS02445_Brain_2016_20141217_19_F1	P{VT007747-p65.AD}	P{R85H06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210395726658142306	JRC_SS02445_Brain_2016_20141217_19_F6	P{VT007747-p65.AD}	P{R85H06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210363987411861602	JRC_SS02652_Brain_2016_20141120_20_A2	P{VT032961-p65.AD}	P{VT027704-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210364162343698530	JRC_SS02650_Brain_2016_20141120_20_D4	P{VT009792-p65.AD}	P{VT002021-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210402029099024482	JRC_SS02445_Brain_2016_20141217_19_F8	P{VT007747-p65.AD}	P{R85H06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1973267125384511586	JRC_SS00940_Brain_2016_20140122_20_E7	P{R35D04-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1973267157059895394	JRC_SS00942_Brain_2016_20140122_20_G6	P{R47E07-p65.AD}	P{R35D04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2019981555467812962	JRC_OL0008B_Brain_2016_20140425_32_G2	P{R35D04-p65.AD}	P{R55F01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2018431474612568071	JRC_OL0005B_Brain_2016_20140516_31_D3	P{R21D03-p65.AD}	P{R65C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2019981410135179362	JRC_OL0046B_Brain_2016_20140425_32_B1	P{R26A03-p65.AD}	P{R54A05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2011282052510384226	JRC_OL0048B_Brain_2016_20140425_31_C1	P{R19G02-p65.AD}	P{R75G12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210364986373439586	JRC_SS02638_Brain_2016_20141120_20_F8	P{VT038216-p65.AD}	P{VT026477-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958765584397107298	JRC_OL0027B_Brain_2016_20131210_31_G2	P{R14A11-p65.AD}	P{R50C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958765561936609378	JRC_OL0019B_Brain_2016_20131210_31_F2	P{R35D04-p65.AD}	P{R22D06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958765866086563938	JRC_SS00343_Brain_2016_20131211_31_J1	PBac{R17A04-p65.AD}	P{R35B06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958765873581785186	JRC_SS00343_Brain_2016_20131211_31_J2	PBac{R17A04-p65.AD}	P{R35B06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958765671181451362	JRC_SS00941_Brain_2016_20131211_31_A3	PBac{R47E07-p65.AD}	P{R35D04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958770697895411810	JRC_SS00315_Brain_2016_20131118_32_G7	P{R47H03-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958765481812820066	JRC_OL0070B_Brain_2016_20131210_31_C2	P{R91B01-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958765496488689762	JRC_OL0070B_Brain_2016_20131210_31_C4	P{R91B01-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958772055751000162	JRC_OL0011B_Brain_2016_20131125_33_G1	P{R82D11-p65.AD}	P{R92B11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1978638009968361570	JRC_OL0046B_Brain_2016_20131126_32_C4	P{R26A03-p65.AD}	P{R54A05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1978638018193391714	JRC_OL0015B_Brain_2016_20131126_32_D7	P{R22H02-p65.AD}	P{R20G06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1966387056569483362	JRC_SS00315_Brain_2016_20131126_31_C3	P{R47H03-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1978638015240601698	JRC_OL0015B_Brain_2016_20131126_32_D4	P{R22H02-p65.AD}	P{R20G06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1966386355294437474	JRC_OL0070B_Brain_2016_20131122_34_A4	P{R91B01-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1966386130307776610	JRC_OL0017B_Brain_2016_20131120_33_H4	P{R82D11-p65.AD}	P{R54A05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1966386174205362274	JRC_OL0010B_Brain_2016_20131120_33_J6	P{R92B11-p65.AD}	P{R82D11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1966386069930770530	JRC_OL0081B_Brain_2016_20131120_33_C5	P{R47E07-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2229027550342938722	JRC_OL0081B_Brain_2016_20131120_33_C6	P{R47E07-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
20x-VNC-2021466539995168866	JRC_OL0007B_VNC_2016_20140612_31_I1	P{R35D04-p65.AD}	P{R65B05-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780021839200293	JRC_OL0021B_VNC_2016_20140611_31_E2	P{R35D04-p65.AD}	P{R82D11-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466534026674274	JRC_OL0046B_VNC_2016_20140612_31_F1	P{R26A03-p65.AD}	P{R54A05-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780025836372005	JRC_OL0022B_VNC_2016_20140611_31_F1	P{R35D04-p65.AD}	P{R91B01-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466536492925026	JRC_OL0092C_VNC_2016_20140612_31_G2	PBac{R92B02-p65.AD}	P{R38E08-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780036422795301	JRC_OL0023B_VNC_2016_20140611_31_G2	P{R72C08-p65.AD}	P{R50D07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466574824669282	JRC_OL0071B_VNC_2016_20140613_31_I1	P{R91B01-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2149676666895466594	JRC_SS02652_VNC_2016_20141015_32_J1	P{VT032961-p65.AD}	P{VT027704-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466577353834594	JRC_OL0077B_VNC_2016_20140613_31_J2	P{R92B02-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466541656113250	JRC_OL0008B_VNC_2016_20140612_31_J1	P{R35D04-p65.AD}	P{R55F01-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466552771018850	JRC_OL0044B_VNC_2016_20140612_32_F1	P{R55C04-p65.AD}	P{R85F11-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466583804674146	JRC_OL0218B_VNC_2016_20140620_31_D4	P{R47E07-p65.AD}	P{VT049344-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466569904750690	JRC_OL0087B_VNC_2016_20140613_31_F2	P{R82D11-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466556076130402	JRC_OL0045B_VNC_2016_20140612_32_G4	P{R55C04-p65.AD}	P{R41C05-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780060309356581	JRC_SS00940_VNC_2016_20140611_31_B2	P{R35D04-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
