subject_external_id	subject_name	subject_external_db	relation	object	pub
914537	None (MaleCNS:914537)	male-cns_v1_0	is_a	adult SNxx04 neuron	
914538	None (MaleCNS:914538)	male-cns_v1_0	is_a	adult endocrine corazonin neuron of brain	
914539	SLP461_L (MaleCNS:914539)	male-cns_v1_0	is_a	adult CB2122 neuron	
91454	AVLP548_g2_L (MaleCNS:91454)	male-cns_v1_0	is_a	adult CB3858 neuron	
914542	IN14A068_R (MaleCNS:914542)	male-cns_v1_0	is_a	adult IN14A068 neuron	
914543	None (MaleCNS:914543)	male-cns_v1_0	is_a	femoral chordotonal claw neuron	
91455	T4c_L (MaleCNS:91455)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
91456	MeLo3a_R (MaleCNS:91456)	male-cns_v1_0	is_a	adult medulla-lobula neuron MeLo3a	FlyBase:FBrf0262545
914569	None (MaleCNS:914569)	male-cns_v1_0	is_a	adult endocrine corazonin neuron of brain	
914581	Cm19_L (MaleCNS:914581)	male-cns_v1_0	is_a	adult central medulla intrinsic neuron Cm19	FlyBase:FBrf0262545
914586	None (MaleCNS:914586)	male-cns_v1_0	is_a	adult SNxx04 neuron	
914587	IN09A031_R (MaleCNS:914587)	male-cns_v1_0	is_a	adult IN09A031 neuron	
91459	Tm34_L (MaleCNS:91459)	male-cns_v1_0	is_a	transmedullary neuron Tm34	FlyBase:FBrf0262545
914592	INXXX353_R (MaleCNS:914592)	male-cns_v1_0	is_a	adult INXXX353 neuron	
91460	Tm4_L (MaleCNS:91460)	male-cns_v1_0	is_a	transmedullary neuron Tm4	FlyBase:FBrf0262545
914601	IN19A117_L (MaleCNS:914601)	male-cns_v1_0	is_a	adult IN19A117 neuron	
914604	None (MaleCNS:914604)	male-cns_v1_0	is_a	adult SNxx06 neuron	
91461	ORN_VC5_R (MaleCNS:91461)	male-cns_v1_0	is_a	adult olfactory receptor neuron Ir41a	
914615	IN06A120_c_L (MaleCNS:914615)	male-cns_v1_0	is_a	adult IN06A120 neuron	
91462	L5_R (MaleCNS:91462)	male-cns_v1_0	is_a	lamina monopolar neuron L5	FlyBase:FBrf0262545
914632	IN09A061_R (MaleCNS:914632)	male-cns_v1_0	is_a	adult IN09A061 neuron	
914633	IN09A046_R (MaleCNS:914633)	male-cns_v1_0	is_a	adult IN09A046 neuron	
91464	Tm3_L (MaleCNS:91464)	male-cns_v1_0	is_a	transmedullary neuron Tm3	FlyBase:FBrf0262545
914646	None (MaleCNS:914646)	male-cns_v1_0	is_a	adult SNta42 neuron	
914648	None (MaleCNS:914648)	male-cns_v1_0	is_a	adult SNta42 neuron	
914652	None (MaleCNS:914652)	male-cns_v1_0	is_a	adult SNxx05 neuron	
914653	None (MaleCNS:914653)	male-cns_v1_0	is_a	adult SNta41 neuron	
914655	Tr flexor MN_R (MaleCNS:914655)	male-cns_v1_0	is_a	metathoracic intracoxal trochanter levator muscle motor neuron	
914655	Tr flexor MN_R (MaleCNS:914655)	male-cns_v1_0	is_a	prothoracic intracoxal trochanter levator muscle motor neuron	
914655	Tr flexor MN_R (MaleCNS:914655)	male-cns_v1_0	is_a	mesothoracic intracoxal trochanter levator muscle motor neuron	
914659	IN14A108_R (MaleCNS:914659)	male-cns_v1_0	is_a	adult IN14A108 neuron	
91466	Li27_R (MaleCNS:91466)	male-cns_v1_0	is_a	adult lobula intrinsic neuron Li27	FlyBase:FBrf0262545
91468	T1_L (MaleCNS:91468)	male-cns_v1_0	is_a	columnar neuron T1	FlyBase:FBrf0262545
914681	None (MaleCNS:914681)	male-cns_v1_0	is_a	adult SNxx21 neuron	
914684	None (MaleCNS:914684)	male-cns_v1_0	is_a	adult endocrine corazonin neuron of brain	
914689	None (MaleCNS:914689)	male-cns_v1_0	is_a	adult SNta36 neuron	
91469	T4c_R (MaleCNS:91469)	male-cns_v1_0	is_a	T4c neuron	FlyBase:FBrf0262545
914693	IN01B095_R (MaleCNS:914693)	male-cns_v1_0	is_a	adult IN01B095 neuron	
91470	Tm5Y_R (MaleCNS:91470)	male-cns_v1_0	is_a	transmedullary neuron Tm5Y	FlyBase:FBrf0262545
91471	LHAV5a2_a1_R (MaleCNS:91471)	male-cns_v1_0	is_a	adult lateral horn AV5a2 neuron	
91472	L3_R (MaleCNS:91472)	male-cns_v1_0	is_a	lamina monopolar neuron L3	FlyBase:FBrf0262545
914722	None (MaleCNS:914722)	male-cns_v1_0	is_a	adult endocrine corazonin neuron of brain	
914732	None (MaleCNS:914732)	male-cns_v1_0	is_a	adult SNta40 neuron	
91474	TmY18_R (MaleCNS:91474)	male-cns_v1_0	is_a	transmedullary Y neuron TmY18	FlyBase:FBrf0262545
914748	LgLG1b_R (MaleCNS:914748)	male-cns_v1_0	is_a	adult SNch05 neuron	
91475	T2_R (MaleCNS:91475)	male-cns_v1_0	is_a	T2 neuron	FlyBase:FBrf0262545
914755	None (MaleCNS:914755)	male-cns_v1_0	is_a	adult SNta21 neuron	
91476	T4d_R (MaleCNS:91476)	male-cns_v1_0	is_a	T4d neuron	FlyBase:FBrf0262545
914764	None (MaleCNS:914764)	male-cns_v1_0	is_a	adult endocrine corazonin neuron of brain	
914768	IN19A117_R (MaleCNS:914768)	male-cns_v1_0	is_a	adult IN19A117 neuron	
91478	C3_L (MaleCNS:91478)	male-cns_v1_0	is_a	centrifugal neuron C3	FlyBase:FBrf0262545
914783	IN09B047_R (MaleCNS:914783)	male-cns_v1_0	is_a	adult IN09B047 neuron	
91481	Tm20_R (MaleCNS:91481)	male-cns_v1_0	is_a	transmedullary neuron Tm20	FlyBase:FBrf0262545
91482	L4_R (MaleCNS:91482)	male-cns_v1_0	is_a	lamina monopolar neuron L4	FlyBase:FBrf0262545
914830	IN19A117_R (MaleCNS:914830)	male-cns_v1_0	is_a	adult IN19A117 neuron	
914837	ltm1-tibia MN_R (MaleCNS:914837)	male-cns_v1_0	is_a	prothoracic tibial pretarsal depressor muscle motor neuron	
914837	ltm1-tibia MN_R (MaleCNS:914837)	male-cns_v1_0	is_a	mesothoracic tibial pretarsal depressor muscle motor neuron	
914837	ltm1-tibia MN_R (MaleCNS:914837)	male-cns_v1_0	is_a	metathoracic tibial pretarsal depressor muscle motor neuron	
914838	None (MaleCNS:914838)	male-cns_v1_0	is_a	adult SNta41 neuron	
914839	None (MaleCNS:914839)	male-cns_v1_0	is_a	adult sensory neuron	
91484	T5b_R (MaleCNS:91484)	male-cns_v1_0	is_a	T5b neuron	FlyBase:FBrf0262545
914840	None (MaleCNS:914840)	male-cns_v1_0	is_a	adult endocrine corazonin neuron of brain	
914844	None (MaleCNS:914844)	male-cns_v1_0	is_a	adult endocrine corazonin neuron of brain	
