subject_external_id	subject_name	subject_external_db	relation	object	pub
720575940381905254	BANC_888:720575940381905254	BANC888	is_a	sensory neuron	
720575940382537062	BANC_888:720575940382537062	BANC888	is_a	sensory neuron	
720575940458767967	BANC_888:720575940458767967	BANC888	is_a	sensory neuron	
720575940458921823	BANC_888:720575940458921823	BANC888	is_a	sensory neuron	
720575940474451979	BANC_888:720575940474451979	BANC888	is_a	sensory neuron	
720575940480438737	BANC_888:720575940480438737	BANC888	is_a	sensory neuron	
720575940558854362	BANC_888:720575940558854362	BANC888	is_a	sensory neuron	
720575940576386568	BANC_888:720575940576386568	BANC888	is_a	sensory neuron	
720575940576661000	BANC_888:720575940576661000	BANC888	is_a	sensory neuron	
720575940600410583	BANC_888:720575940600410583	BANC888	is_a	sensory neuron	
720575940600521431	BANC_888:720575940600521431	BANC888	is_a	sensory neuron	
720575940600555223	BANC_888:720575940600555223	BANC888	is_a	sensory neuron	
720575940600555991	BANC_888:720575940600555991	BANC888	is_a	sensory neuron	
720575940601123543	BANC_888:720575940601123543	BANC888	is_a	sensory neuron	
720575940624672541	BANC_888:720575940624672541	BANC888	is_a	sensory neuron	
720575940624866589	BANC_888:720575940624866589	BANC888	is_a	sensory neuron	
720575940635018602	BANC_888:720575940635018602	BANC888	is_a	sensory neuron	
720575940642119958	BANC_888:720575940642119958	BANC888	is_a	sensory neuron	
720575940645061496	BANC_888:720575940645061496	BANC888	is_a	sensory neuron	
720575940659484495	BANC_888:720575940659484495	BANC888	is_a	sensory neuron	
720575940664354626	BANC_888:720575940664354626	BANC888	is_a	sensory neuron	
720575940664356162	BANC_888:720575940664356162	BANC888	is_a	sensory neuron	
720575940664382786	BANC_888:720575940664382786	BANC888	is_a	sensory neuron	
720575940665826882	BANC_888:720575940665826882	BANC888	is_a	sensory neuron	
720575940666302530	BANC_888:720575940666302530	BANC888	is_a	sensory neuron	
720575940669364471	BANC_888:720575940669364471	BANC888	is_a	sensory neuron	
720575940669442807	BANC_888:720575940669442807	BANC888	is_a	sensory neuron	
720575940689934223	BANC_888:720575940689934223	BANC888	is_a	sensory neuron	
720575940695721823	BANC_888:720575940695721823	BANC888	is_a	sensory neuron	
720575940705587349	BANC_888:720575940705587349	BANC888	is_a	sensory neuron	
720575940721349653	BANC_888:720575940721349653	BANC888	is_a	sensory neuron	
720575940732206607	BANC_888:720575940732206607	BANC888	is_a	sensory neuron	
720575940732742159	BANC_888:720575940732742159	BANC888	is_a	sensory neuron	
720575940736493030	BANC_888:720575940736493030	BANC888	is_a	sensory neuron	
720575940768736214	BANC_888:720575940768736214	BANC888	is_a	sensory neuron	
720575940769067004	BANC_888:720575940769067004	BANC888	is_a	sensory neuron	
720575940769863894	BANC_888:720575940769863894	BANC888	is_a	sensory neuron	
720575940773621332	BANC_888:720575940773621332	BANC888	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940792318160	BANC_888:720575940792318160	BANC888	is_a	sensory neuron	
720575940792319696	BANC_888:720575940792319696	BANC888	is_a	sensory neuron	
720575940793131728	BANC_888:720575940793131728	BANC888	is_a	sensory neuron	
