subject_id	object	relation	pub	subject_name	comment
VFB_jrmc1pnz	CM4 dorsal hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	pC1_19_L (MaleCNS:68624)	male-cns:v1.0 260624
VFB_jrmc1k61	DPLl2 anterior hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	PVLP007_L (MaleCNS:88075)	male-cns:v1.0 260624
VFB_jrmc3bt4	BLAvm medial hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	CL067_R (MaleCNS:17451)	male-cns:v1.0 260624
VFB_jrmc1iye	BLP1 posterior hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	PLP150_L (MaleCNS:37240)	male-cns:v1.0 260624
VFB_jrmc1jht	DALcm2 Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	PS032_R (MaleCNS:23839)	male-cns:v1.0 260624
VFB_jrmc1aw9	DALcl1 Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	SAD047_R (MaleCNS:25755)	male-cns:v1.0 260624
VFB_jrmc1dy4	DPLc5 Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	SMP452_L (MaleCNS:113174)	male-cns:v1.0 260624
VFB_jrmc3a28	DPLc5 Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	CB2816_L (MaleCNS:150534)	male-cns:v1.0 260624
VFB_jrmc20ot	BAlc Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	M_lPNm11B_R (MaleCNS:39719)	male-cns:v1.0 260624
VFB_jrmc1irm	BAmv1 Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	PLP071_L (MaleCNS:13516)	male-cns:v1.0 260624
VFB_jrmc004j	BAlc Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	V_l2PN_R (MaleCNS:13116)	male-cns:v1.0 260624
VFB_jrmc2cue	DALcl1 Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	LAL096(LAL097)_L (MaleCNS:146588)	male-cns:v1.0 260624
VFB_jrmc1jgs	DALcm2 Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	PS018_b_L (MaleCNS:70595)	male-cns:v1.0 260624
VFB_jrmc1put	BAmd1 Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	PAM08(y4)_L (MaleCNS:87177)	male-cns:v1.0 260624
VFB_jrmc1bi2	DPLl3 posterior hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	SIP042_a_L (MaleCNS:86523)	male-cns:v1.0 260624
VFB_jrmc2cug	DALcl1 Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	LAL096(LAL097)_L (MaleCNS:150335)	male-cns:v1.0 260624
