subject_id	object	relation	pub	subject_name	comment
VFB_jrmc1ecn	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:179561)	male-cns:v0.9 251117
VFB_jrmc1eco	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:179682)	male-cns:v0.9 251117
VFB_jrmc1ecp	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:179777)	male-cns:v0.9 251117
VFB_jrmc1ecq	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:179957)	male-cns:v0.9 251117
VFB_jrmc1ecr	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:180074)	male-cns:v0.9 251117
VFB_jrmc1ecs	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:180295)	male-cns:v0.9 251117
VFB_jrmc1ect	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:180319)	male-cns:v0.9 251117
VFB_jrmc1ecu	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:180351)	male-cns:v0.9 251117
VFB_jrmc1ecv	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:180470)	male-cns:v0.9 251117
VFB_jrmc1ecw	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:180603)	male-cns:v0.9 251117
VFB_jrmc1ecx	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:180675)	male-cns:v0.9 251117
VFB_jrmc1ecy	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:180682)	male-cns:v0.9 251117
VFB_jrmc1ecz	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:180730)	male-cns:v0.9 251117
VFB_jrmc1ed0	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:180854)	male-cns:v0.9 251117
VFB_jrmc1ed1	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:181049)	male-cns:v0.9 251117
VFB_jrmc1ed2	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:181071)	male-cns:v0.9 251117
VFB_jrmc1ed3	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:181072)	male-cns:v0.9 251117
VFB_jrmc1ed4	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:181326)	male-cns:v0.9 251117
VFB_jrmc1ed5	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:181570)	male-cns:v0.9 251117
VFB_jrmc1ed6	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:181604)	male-cns:v0.9 251117
VFB_jrmc1ed7	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:181606)	male-cns:v0.9 251117
VFB_jrmc1ed8	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:181695)	male-cns:v0.9 251117
VFB_jrmc1ed9	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:181700)	male-cns:v0.9 251117
VFB_jrmc1eda	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:181852)	male-cns:v0.9 251117
VFB_jrmc1edb	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:181882)	male-cns:v0.9 251117
VFB_jrmc1edc	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:181904)	male-cns:v0.9 251117
VFB_jrmc1edd	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:182046)	male-cns:v0.9 251117
VFB_jrmc1ede	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:182173)	male-cns:v0.9 251117
VFB_jrmc1edf	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	R1-R6_R (MaleCNS:182408)	male-cns:v0.9 251117
