subject_id	object	relation	pub	subject_name	comment
VFB_jrmc30bs	neuroblast DPMpl2	develops_from	doi:10.1101/2025.10.09.680999	FB6T_R (MaleCNS:66718)	male-cns:v1.0 260624
VFB_jrmc3j5d	neuroblast BLP1	develops_from	doi:10.1101/2025.10.09.680999	AVLP560_L (MaleCNS:31650)	male-cns:v1.0 260624
VFB_jrmc3iyp	neuroblast BLP1	develops_from	doi:10.1101/2025.10.09.680999	AVLP486_L (MaleCNS:38737)	male-cns:v1.0 260624
VFB_jrmc00rk	neuroblast BAlp3	develops_from	doi:10.1101/2025.10.09.680999	WEDPN1A_R (MaleCNS:26705)	male-cns:v1.0 260624
VFB_jrmc00rl	neuroblast BAlp3	develops_from	doi:10.1101/2025.10.09.680999	WEDPN1A_R (MaleCNS:27947)	male-cns:v1.0 260624
VFB_jrmc00rm	neuroblast BAlp3	develops_from	doi:10.1101/2025.10.09.680999	WEDPN1A_R (MaleCNS:30404)	male-cns:v1.0 260624
VFB_jrmc00qd	neuroblast DALd	develops_from	doi:10.1101/2025.10.09.680999	WEDPN14_R (MaleCNS:45404)	male-cns:v1.0 260624
VFB_jrmc3bdr	neuroblast DPMpm1	develops_from	doi:10.1101/2025.10.09.680999	CB4124_L (MaleCNS:22095)	male-cns:v1.0 260624
VFB_jrmc1dj2	neuroblast DPMpm1	develops_from	doi:10.1101/2025.10.09.680999	SMP307_L (MaleCNS:29037)	male-cns:v1.0 260624
VFB_jrmc39ri	neuroblast DPMpm1	develops_from	doi:10.1101/2025.10.09.680999	CB2539_L (MaleCNS:32625)	male-cns:v1.0 260624
VFB_jrmc16ma	neuroblast BAmas1	develops_from	doi:10.1101/2025.10.09.680999	SMP734_L (MaleCNS:80263)	male-cns:v1.0 260624
VFB_jrmc3g0u	neuroblast NB6-2	develops_from	doi:10.1101/2025.10.09.680999	None (MaleCNS:206751)	male-cns:v1.0 260624
VFB_jrmc3i0z	neuroblast BLVp1	develops_from	doi:10.1101/2025.10.09.680999	AVLP098_R (MaleCNS:13208)	male-cns:v1.0 260624
VFB_jrmc3i4g	neuroblast BLVp1	develops_from	doi:10.1101/2025.10.09.680999	AVLP137_R (MaleCNS:26791)	male-cns:v1.0 260624
VFB_jrmc39zv	neuroblast BLD4	develops_from	doi:10.1101/2025.10.09.680999	CB2763_R (MaleCNS:44110)	male-cns:v1.0 260624
VFB_jrmc2idr	neuroblast MBp1	develops_from	doi:10.1101/2025.10.09.680999	KCa'b'-ap2_L (MaleCNS:82028)	male-cns:v1.0 260624
VFB_jrmc2ijz	neuroblast MBp1	develops_from	doi:10.1101/2025.10.09.680999	KCa'b'-m_L (MaleCNS:93017)	male-cns:v1.0 260624
VFB_jrmc2ik0	neuroblast MBp3	develops_from	doi:10.1101/2025.10.09.680999	KCa'b'-m_L (MaleCNS:102317)	male-cns:v1.0 260624
VFB_jrmc2ik3	neuroblast MBp3	develops_from	doi:10.1101/2025.10.09.680999	KCa'b'-m_L (MaleCNS:168522)	male-cns:v1.0 260624
VFB_jrmc1cwd	neuroblast BLAd2	develops_from	doi:10.1101/2025.10.09.680999	SMP034_R (MaleCNS:18782)	male-cns:v1.0 260624
VFB_jrmc39km	neuroblast BLAd2	develops_from	doi:10.1101/2025.10.09.680999	CB2363_R (MaleCNS:235885)	male-cns:v1.0 260624
VFB_jrmc1i9s	neuroblast DPMpm2	develops_from	doi:10.1101/2025.10.09.680999	PFNm_a_L6_C5 (MaleCNS:155385)	male-cns:v1.0 260624
VFB_jrmc1idw	neuroblast DPMpm2	develops_from	doi:10.1101/2025.10.09.680999	PFNp_b (MaleCNS:168043)	male-cns:v1.0 260624
VFB_jrmc1i9u	neuroblast DPMpm2	develops_from	doi:10.1101/2025.10.09.680999	PFNm_a_L6_C5 (MaleCNS:173055)	male-cns:v1.0 260624
VFB_jrmc1ih6	neuroblast DPMpm2	develops_from	doi:10.1101/2025.10.09.680999	PFNp_c (MaleCNS:199798)	male-cns:v1.0 260624
VFB_jrmc3i50	neuroblast BLVp1	develops_from	doi:10.1101/2025.10.09.680999	AVLP145_L (MaleCNS:34484)	male-cns:v1.0 260624
VFB_jrmc3k4p	neuroblast BLVp1	develops_from	doi:10.1101/2025.10.09.680999	None (MaleCNS:48861)	male-cns:v1.0 260624
VFB_jrmc3i2p	neuroblast BLVp1	develops_from	doi:10.1101/2025.10.09.680999	AVLP112_L (MaleCNS:519343)	male-cns:v1.0 260624
VFB_jrmc3ilw	neuroblast BLVp1	develops_from	doi:10.1101/2025.10.09.680999	AVLP323_L (MaleCNS:529456)	male-cns:v1.0 260624
VFB_jrmc2suz	neuroblast DPMpm2	develops_from	doi:10.1101/2025.10.09.680999	FC2C_C4_R (MaleCNS:66750)	male-cns:v1.0 260624
VFB_jrmc2sv1	neuroblast DPMpm1	develops_from	doi:10.1101/2025.10.09.680999	FC2C_C6_R (MaleCNS:101011)	male-cns:v1.0 260624
VFB_jrmc2sv5	neuroblast DPMpm2	develops_from	doi:10.1101/2025.10.09.680999	FC2C_C5_R (MaleCNS:148830)	male-cns:v1.0 260624
VFB_jrmc2sv7	neuroblast DPMpm2	develops_from	doi:10.1101/2025.10.09.680999	FC2C_C5_R (MaleCNS:153558)	male-cns:v1.0 260624
VFB_jrmc388w	neuroblast CM4	develops_from	doi:10.1101/2025.10.09.680999	CB1322_L (MaleCNS:38773)	male-cns:v1.0 260624
VFB_jrmc388x	neuroblast CM4	develops_from	doi:10.1101/2025.10.09.680999	CB1322_L (MaleCNS:97029)	male-cns:v1.0 260624
VFB_jrmc3k6u	neuroblast NB3-2	develops_from	doi:10.1101/2025.10.09.680999	None (MaleCNS:31859)	male-cns:v1.0 260624
VFB_jrmc2ujm	neuroblast NB3-2	develops_from	doi:10.1101/2025.10.09.680999	GNG662_L (MaleCNS:38653)	male-cns:v1.0 260624
VFB_jrmc2d6p	neuroblast MBp1	develops_from	doi:10.1101/2025.10.09.680999	KCg-m_R (MaleCNS:63508)	male-cns:v1.0 260624
VFB_jrmc2d6q	neuroblast MBp1	develops_from	doi:10.1101/2025.10.09.680999	KCg-m_R (MaleCNS:134660)	male-cns:v1.0 260624
VFB_jrmc3asy	neuroblast DALl2	develops_from	doi:10.1101/2025.10.09.680999	CB3657_R (MaleCNS:36325)	male-cns:v1.0 260624
VFB_jrmc3bmn	neuroblast BLAv1	develops_from	doi:10.1101/2025.10.09.680999	CB4215_R (MaleCNS:38270)	male-cns:v1.0 260624
VFB_jrmc1k90	neuroblast DALv1	develops_from	doi:10.1101/2025.10.09.680999	PVLP036_R (MaleCNS:30229)	male-cns:v1.0 260624
VFB_jrmc1k99	neuroblast DALv1	develops_from	doi:10.1101/2025.10.09.680999	PVLP037_R (MaleCNS:580139)	male-cns:v1.0 260624
VFB_jrmc3atd	neuroblast BLVp1	develops_from	doi:10.1101/2025.10.09.680999	CB3667_R (MaleCNS:16477)	male-cns:v1.0 260624
VFB_jrmc3ifh	neuroblast BLAv1	develops_from	doi:10.1101/2025.10.09.680999	AVLP262_R (MaleCNS:17980)	male-cns:v1.0 260624
VFB_jrmc3ate	neuroblast BLVp1	develops_from	doi:10.1101/2025.10.09.680999	CB3667_L (MaleCNS:516889)	male-cns:v1.0 260624
VFB_jrmc3i2l	neuroblast BLVp1	develops_from	doi:10.1101/2025.10.09.680999	AVLP111_L (MaleCNS:521099)	male-cns:v1.0 260624
VFB_jrmc2i32	neuroblast MBp3	develops_from	doi:10.1101/2025.10.09.680999	KCa'b'-ap1_R (MaleCNS:43358)	male-cns:v1.0 260624
VFB_jrmc2i3h	neuroblast MBp3	develops_from	doi:10.1101/2025.10.09.680999	KCa'b'-ap1_R (MaleCNS:58130)	male-cns:v1.0 260624
VFB_jrmc2i3j	neuroblast MBp2	develops_from	doi:10.1101/2025.10.09.680999	KCa'b'-ap1_R (MaleCNS:61555)	male-cns:v1.0 260624
VFB_jrmc2i3l	neuroblast MBp2	develops_from	doi:10.1101/2025.10.09.680999	KCa'b'-ap1_R (MaleCNS:67544)	male-cns:v1.0 260624
VFB_jrmc1kha	neuroblast BLVp1	develops_from	doi:10.1101/2025.10.09.680999	PVLP126_a_L (MaleCNS:23864)	male-cns:v1.0 260624
VFB_jrmc391z	neuroblast BLVp1	develops_from	doi:10.1101/2025.10.09.680999	CB1932_L (MaleCNS:28220)	male-cns:v1.0 260624
VFB_jrmc37iw	neuroblast BAmv3	develops_from	doi:10.1101/2025.10.09.680999	DL2d_adPN_R (MaleCNS:22787)	male-cns:v1.0 260624
VFB_jrmc37iy	neuroblast BAmv3	develops_from	doi:10.1101/2025.10.09.680999	DL2d_adPN_R (MaleCNS:512883)	male-cns:v1.0 260624
VFB_jrmc37jd	neuroblast BAlc	develops_from	doi:10.1101/2025.10.09.680999	DL3_lPN_R (MaleCNS:21584)	male-cns:v1.0 260624
VFB_jrmc37je	neuroblast BAlc	develops_from	doi:10.1101/2025.10.09.680999	DL3_lPN_R (MaleCNS:24660)	male-cns:v1.0 260624
VFB_jrmc2zrg	neuroblast DALv2	develops_from	doi:10.1101/2025.10.09.680999	ER1_b_L (MaleCNS:35978)	male-cns:v1.0 260624
VFB_jrmc2zrh	neuroblast DALv2	develops_from	doi:10.1101/2025.10.09.680999	ER1_b_L (MaleCNS:523816)	male-cns:v1.0 260624
VFB_jrmc227a	neuroblast BLD5	develops_from	doi:10.1101/2025.10.09.680999	LHPV3b1_a_R (MaleCNS:37471)	male-cns:v1.0 260624
VFB_jrmc28wi	neuroblast DPLal2	develops_from	doi:10.1101/2025.10.09.680999	LHAD1c2_L (MaleCNS:58346)	male-cns:v1.0 260624
VFB_jrmc28vx	neuroblast DPLal2	develops_from	doi:10.1101/2025.10.09.680999	LHAD1b4_L (MaleCNS:150566)	male-cns:v1.0 260624
VFB_jrmc34vn	neuroblast DALv2	develops_from	doi:10.1101/2025.10.09.680999	CRE055_R (MaleCNS:123322)	male-cns:v1.0 260624
VFB_jrmc1bqv	neuroblast SMPad1	develops_from	doi:10.1101/2025.10.09.680999	SIP145m_L (MaleCNS:24613)	male-cns:v1.0 260624
VFB_jrmc1bqw	neuroblast SMPad1	develops_from	doi:10.1101/2025.10.09.680999	SIP145m_L (MaleCNS:520022)	male-cns:v1.0 260624
VFB_jrmc388s	neuroblast CM4	develops_from	doi:10.1101/2025.10.09.680999	CB1322_R (MaleCNS:41753)	male-cns:v1.0 260624
VFB_jrmc394t	neuroblast CM4	develops_from	doi:10.1101/2025.10.09.680999	CB1983_R (MaleCNS:48016)	male-cns:v1.0 260624
VFB_jrmc39ki	neuroblast CM4	develops_from	doi:10.1101/2025.10.09.680999	CB2361_L (MaleCNS:78658)	male-cns:v1.0 260624
VFB_jrmc39kj	neuroblast CM4	develops_from	doi:10.1101/2025.10.09.680999	CB2361_R (MaleCNS:141799)	male-cns:v1.0 260624
VFB_jrmc3fl4	neuroblast BAlv	develops_from	doi:10.1101/2025.10.09.680999	CB1065_R (MaleCNS:21289)	male-cns:v1.0 260624
VFB_jrmc1azi	neuroblast BAlv	develops_from	doi:10.1101/2025.10.09.680999	SAD104_R (MaleCNS:22832)	male-cns:v1.0 260624
VFB_jrmc1b01	neuroblast BAlv	develops_from	doi:10.1101/2025.10.09.680999	SAD112_b_R (MaleCNS:523438)	male-cns:v1.0 260624
VFB_jrmc34j9	neuroblast BLP1	develops_from	doi:10.1101/2025.10.09.680999	CL253_L (MaleCNS:20487)	male-cns:v1.0 260624
VFB_jrmc34ja	neuroblast BLP1	develops_from	doi:10.1101/2025.10.09.680999	CL253_L (MaleCNS:28574)	male-cns:v1.0 260624
VFB_jrmc2k4q	neuroblast MBp3	develops_from	doi:10.1101/2025.10.09.680999	KCg-d_R (MaleCNS:84011)	male-cns:v1.0 260624
VFB_jrmc2k4s	neuroblast MBp4	develops_from	doi:10.1101/2025.10.09.680999	KCg-d_R (MaleCNS:85851)	male-cns:v1.0 260624
VFB_jrmc2ibq	neuroblast MBp1	develops_from	doi:10.1101/2025.10.09.680999	KCa'b'-ap2_R (MaleCNS:55460)	male-cns:v1.0 260624
VFB_jrmc2ibu	neuroblast MBp3	develops_from	doi:10.1101/2025.10.09.680999	KCa'b'-ap2_R (MaleCNS:65446)	male-cns:v1.0 260624
VFB_jrmc3hli	neuroblast DALcl1	develops_from	doi:10.1101/2025.10.09.680999	AOTU038_L (MaleCNS:134842)	male-cns:v1.0 260624
VFB_jrmc3hlj	neuroblast DALcl1	develops_from	doi:10.1101/2025.10.09.680999	AOTU038_L (MaleCNS:154952)	male-cns:v1.0 260624
VFB_jrmc02js	neuroblast CM4	develops_from	doi:10.1101/2025.10.09.680999	hDeltaE_14_C8 (MaleCNS:23071)	male-cns:v1.0 260624
VFB_jrmc036g	neuroblast DPMpm2	develops_from	doi:10.1101/2025.10.09.680999	vDeltaB_C6 (MaleCNS:144908)	male-cns:v1.0 260624
VFB_jrmc037b	neuroblast DPMpm2	develops_from	doi:10.1101/2025.10.09.680999	vDeltaC_C4 (MaleCNS:147334)	male-cns:v1.0 260624
VFB_jrmc036j	neuroblast DPMpm2	develops_from	doi:10.1101/2025.10.09.680999	vDeltaB_C5 (MaleCNS:153344)	male-cns:v1.0 260624
VFB_jrmc224l	neuroblast BLP1	develops_from	doi:10.1101/2025.10.09.680999	LHPV2b2_a_R (MaleCNS:69140)	male-cns:v1.0 260624
VFB_jrmc2251	neuroblast BLP1	develops_from	doi:10.1101/2025.10.09.680999	LHPV2b3_R (MaleCNS:90476)	male-cns:v1.0 260624
VFB_jrmc224m	neuroblast BLP1	develops_from	doi:10.1101/2025.10.09.680999	LHPV2b2_a_R (MaleCNS:91123)	male-cns:v1.0 260624
VFB_jrmc224n	neuroblast BLP1	develops_from	doi:10.1101/2025.10.09.680999	LHPV2b2_a_R (MaleCNS:111335)	male-cns:v1.0 260624
VFB_jrmc1in9	neuroblast BLAv2	develops_from	doi:10.1101/2025.10.09.680999	PLP029_R (MaleCNS:12110)	male-cns:v1.0 260624
VFB_jrmc1kl9	neuroblast CP2	develops_from	doi:10.1101/2025.10.09.680999	PVLP209m_R (MaleCNS:33821)	male-cns:v1.0 260624
VFB_jrmc1kla	neuroblast CP2	develops_from	doi:10.1101/2025.10.09.680999	PVLP209m_R (MaleCNS:512391)	male-cns:v1.0 260624
VFB_jrmc1d3m	neuroblast DAMd1	develops_from	doi:10.1101/2025.10.09.680999	SMP131_L (MaleCNS:53138)	male-cns:v1.0 260624
VFB_jrmc1d3s	neuroblast DAMd1	develops_from	doi:10.1101/2025.10.09.680999	SMP133_R (MaleCNS:74202)	male-cns:v1.0 260624
