subject_external_id	subject_name	object	pub	comment	subject_external_db	relation
1255630350	FB2M	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1255630284	FB2M	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813057045	FB2M	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1255634702	FB2M	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
761544832	FB2M	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
762227003	FB2M	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1039068185	FB5O	fan-shaped neuron F5	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1039400642	FB5O	fan-shaped neuron F5	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
642715622	FB2C	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
704233784	FB2C	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
735941543	FB2C	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
766864238	FB2C	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
828027702	FB2C	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
858604252	FB2C	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
736286550	FB5F	fan-shaped neuron F5	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
705463539	FB5F	fan-shaped neuron F5	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
789308735	FB2I_b	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
729479296	FB2I_b	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1795410644	M_lvPNm41	adult multiglomerular antennal lobe projection neuron lvPN	FlyBase:FBrf0246460		neuprint_JRC_Hemibrain_1point1	is_a
1765415970	M_lvPNm41	adult multiglomerular antennal lobe projection neuron lvPN	FlyBase:FBrf0246460		neuprint_JRC_Hemibrain_1point1	is_a
730252777	M_lvPNm41	adult multiglomerular antennal lobe projection neuron lvPN	FlyBase:FBrf0246460		neuprint_JRC_Hemibrain_1point1	is_a
667754178	FB2J	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1255979929	FB2J	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1255293862	FB2J	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
761203947	FB2J	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
730337785	FB2J	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1732313117	M_lvPNm40	adult multiglomerular antennal lobe projection neuron lvPN	FlyBase:FBrf0246460		neuprint_JRC_Hemibrain_1point1	is_a
697844568	M_lvPNm40	adult multiglomerular antennal lobe projection neuron lvPN	FlyBase:FBrf0246460		neuprint_JRC_Hemibrain_1point1	is_a
1225273264	FB3C	fan-shaped neuron F3	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1349740992	FB3C	fan-shaped neuron F3	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1349102153	FB3C	fan-shaped neuron F3	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1224590555	FB3C	fan-shaped neuron F3	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1318394745	FB3C	fan-shaped neuron F3	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813045216	FB3C	fan-shaped neuron F3	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1193560469	FB3C	fan-shaped neuron F3	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1162862472	FB3C	fan-shaped neuron F3	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1075499064	FB3C	fan-shaped neuron F3	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1723506321	M_l2PNm14	adult multiglomerular antennal lobe projection neuron l2PN	FlyBase:FBrf0246460		neuprint_JRC_Hemibrain_1point1	is_a
1851393805	VM7d_adPN	adult antennal lobe projection neuron VM7d adPN	FlyBase:FBrf0246460		neuprint_JRC_Hemibrain_1point1	is_a
5813050727	VM7d_adPN	adult antennal lobe projection neuron VM7d adPN	FlyBase:FBrf0246460		neuprint_JRC_Hemibrain_1point1	is_a
981362334	FB2G_a	fan-shaped neuron F2	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
