subject_external_id	subject_name	subject_external_db	relation	object	pub
720575941432798857	BANC_888:720575941432798857	BANC888	is_a	transmedullary neuron Tm4	
720575941432799151	BANC_888:720575941432799151	BANC888	is_a	adult medulla tangential neuron e04	
720575941432800905	BANC_888:720575941432800905	BANC888	is_a	transmedullary Y neuron TmY3	
720575941432801673	BANC_888:720575941432801673	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432804567	BANC_888:720575941432804567	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432804783	BANC_888:720575941432804783	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432804823	BANC_888:720575941432804823	BANC888	is_a	adult lobula visual projection neuron LoVP8	FlyBase:FBrf0262545
720575941432805513	BANC_888:720575941432805513	BANC888	is_a	medulla intrinsic neuron Mi4	
720575941432805518	BANC_888:720575941432805518	BANC888	is_a	adult IN09A073 neuron	
720575941432805646	BANC_888:720575941432805646	BANC888	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575941432806281	BANC_888:720575941432806281	BANC888	is_a	adult medulla visual projection neuron MeVP4	FlyBase:FBrf0262545
720575941432806537	BANC_888:720575941432806537	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432807009	BANC_888:720575941432807009	BANC888	is_a	adult SNta02 neuron	
720575941432808585	BANC_888:720575941432808585	BANC888	is_a	adult central medulla neuron Cm11	FlyBase:FBrf0262545
720575941432808801	BANC_888:720575941432808801	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432808952	BANC_888:720575941432808952	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432809870	BANC_888:720575941432809870	BANC888	is_a	adult INXXX396 neuron	
720575941432810638	BANC_888:720575941432810638	BANC888	is_a	adult IN13A019 neuron	
720575941432812024	BANC_888:720575941432812024	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432813838	BANC_888:720575941432813838	BANC888	is_a	medulla intrinsic neuron Mi9	
720575941432814255	BANC_888:720575941432814255	BANC888	is_a	columnar neuron T1	
720575941432815118	BANC_888:720575941432815118	BANC888	is_a	adult olfactory receptor neuron Or42a	
720575941432816521	BANC_888:720575941432816521	BANC888	is_a	transmedullary neuron Tm1	
720575941432816855	BANC_888:720575941432816855	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432818273	BANC_888:720575941432818273	BANC888	is_a	adult multiglomerular antennal lobe projection neuron type 16 l2PN	
720575941432818574	BANC_888:720575941432818574	BANC888	is_a	adult protocerebral bridge 1 glomerulus-ellipsoid body tile-nodulus 1 neuron 2	
720575941432821463	BANC_888:720575941432821463	BANC888	is_a	T4c neuron	
720575941432823800	BANC_888:720575941432823800	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432824078	BANC_888:720575941432824078	BANC888	is_a	T4c neuron	
720575941432825815	BANC_888:720575941432825815	BANC888	is_a	neurosecretory cell of pars intercerebralis	
720575941432826104	BANC_888:720575941432826104	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432826287	BANC_888:720575941432826287	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432827489	BANC_888:720575941432827489	BANC888	is_a	adult lateral accessory lobe neuron 146	
720575941432830456	BANC_888:720575941432830456	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432830639	BANC_888:720575941432830639	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432830817	BANC_888:720575941432830817	BANC888	is_a	adult olfactory receptor neuron Or67d	
720575941432830862	BANC_888:720575941432830862	BANC888	is_a	adult fan-shaped body horizontal delta neuron C	
720575941432832097	BANC_888:720575941432832097	BANC888	is_a	adult AN07B062 neuron	
720575941432832431	BANC_888:720575941432832431	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432834991	BANC_888:720575941432834991	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432835169	BANC_888:720575941432835169	BANC888	is_a	adult CB1866 neuron	
720575941432836193	BANC_888:720575941432836193	BANC888	is_a	adult superior intermediate protocerebrum neuron 076	
720575941432841313	BANC_888:720575941432841313	BANC888	is_a	columnar neuron T1	
720575941432843873	BANC_888:720575941432843873	BANC888	is_a	adult CB2144 neuron	
720575941432844385	BANC_888:720575941432844385	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941432848599	BANC_888:720575941432848599	BANC888	is_a	adult lobula intrinsic neuron Li21	FlyBase:FBrf0262545
720575941432848910	BANC_888:720575941432848910	BANC888	is_a	adult CB2792 neuron	
720575941432850273	BANC_888:720575941432850273	BANC888	is_a	adult CB1379 neuron	
720575941432853345	BANC_888:720575941432853345	BANC888	is_a	adult lateral horn AV2g3 neuron	
720575941432854703	BANC_888:720575941432854703	BANC888	is_a	lobula columnar neuron LC10a	
720575941432855471	BANC_888:720575941432855471	BANC888	is_a	distal medullary amacrine neuron Dm10	
720575941432855983	BANC_888:720575941432855983	BANC888	is_a	transmedullary neuron Tm16	
