subject_id	object	relation	pub	subject_name	comment
VFB_jrmc2pcv	adult abdominal neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN05B028_R (MaleCNS:800532)	male-cns:v1.0 260624
VFB_jrmc2pxz	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN06B035_L (MaleCNS:1050938168)	male-cns:v1.0 260624
VFB_jrmc2rga	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN10B031_R (MaleCNS:807471)	male-cns:v1.0 260624
VFB_jrmc2vqo	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN02A042_R (MaleCNS:814522)	male-cns:v1.0 260624
VFB_jrmc2vqp	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN02A042_R (MaleCNS:908900)	male-cns:v1.0 260624
VFB_jrmc2wfw	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN03B060_L (MaleCNS:810486)	male-cns:v1.0 260624
VFB_jrmc2wfx	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN03B060_L (MaleCNS:811152)	male-cns:v1.0 260624
VFB_jrmc2q0g	adult prothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN06B059_R (MaleCNS:805979)	male-cns:v1.0 260624
VFB_jrmc2q4x	adult prothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN06B080_R (MaleCNS:806954)	male-cns:v1.0 260624
VFB_jrmc2uxr	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN00A054_M (MaleCNS:810271)	male-cns:v1.0 260624
VFB_jrmc2utw	adult prothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN00A014_M (MaleCNS:906417)	male-cns:v1.0 260624
VFB_jrmc2ofx	adult prothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN27X014_L (MaleCNS:905303)	male-cns:v1.0 260624
VFB_jrmc2rrp	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN11B013_L (MaleCNS:804732)	male-cns:v1.0 260624
VFB_jrmc2rrq	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN11B013_L (MaleCNS:805361)	male-cns:v1.0 260624
VFB_jrmc2pfl	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN05B088_L (MaleCNS:812187)	male-cns:v1.0 260624
VFB_jrmc2rte	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN11B019_L (MaleCNS:812138)	male-cns:v1.0 260624
VFB_jrmc2lsp	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN14B006_R (MaleCNS:905514)	male-cns:v1.0 260624
VFB_jrmc2oai	adult prothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN23B056_R (MaleCNS:811202)	male-cns:v1.0 260624
VFB_jrmc2mkv	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN19A018_R (MaleCNS:800529)	male-cns:v1.0 260624
VFB_jrmc2ob7	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN23B061_L (MaleCNS:807236)	male-cns:v1.0 260624
VFB_jrmc2psd	adult prothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN06A113_L (MaleCNS:905616)	male-cns:v1.0 260624
VFB_jrmc2qy6	adult prothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN09A006_L (MaleCNS:819028)	male-cns:v1.0 260624
VFB_jrmc2ms3	adult prothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN19A088_b_L (MaleCNS:908732)	male-cns:v1.0 260624
VFB_jrmc2pim	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN06A033_L (MaleCNS:810678)	male-cns:v1.0 260624
VFB_jrmc03hq	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	w-cHIN_L (MaleCNS:814790)	male-cns:v1.0 260624
VFB_jrmc2v0x	adult prothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN01A025_L (MaleCNS:902619)	male-cns:v1.0 260624
VFB_jrmc2wda	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN03B049_R (MaleCNS:806050)	male-cns:v1.0 260624
VFB_jrmc2poz	adult prothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN06A089_L (MaleCNS:816257)	male-cns:v1.0 260624
VFB_jrmc2rw3	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN12A007_R (MaleCNS:904746)	male-cns:v1.0 260624
VFB_jrmc2ohi	adult abdominal neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	INXXX045_R (MaleCNS:801989)	male-cns:v1.0 260624
VFB_jrmc2rfu	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN10B028_R (MaleCNS:806223)	male-cns:v1.0 260624
VFB_jrmc2ri4	adult mesothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN10B042_R (MaleCNS:935848)	male-cns:v1.0 260624
VFB_jrmc2vw0	adult metathoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN03A012_R (MaleCNS:812592)	male-cns:v1.0 260624
VFB_jrmc0niy	adult prothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	TN1c_b_R (MaleCNS:908321)	male-cns:v1.0 260624
VFB_jrmc2pkr	adult prothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN06A059_L (MaleCNS:809794)	male-cns:v1.0 260624
VFB_jrmc2pks	adult prothoracic neuromere	has_soma_location	doi:10.1101/2025.10.09.680999	IN06A059_L (MaleCNS:810916)	male-cns:v1.0 260624
