filename	is_a	part_of	label	comment	dbxrefs
41735	adult neuron	male organism	Tm16_R (JRC_OpticLobe:41735)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:41735
44408	adult neuron	male organism	Tm16_R (JRC_OpticLobe:44408)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:44408
37528	adult neuron	male organism	Tm16_R (JRC_OpticLobe:37528)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:37528
44034	adult neuron	male organism	Tm16_R (JRC_OpticLobe:44034)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:44034
44444	adult neuron	male organism	Tm16_R (JRC_OpticLobe:44444)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:44444
39487	adult neuron	male organism	Tm16_R (JRC_OpticLobe:39487)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:39487
31341	adult neuron	male organism	Tm16_R (JRC_OpticLobe:31341)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:31341
35964	adult neuron	male organism	Tm16_R (JRC_OpticLobe:35964)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:35964
42989	adult neuron	male organism	Tm16_R (JRC_OpticLobe:42989)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:42989
50404	adult neuron	male organism	Tm16_R (JRC_OpticLobe:50404)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:50404
65862	adult neuron	male organism	Tm16_R (JRC_OpticLobe:65862)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:65862
46131	adult neuron	male organism	Tm16_R (JRC_OpticLobe:46131)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:46131
42877	adult neuron	male organism	Tm16_R (JRC_OpticLobe:42877)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:42877
51048	adult neuron	male organism	Tm16_R (JRC_OpticLobe:51048)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:51048
43175	adult neuron	male organism	Tm16_R (JRC_OpticLobe:43175)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:43175
70031	adult neuron	male organism	Tm16_R (JRC_OpticLobe:70031)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:70031
44696	adult neuron	male organism	Tm16_R (JRC_OpticLobe:44696)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:44696
48724	adult neuron	male organism	Tm16_R (JRC_OpticLobe:48724)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:48724
42796	adult neuron	male organism	Tm16_R (JRC_OpticLobe:42796)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:42796
56176	adult neuron	male organism	Tm16_R (JRC_OpticLobe:56176)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:56176
47068	adult neuron	male organism	Tm16_R (JRC_OpticLobe:47068)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:47068
49000	adult neuron	male organism	Tm16_R (JRC_OpticLobe:49000)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:49000
116647	adult neuron	male organism	Tm16_R (JRC_OpticLobe:116647)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:116647
28872	adult neuron	male organism	Tm16_R (JRC_OpticLobe:28872)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:28872
43201	adult neuron	male organism	Tm16_R (JRC_OpticLobe:43201)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:43201
67004	adult neuron	male organism	Tm16_R (JRC_OpticLobe:67004)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:67004
64185	adult neuron	male organism	Tm16_R (JRC_OpticLobe:64185)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:64185
38559	adult neuron	male organism	Tm16_R (JRC_OpticLobe:38559)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:38559
42888	adult neuron	male organism	Tm16_R (JRC_OpticLobe:42888)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:42888
36665	adult neuron	male organism	Tm16_R (JRC_OpticLobe:36665)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:36665
42427	adult neuron	male organism	Tm16_R (JRC_OpticLobe:42427)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:42427
40224	adult neuron	male organism	Tm16_R (JRC_OpticLobe:40224)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:40224
72494	adult neuron	male organism	Tm16_R (JRC_OpticLobe:72494)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:72494
37543	adult neuron	male organism	Tm16_R (JRC_OpticLobe:37543)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:37543
44718	adult neuron	male organism	Tm16_R (JRC_OpticLobe:44718)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:44718
39032	adult neuron	male organism	Tm16_R (JRC_OpticLobe:39032)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:39032
63290	adult neuron	male organism	Tm16_R (JRC_OpticLobe:63290)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:63290
36854	adult neuron	male organism	Tm16_R (JRC_OpticLobe:36854)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:36854
42881	adult neuron	male organism	Tm16_R (JRC_OpticLobe:42881)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:42881
62141	adult neuron	male organism	Tm16_R (JRC_OpticLobe:62141)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:62141
60650	adult neuron	male organism	Tm16_R (JRC_OpticLobe:60650)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:60650
34347	adult neuron	male organism	Tm16_R (JRC_OpticLobe:34347)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:34347
84448	adult neuron	male organism	Tm16_R (JRC_OpticLobe:84448)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:84448
40987	adult neuron	male organism	Tm16_R (JRC_OpticLobe:40987)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm16	neuprint_JRC_OpticLobe_v1_0:40987
55912	adult neuron	male organism	Tm2_R (JRC_OpticLobe:55912)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:55912
57162	adult neuron	male organism	Tm2_R (JRC_OpticLobe:57162)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:57162
58770	adult neuron	male organism	Tm2_R (JRC_OpticLobe:58770)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:58770
53462	adult neuron	male organism	Tm2_R (JRC_OpticLobe:53462)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:53462
66421	adult neuron	male organism	Tm2_R (JRC_OpticLobe:66421)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:66421
46208	adult neuron	male organism	Tm2_R (JRC_OpticLobe:46208)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:46208
79854	adult neuron	male organism	Tm2_R (JRC_OpticLobe:79854)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:79854
53179	adult neuron	male organism	Tm2_R (JRC_OpticLobe:53179)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:53179
49917	adult neuron	male organism	Tm2_R (JRC_OpticLobe:49917)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:49917
55654	adult neuron	male organism	Tm2_R (JRC_OpticLobe:55654)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:55654
74506	adult neuron	male organism	Tm2_R (JRC_OpticLobe:74506)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:74506
52295	adult neuron	male organism	Tm2_R (JRC_OpticLobe:52295)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:52295
47229	adult neuron	male organism	Tm2_R (JRC_OpticLobe:47229)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:47229
75427	adult neuron	male organism	Tm2_R (JRC_OpticLobe:75427)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:75427
48813	adult neuron	male organism	Tm2_R (JRC_OpticLobe:48813)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:48813
79992	adult neuron	male organism	Tm2_R (JRC_OpticLobe:79992)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:79992
525661	adult neuron	male organism	Tm2_R (JRC_OpticLobe:525661)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:525661
55625	adult neuron	male organism	Tm2_R (JRC_OpticLobe:55625)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:55625
47487	adult neuron	male organism	Tm2_R (JRC_OpticLobe:47487)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:47487
50950	adult neuron	male organism	Tm2_R (JRC_OpticLobe:50950)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:50950
108928	adult neuron	male organism	Tm2_R (JRC_OpticLobe:108928)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:108928
55907	adult neuron	male organism	Tm2_R (JRC_OpticLobe:55907)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:55907
51889	adult neuron	male organism	Tm2_R (JRC_OpticLobe:51889)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:51889
67112	adult neuron	male organism	Tm2_R (JRC_OpticLobe:67112)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:67112
64004	adult neuron	male organism	Tm2_R (JRC_OpticLobe:64004)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:64004
60602	adult neuron	male organism	Tm2_R (JRC_OpticLobe:60602)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:60602
63108	adult neuron	male organism	Tm2_R (JRC_OpticLobe:63108)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:63108
55246	adult neuron	male organism	Tm2_R (JRC_OpticLobe:55246)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:55246
45747	adult neuron	male organism	Tm2_R (JRC_OpticLobe:45747)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:45747
65614	adult neuron	male organism	Tm2_R (JRC_OpticLobe:65614)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:65614
106558	adult neuron	male organism	Tm2_R (JRC_OpticLobe:106558)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:106558
119907	adult neuron	male organism	Tm2_R (JRC_OpticLobe:119907)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:119907
95709	adult neuron	male organism	Tm2_R (JRC_OpticLobe:95709)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:95709
62462	adult neuron	male organism	Tm2_R (JRC_OpticLobe:62462)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:62462
58619	adult neuron	male organism	Tm2_R (JRC_OpticLobe:58619)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:58619
75886	adult neuron	male organism	Tm2_R (JRC_OpticLobe:75886)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:75886
66126	adult neuron	male organism	Tm2_R (JRC_OpticLobe:66126)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:66126
62615	adult neuron	male organism	Tm2_R (JRC_OpticLobe:62615)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:62615
52761	adult neuron	male organism	Tm2_R (JRC_OpticLobe:52761)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:52761
53069	adult neuron	male organism	Tm2_R (JRC_OpticLobe:53069)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:53069
64671	adult neuron	male organism	Tm2_R (JRC_OpticLobe:64671)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:64671
54811	adult neuron	male organism	Tm2_R (JRC_OpticLobe:54811)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:54811
46392	adult neuron	male organism	Tm2_R (JRC_OpticLobe:46392)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:46392
61453	adult neuron	male organism	Tm2_R (JRC_OpticLobe:61453)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:61453
62661	adult neuron	male organism	Tm2_R (JRC_OpticLobe:62661)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:62661
58601	adult neuron	male organism	Tm2_R (JRC_OpticLobe:58601)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:58601
62736	adult neuron	male organism	Tm2_R (JRC_OpticLobe:62736)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:62736
57385	adult neuron	male organism	Tm2_R (JRC_OpticLobe:57385)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:57385
48838	adult neuron	male organism	Tm2_R (JRC_OpticLobe:48838)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:48838
118998	adult neuron	male organism	Tm2_R (JRC_OpticLobe:118998)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:118998
49557	adult neuron	male organism	Tm2_R (JRC_OpticLobe:49557)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:49557
50040	adult neuron	male organism	Tm2_R (JRC_OpticLobe:50040)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:50040
107611	adult neuron	male organism	Tm2_R (JRC_OpticLobe:107611)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:107611
47469	adult neuron	male organism	Tm2_R (JRC_OpticLobe:47469)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:47469
60702	adult neuron	male organism	Tm2_R (JRC_OpticLobe:60702)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:60702
525614	adult neuron	male organism	Tm2_R (JRC_OpticLobe:525614)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:525614
88520	adult neuron	male organism	Tm2_R (JRC_OpticLobe:88520)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:88520
50951	adult neuron	male organism	Tm2_R (JRC_OpticLobe:50951)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:50951
89353	adult neuron	male organism	Tm2_R (JRC_OpticLobe:89353)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:89353
54990	adult neuron	male organism	Tm2_R (JRC_OpticLobe:54990)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:54990
69902	adult neuron	male organism	Tm2_R (JRC_OpticLobe:69902)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:69902
53166	adult neuron	male organism	Tm2_R (JRC_OpticLobe:53166)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:53166
98516	adult neuron	male organism	Tm2_R (JRC_OpticLobe:98516)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:98516
69922	adult neuron	male organism	Tm2_R (JRC_OpticLobe:69922)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:69922
68811	adult neuron	male organism	Tm2_R (JRC_OpticLobe:68811)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:68811
59642	adult neuron	male organism	Tm2_R (JRC_OpticLobe:59642)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:59642
66339	adult neuron	male organism	Tm2_R (JRC_OpticLobe:66339)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:66339
51189	adult neuron	male organism	Tm2_R (JRC_OpticLobe:51189)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:51189
50769	adult neuron	male organism	Tm2_R (JRC_OpticLobe:50769)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:50769
60078	adult neuron	male organism	Tm2_R (JRC_OpticLobe:60078)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:60078
70420	adult neuron	male organism	Tm2_R (JRC_OpticLobe:70420)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:70420
52083	adult neuron	male organism	Tm2_R (JRC_OpticLobe:52083)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:52083
75021	adult neuron	male organism	Tm2_R (JRC_OpticLobe:75021)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:75021
88856	adult neuron	male organism	Tm2_R (JRC_OpticLobe:88856)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:88856
50734	adult neuron	male organism	Tm2_R (JRC_OpticLobe:50734)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:50734
85478	adult neuron	male organism	Tm2_R (JRC_OpticLobe:85478)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:85478
88020	adult neuron	male organism	Tm2_R (JRC_OpticLobe:88020)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Tm2	neuprint_JRC_OpticLobe_v1_0:88020
