subject_external_id	subject_name	object	pub	comment	subject_external_db	relation
358424052	FB8G	adult fan-shaped body layer 8 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
885607728	FB8G	adult fan-shaped body layer 8 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
5813010809	FB8G	adult fan-shaped body layer 8 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
296851261	FB8G	adult fan-shaped body layer 8 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
358259842	FB8G	adult fan-shaped body layer 8 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
421357275	FB8G	adult fan-shaped body layer 8 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
916629686	FB8I	adult fan-shaped body layer 8 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
296838079	FB8I	adult fan-shaped body layer 8 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
916288689	FB8I	adult fan-shaped body layer 8 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
296855409	FB8I	adult fan-shaped body layer 8 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
204613133	FB8E	adult fan-shaped body layer 8 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
235985275	FB8E	adult fan-shaped body layer 8 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
295820085	FB8E	adult fan-shaped body layer 8 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
296160764	FB8E	adult fan-shaped body layer 8 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
296880800	FB8E	adult fan-shaped body layer 8 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
5813009284	FB1B	adult fan-shaped body layer 1 neuron of LALv1 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
1168387674	FB1B	adult fan-shaped body layer 1 neuron of LALv1 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
296514350	FB1B	adult fan-shaped body layer 1 neuron of LALv1 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
358251878	FB1B	adult fan-shaped body layer 1 neuron of LALv1 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
948342190	FB8A	adult fan-shaped body layer 8 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
265120677	FB8A	adult fan-shaped body layer 8 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
295136778	FB8A	adult fan-shaped body layer 8 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
980391580	FB8A	adult fan-shaped body layer 8 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
5813016553	FB8A	adult fan-shaped body layer 8 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
203598499	FB8H	adult fan-shaped body layer 8 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
948346519	FB8H	adult fan-shaped body layer 8 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
885940052	FB8H	adult fan-shaped body layer 8 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
885940095	FB8H	adult fan-shaped body layer 8 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
885599043	FB8H	adult fan-shaped body layer 8 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
295820069	FB8H	adult fan-shaped body layer 8 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
886635309	FB9A	adult fan-shaped body layer 9 neuron of DPMpl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
295133452	FB9A	adult fan-shaped body layer 9 neuron of DPMpl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
5813127091	FB9A	adult fan-shaped body layer 9 neuron of DPMpl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
296143798	FB9A	adult fan-shaped body layer 9 neuron of DPMpl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
885602804	FB9A	adult fan-shaped body layer 9 neuron of DPMpl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
885943925	FB9A	adult fan-shaped body layer 9 neuron of DPMpl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
204962646	FB7L	adult fan-shaped body layer 7 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
884916654	FB7L	adult fan-shaped body layer 7 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
794622522	FB7L	adult fan-shaped body layer 7 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
885262311	FB7L	adult fan-shaped body layer 7 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
5813002500	FB1D	adult fan-shaped body layer 1 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
5813002689	FB1D	adult fan-shaped body layer 1 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
294791509	FB1D	adult fan-shaped body layer 1 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
265120597	FB1D	adult fan-shaped body layer 1 neuron of CP2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
886280641	FB9B_a	adult fan-shaped body layer 9 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
886285039	FB9B_a	adult fan-shaped body layer 9 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
886280488	FB9B_a	adult fan-shaped body layer 9 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
886284719	FB9B_a	adult fan-shaped body layer 9 neuron of DALcl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
299078990	FB7F	adult fan-shaped body layer 7 neuron of DPMpl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
298927224	FB7F	adult fan-shaped body layer 7 neuron of DPMpl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
205299889	FB8F_b	adult fan-shaped body layer 8 neuron of DPMpl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
5813069498	FB8F_b	adult fan-shaped body layer 8 neuron of DPMpl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
296155122	FB8F_b	adult fan-shaped body layer 8 neuron of DPMpl2 lineage	FlyBase:FBrf0257023		neuprint_JRC_Hemibrain_1point1	is_a
