subject_id	subject_name	DataSet	relation	object	Curator
VFB_00101951	MN-L-Sens-B2-ACp-03 (L1EM:15716309)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101897	MN-R-Sens-B3-ACp-01 (L1EM:15641926)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101814	AN-R-Sens-B2-ACp-04 (L1EM:15531916)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102085	SEZ-IN-18-left (L1EM:18403155)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100083	Multiglomerular PN 3 (L1EM:4391978)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101826	AN-R-Sens-B1-ACa-13 (L1EM:15561413)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101676	SEZ-IN-32-right (L1EM:3732322)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102021	AN-L-Sens-B2-VM-04 (L1EM:15998913)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102045	AN-R-motor-05 (L1EM:17248923)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101879	MN-R-Sens-B2-VM-17 (L1EM:15620432)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102011	AN-L-Sens-B2-ACp-13 (L1EM:15998100)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100733	_IPC 2 (L1EM:2852273)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101923	MN-L-Sens-B2-VM-03 (L1EM:15680710)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100805	T1l asc contra 01 (L1EM:5614978)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101933	MN-L-Sens-B2-VM-06 (L1EM:15690955)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101964	MN-L-Sens-B3-VM-08 (L1EM:15724636)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101698	MN-L-Sens-B2-ACp-01 (L1EM:4338596)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101746	MB2ON-153 (L1EM:8438283)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102044	fork of GPhN (left) former SEZ IN - unfinished (L1EM:17225493)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101932	MN-L-Sens-B2-VM-14 (L1EM:15690711)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100894	AN-R-Sens-B1-AVa-26 (L1EM:15575327)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100764	MB2IN-150 (L1EM:3276003)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101606	AN-L-Sens-B1-AVa-40 (L1EM:1351125)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101673	AN-R-Sens-B3-ACal-01 (temp sensing right neuron alone) (L1EM:3650600)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100844	AN-L-Sens-B1-ACa-13 (L1EM:9838294)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101848	MN-R-Sens-B2-ACp-12 (L1EM:15588691)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101742	MxN-L-motor-01 - SGDO (L1EM:8208555)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101640	PaN-L-Sens-B1-VM-04 (L1EM:2505675)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100744	AF5: Short-presynaptic-D-1R (L1EM:2597151)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101598	AN-R-Sens-B1-AVa-44 (L1EM:945309)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101617	SEZ-X-right (L1EM:1575789)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100833	hugin-PC right 3 (L1EM:9748579)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101798	BAmas12_ven descending 4 right (L1EM:15250080)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102077	Neuron 18225325 (L1EM:18225324)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100878	IPC 4 right (L1EM:15202263)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100141	47a&33b PN (L1EM:8246750)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101854	AN-R-Sens-B2-VM-05 (L1EM:15594038)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100832	AN-R-Sens-B1-AVa-18 (L1EM:9748269)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101745	MxN-L-motor-09 - MHD-C (L1EM:8435311)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100114	1a PN (L1EM:7865696)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101874	MN-R-Sens-B2-ACpl-03 (L1EM:15615776)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101677	Bubsy Right (L1EM:3762060)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101983	AN-L-Sens-B1-AVa-25 (L1EM:15770945)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102043	SEZ-IN-A07-left (L1EM:17220054)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100895	AN-L-Sens-B1-ACa-08 (L1EM:15769419)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100113	22c PN (L1EM:7865652)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101862	MN-R-Sens-B2-VM-07 (L1EM:15607180)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100781	MB2ON-151 (L1EM:4284106)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101772	MB2ON-216 (L1EM:11642879)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101995	SE0 L4 (L1EM:15995309)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102035	SEZ to brain left - gap todo (L1EM:16500055)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101999	AN-L-motor-14 (L1EM:15995394)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101811	AN-R-Sens-B2-ACp-14 (L1EM:15525858)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102016	AN-L-Sens-B2-ACp-05 (L1EM:15998469)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100881	AN-R-Sens-B2-AVa-24 (PPS mechano) (L1EM:15532105)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101699	neuron 4603254 (L1EM:4603253)	Miroschnikow2018	part_of	larval nervous system	cp390
