filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-1860306168560222306	JRC_MB427C_Brain_20121213_31_B1_20x	PBac{R29G11-p65.AD}	P{R26E07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB427C|GMR_MB427C|JRC_MB427C	FlyLightRaw:MB427C|FlyLightRawSlideCode:20121213_31_B1|jrc_slide_code_api:20121213_31_B1	tile(s): 'brain', effector genotype: 'pJFRC2-10XUAS-IVS-mCD8::GFP in VK00005', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121213_31_B1', age: 'Day 6-10'
20x-Brain-1860306169239699554	JRC_MB427C_Brain_20121213_31_B2_20x	PBac{R29G11-p65.AD}	P{R26E07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB427C|GMR_MB427C|JRC_MB427C	FlyLightRaw:MB427C|FlyLightRawSlideCode:20121213_31_B2|jrc_slide_code_api:20121213_31_B2	tile(s): 'brain', effector genotype: 'pJFRC2-10XUAS-IVS-mCD8::GFP in VK00005', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121213_31_B2', age: 'Day 6-10'
20x-Brain-1860306170045005922	JRC_MB427C_Brain_20121213_31_B3_20x	PBac{R29G11-p65.AD}	P{R26E07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB427C|GMR_MB427C|JRC_MB427C	FlyLightRaw:MB427C|FlyLightRawSlideCode:20121213_31_B3|jrc_slide_code_api:20121213_31_B3	tile(s): 'brain', effector genotype: 'pJFRC2-10XUAS-IVS-mCD8::GFP in VK00005', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121213_31_B3', age: 'Day 6-10'
20x-Brain-1860306170690928738	JRC_MB427C_Brain_20121213_31_B4_20x	PBac{R29G11-p65.AD}	P{R26E07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB427C|GMR_MB427C|JRC_MB427C	FlyLightRaw:MB427C|FlyLightRawSlideCode:20121213_31_B4|jrc_slide_code_api:20121213_31_B4	tile(s): 'brain', effector genotype: 'pJFRC2-10XUAS-IVS-mCD8::GFP in VK00005', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121213_31_B4', age: 'Day 6-10'
20x-Brain-1860306171219411042	JRC_MB427C_Brain_20121213_31_B5_20x	PBac{R29G11-p65.AD}	P{R26E07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB427C|GMR_MB427C|JRC_MB427C	FlyLightRaw:MB427C|FlyLightRawSlideCode:20121213_31_B5|jrc_slide_code_api:20121213_31_B5	tile(s): 'brain', effector genotype: 'pJFRC2-10XUAS-IVS-mCD8::GFP in VK00005', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121213_31_B5', age: 'Day 6-10'
20x-Brain-1860306186880942178	JRC_MB355B_Brain_20121213_31_H1_20x	P{R12E03-p65.AD}	P{R26E07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB355B|GMR_MB355B|JRC_MB355B	FlyLightRaw:MB355B|FlyLightRawSlideCode:20121213_31_H1|jrc_slide_code_api:20121213_31_H1	tile(s): 'brain', effector genotype: 'pJFRC2-10XUAS-IVS-mCD8::GFP in VK00005', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121213_31_H1', age: 'Day 6-10'
20x-Brain-1860306187606556770	JRC_MB355B_Brain_20121213_31_H2_20x	P{R12E03-p65.AD}	P{R26E07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB355B|GMR_MB355B|JRC_MB355B	FlyLightRaw:MB355B|FlyLightRawSlideCode:20121213_31_H2|jrc_slide_code_api:20121213_31_H2	tile(s): 'brain', effector genotype: 'pJFRC2-10XUAS-IVS-mCD8::GFP in VK00005', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121213_31_H2', age: 'Day 6-10'
20x-Brain-1860306188646744162	JRC_MB355B_Brain_20121213_31_H3_20x	P{R12E03-p65.AD}	P{R26E07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB355B|GMR_MB355B|JRC_MB355B	FlyLightRaw:MB355B|FlyLightRawSlideCode:20121213_31_H3|jrc_slide_code_api:20121213_31_H3	tile(s): 'brain', effector genotype: 'pJFRC2-10XUAS-IVS-mCD8::GFP in VK00005', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121213_31_H3', age: 'Day 6-10'
20x-Brain-1860306189212975202	JRC_MB355B_Brain_20121213_31_H5_20x	P{R12E03-p65.AD}	P{R26E07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB355B|GMR_MB355B|JRC_MB355B	FlyLightRaw:MB355B|FlyLightRawSlideCode:20121213_31_H5|jrc_slide_code_api:20121213_31_H5	tile(s): 'brain', effector genotype: 'pJFRC2-10XUAS-IVS-mCD8::GFP in VK00005', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20121213_31_H5', age: 'Day 6-10'
20x-Brain-1995312340945338466	JRC_MB355B_Brain_20140410_31_C1_20x	P{R12E03-p65.AD}	P{R26E07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB355B|GMR_MB355B|JRC_MB355B	FlyLightRaw:MB355B|FlyLightRawSlideCode:20140410_31_C1|jrc_slide_code_api:20140410_31_C1	tile(s): 'brain', effector genotype: 'pJFRC200-10XUAS-IVS-myr::smGFP-HA in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140410_31_C1', age: 'Day 1-5'
