subject_external_id	subject_name	object	pub	comment	subject_external_db	relation
1807191501	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
5812997110	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1901734051	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1777956777	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1747616992	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1778980154	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1748636546	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1778980197	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
5812991060	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1748299708	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
5812997921	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1779001685	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1778984385	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
5812997131	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1777952508	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1778293490	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1778984560	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1779666644	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1778993289	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1780703535	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
5812997937	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1780012434	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
5812997144	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1778980401	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1778993447	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1779321626	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1781044541	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1778976384	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
5812991061	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
5812997923	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
5812993831	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1808327586	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1778976490	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1808983271	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
5812998049	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
5813039331	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
5812997117	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
1810019564	LLPC3	lobula-lobula plate columnar neuron LLPC			neuprint_JRC_Hemibrain_1point1	is_a
