filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
20x-Brain-2620459034930577506	JRC_SS56699_Brain_20181214_23_A3_20x	female organism|adult brain|P{VT025720-GAL4.DBD} ∩ PBac{ple-p65.AD} expression pattern	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightSplit:SS56699|FlyLightSplitSlideCode:20181214_23_A3|jrc_slide_code_api:20181214_23_A3|neuronbridge:SS56699	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20181214_23_A3', age: 'Adult'	expression pattern fragment
20x-Brain-2620459035060600930	JRC_SS56699_Brain_20181214_23_A4_20x	female organism|adult brain|P{VT025720-GAL4.DBD} ∩ PBac{ple-p65.AD} expression pattern	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightRaw:SS56699|FlyLightRawSlideCode:20181214_23_A4|jrc_slide_code_api:20181214_23_A4	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20181214_23_A4', age: 'Adult'	expression pattern fragment
20x-Brain-2620459035429699682	JRC_SS56699_Brain_20181214_23_A7_20x	female organism|adult brain|P{VT025720-GAL4.DBD} ∩ PBac{ple-p65.AD} expression pattern	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightRaw:SS56699|FlyLightRawSlideCode:20181214_23_A7|jrc_slide_code_api:20181214_23_A7	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20181214_23_A7', age: 'Adult'	expression pattern fragment
63x-Brain-2620459034930577506	JRC_SS56699_Brain_20181214_23_A3_63x	female organism|adult brain|P{VT025720-GAL4.DBD} ∩ PBac{ple-p65.AD} expression pattern	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightSplit:SS56699|FlyLightSplitSlideCode:20181214_23_A3|jrc_slide_code_api:20181214_23_A3|neuronbridge:SS56699	tile(s): 'left_dorsal, right_dorsal (central brain dorsal region only, the optic lobes and ventral brain are not included in this image)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20181214_23_A3', age: 'Adult'	expression pattern fragment
63x-Brain-2620459035182235746	JRC_SS56699_Brain_20181214_23_A5_63x	female organism|adult brain|P{VT025720-GAL4.DBD} ∩ PBac{ple-p65.AD} expression pattern	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightSplit:SS56699|FlyLightSplitSlideCode:20181214_23_A5|jrc_slide_code_api:20181214_23_A5|neuronbridge:SS56699	tile(s): 'left_dorsal, right_dorsal (central brain dorsal region only, the optic lobes and ventral brain are not included in this image)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20181214_23_A5', age: 'Adult'	expression pattern fragment
63x-Brain-2620459035308064866	JRC_SS56699_Brain_20181214_23_A6_63x	female organism|adult brain|P{VT025720-GAL4.DBD} ∩ PBac{ple-p65.AD} expression pattern	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightSplit:SS56699|FlyLightSplitSlideCode:20181214_23_A6|jrc_slide_code_api:20181214_23_A6|neuronbridge:SS56699	tile(s): 'left_dorsal, left_ventral, right_dorsal, right_ventral (central brain dorsal region only, the optic lobes and ventral brain are not included in this image)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20181214_23_A6', age: 'Adult'	expression pattern fragment
63x-Brain-2620459035429699682	JRC_SS56699_Brain_20181214_23_A7_63x	female organism|adult brain|P{VT025720-GAL4.DBD} ∩ PBac{ple-p65.AD} expression pattern	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightRaw:SS56699|FlyLightRawSlideCode:20181214_23_A7|jrc_slide_code_api:20181214_23_A7	tile(s): 'left_dorsal, right_dorsal (central brain dorsal region only, the optic lobes and ventral brain are not included in this image)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20181214_23_A7', age: 'Adult'	expression pattern fragment
63x-Brain-2620459035555528802	JRC_SS56699_Brain_20181214_23_A8_63x	female organism|adult brain|P{VT025720-GAL4.DBD} ∩ PBac{ple-p65.AD} expression pattern	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightSplit:SS56699|FlyLightSplitSlideCode:20181214_23_A8|jrc_slide_code_api:20181214_23_A8|neuronbridge:SS56699	tile(s): 'left_dorsal, right_dorsal (central brain dorsal region only, the optic lobes and ventral brain are not included in this image)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20181214_23_A8', age: 'Adult'	expression pattern fragment
63x-Brain-2676529642617176162	JRC_SS56699_Brain_20190521_31_E1_63x	female organism|adult brain|P{VT025720-GAL4.DBD} ∩ PBac{ple-p65.AD} expression pattern	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightRaw:SS56699|FlyLightRawSlideCode:20190521_31_E1|jrc_slide_code_api:20190521_31_E1	tile(s): 'left_dorsal, right_dorsal (central brain dorsal region only, the optic lobes and ventral brain are not included in this image)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190521_31_E1', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2676529642868834402	JRC_SS56699_Brain_20190521_31_E3_63x	female organism|adult brain|P{VT025720-GAL4.DBD} ∩ PBac{ple-p65.AD} expression pattern	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightRaw:SS56699|FlyLightRawSlideCode:20190521_31_E3|jrc_slide_code_api:20190521_31_E3	tile(s): 'left_dorsal, right_dorsal (central brain dorsal region only, the optic lobes and ventral brain are not included in this image)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190521_31_E3', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2676529643103715426	JRC_SS56699_Brain_20190521_31_E5_63x	female organism|adult brain|P{VT025720-GAL4.DBD} ∩ PBac{ple-p65.AD} expression pattern	JRC2018Unisex_c	SS56699|JRC_SS56699	FlyLightRaw:SS56699|FlyLightRawSlideCode:20190521_31_E5|jrc_slide_code_api:20190521_31_E5	tile(s): 'left_dorsal, right_dorsal (central brain dorsal region only, the optic lobes and ventral brain are not included in this image)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190521_31_E5', age: 'Day 1-5'	expression pattern fragment
