filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
20x-Brain-2390983244582486114	JRC_SS34781_Brain_20170331_23_A1_20x	female organism|adult brain|P{R42H07-GAL4.DBD} ∩ P{R74F04-p65.AD} expression pattern	JRC2018Unisex_c	SS34781|JRC_SS34781	FlyLightSplit:SS34781|FlyLightSplitSlideCode:20170331_23_A1|jrc_slide_code_api:20170331_23_A1|neuronbridge:SS34781	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170331_23_A1', age: 'Adult'	expression pattern fragment
20x-Brain-2390983244800589922	JRC_SS34781_Brain_20170331_23_A2_20x	female organism|adult brain|P{R42H07-GAL4.DBD} ∩ P{R74F04-p65.AD} expression pattern	JRC2018Unisex_c	SS34781|JRC_SS34781	FlyLightSplit:SS34781|FlyLightSplitSlideCode:20170331_23_A2|jrc_slide_code_api:20170331_23_A2|neuronbridge:SS34781	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170331_23_A2', age: 'Adult'	expression pattern fragment
20x-Brain-2390983245006110818	JRC_SS34781_Brain_20170331_23_A3_20x	female organism|adult brain|P{R42H07-GAL4.DBD} ∩ P{R74F04-p65.AD} expression pattern	JRC2018Unisex_c	SS34781|JRC_SS34781	FlyLightSplit:SS34781|FlyLightSplitSlideCode:20170331_23_A3|jrc_slide_code_api:20170331_23_A3|neuronbridge:SS34781	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170331_23_A3', age: 'Adult'	expression pattern fragment
20x-Brain-2390983245215826018	JRC_SS34781_Brain_20170331_23_A4_20x	female organism|adult brain|P{R42H07-GAL4.DBD} ∩ P{R74F04-p65.AD} expression pattern	JRC2018Unisex_c	SS34781|JRC_SS34781	FlyLightSplit:SS34781|FlyLightSplitSlideCode:20170331_23_A4|jrc_slide_code_api:20170331_23_A4|neuronbridge:SS34781	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170331_23_A4', age: 'Adult'	expression pattern fragment
20x-Brain-2390983245433929826	JRC_SS34781_Brain_20170331_23_A5_20x	female organism|adult brain|P{R42H07-GAL4.DBD} ∩ P{R74F04-p65.AD} expression pattern	JRC2018Unisex_c	SS34781|JRC_SS34781	FlyLightSplit:SS34781|FlyLightSplitSlideCode:20170331_23_A5|jrc_slide_code_api:20170331_23_A5|neuronbridge:SS34781	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170331_23_A5', age: 'Adult'	expression pattern fragment
20x-Brain-2390983245652033634	JRC_SS34781_Brain_20170331_23_A6_20x	female organism|adult brain|P{R42H07-GAL4.DBD} ∩ P{R74F04-p65.AD} expression pattern	JRC2018Unisex_c	SS34781|JRC_SS34781	FlyLightSplit:SS34781|FlyLightSplitSlideCode:20170331_23_A6|jrc_slide_code_api:20170331_23_A6|neuronbridge:SS34781	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170331_23_A6', age: 'Adult'	expression pattern fragment
20x-Brain-2390983245861748834	JRC_SS34781_Brain_20170331_23_B1_20x	female organism|adult brain|P{R42H07-GAL4.DBD} ∩ P{R74F04-p65.AD} expression pattern	JRC2018Unisex_c	SS34781|JRC_SS34781	FlyLightSplit:SS34781|FlyLightSplitSlideCode:20170331_23_B1|jrc_slide_code_api:20170331_23_B1|neuronbridge:SS34781	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170331_23_B1', age: 'Adult'	expression pattern fragment
20x-Brain-2390984160459096162	JRC_SS34778_Brain_20170331_22_E1_20x	female organism|adult brain|P{R42H07-GAL4.DBD} ∩ P{VT034615-p65.AD} expression pattern	JRC2018Unisex_c	SS34778|JRC_SS34778	FlyLightSplit:SS34778|FlyLightSplitSlideCode:20170331_22_E1|jrc_slide_code_api:20170331_22_E1|neuronbridge:SS34778	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170331_22_E1', age: 'Adult'	expression pattern fragment
20x-Brain-2390984160664617058	JRC_SS34778_Brain_20170331_22_E2_20x	female organism|adult brain|P{R42H07-GAL4.DBD} ∩ P{VT034615-p65.AD} expression pattern	JRC2018Unisex_c	SS34778|JRC_SS34778	FlyLightSplit:SS34778|FlyLightSplitSlideCode:20170331_22_E2|jrc_slide_code_api:20170331_22_E2|neuronbridge:SS34778	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170331_22_E2', age: 'Adult'	expression pattern fragment
20x-Brain-2390984160874332258	JRC_SS34778_Brain_20170331_22_E3_20x	female organism|adult brain|P{R42H07-GAL4.DBD} ∩ P{VT034615-p65.AD} expression pattern	JRC2018Unisex_c	SS34778|JRC_SS34778	FlyLightSplit:SS34778|FlyLightSplitSlideCode:20170331_22_E3|jrc_slide_code_api:20170331_22_E3|neuronbridge:SS34778	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170331_22_E3', age: 'Adult'	expression pattern fragment
20x-Brain-2390984161084047458	JRC_SS34778_Brain_20170331_22_E4_20x	female organism|adult brain|P{R42H07-GAL4.DBD} ∩ P{VT034615-p65.AD} expression pattern	JRC2018Unisex_c	SS34778|JRC_SS34778	FlyLightSplit:SS34778|FlyLightSplitSlideCode:20170331_22_E4|jrc_slide_code_api:20170331_22_E4|neuronbridge:SS34778	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170331_22_E4', age: 'Adult'	expression pattern fragment
20x-Brain-2390984161293762658	JRC_SS34778_Brain_20170331_22_E5_20x	female organism|adult brain|P{R42H07-GAL4.DBD} ∩ P{VT034615-p65.AD} expression pattern	JRC2018Unisex_c	SS34778|JRC_SS34778	FlyLightSplit:SS34778|FlyLightSplitSlideCode:20170331_22_E5|jrc_slide_code_api:20170331_22_E5|neuronbridge:SS34778	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170331_22_E5', age: 'Adult'	expression pattern fragment
20x-Brain-2390984161503477858	JRC_SS34778_Brain_20170331_22_E6_20x	female organism|adult brain|P{R42H07-GAL4.DBD} ∩ P{VT034615-p65.AD} expression pattern	JRC2018Unisex_c	SS34778|JRC_SS34778	FlyLightSplit:SS34778|FlyLightSplitSlideCode:20170331_22_E6|jrc_slide_code_api:20170331_22_E6|neuronbridge:SS34778	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170331_22_E6', age: 'Adult'	expression pattern fragment
20x-Brain-2666729250870001703	JRC_SS43995_Brain_20190426_26_C1_20x	female organism|adult brain|P{R77H03-GAL4.DBD} ∩ P{VT064246-p65.AD} expression pattern	JRC2018Unisex_c	SS43995|JRC_SS43995	FlyLightSplit:SS43995|FlyLightSplitSlideCode:20190426_26_C1|jrc_slide_code_api:20190426_26_C1|neuronbridge:SS43995	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190426_26_C1', age: 'Adult'	expression pattern fragment
20x-Brain-2666729251247489063	JRC_SS43995_Brain_20190426_26_C2_20x	female organism|adult brain|P{R77H03-GAL4.DBD} ∩ P{VT064246-p65.AD} expression pattern	JRC2018Unisex_c	SS43995|JRC_SS43995	FlyLightSplit:SS43995|FlyLightSplitSlideCode:20190426_26_C2|jrc_slide_code_api:20190426_26_C2|neuronbridge:SS43995	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190426_26_C2', age: 'Adult'	expression pattern fragment
20x-Brain-2666729251620782119	JRC_SS43995_Brain_20190426_26_C3_20x	female organism|adult brain|P{R77H03-GAL4.DBD} ∩ P{VT064246-p65.AD} expression pattern	JRC2018Unisex_c	SS43995|JRC_SS43995	FlyLightSplit:SS43995|FlyLightSplitSlideCode:20190426_26_C3|jrc_slide_code_api:20190426_26_C3|neuronbridge:SS43995	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190426_26_C3', age: 'Adult'	expression pattern fragment
20x-Brain-2666729251805331495	JRC_SS43995_Brain_20190426_26_C4_20x	female organism|adult brain|P{R77H03-GAL4.DBD} ∩ P{VT064246-p65.AD} expression pattern	JRC2018Unisex_c	SS43995|JRC_SS43995	FlyLightSplit:SS43995|FlyLightSplitSlideCode:20190426_26_C4|jrc_slide_code_api:20190426_26_C4|neuronbridge:SS43995	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190426_26_C4', age: 'Adult'	expression pattern fragment
20x-Brain-2666664113442127970	JRC_SS43995_Brain_20190426_26_C5_20x	female organism|adult brain|P{R77H03-GAL4.DBD} ∩ P{VT064246-p65.AD} expression pattern	JRC2018Unisex_c	SS43995|JRC_SS43995	FlyLightSplit:SS43995|FlyLightSplitSlideCode:20190426_26_C5|jrc_slide_code_api:20190426_26_C5|neuronbridge:SS43995	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190426_26_C5', age: 'Adult'	expression pattern fragment
