subject_id	object	relation	pub	subject_name	comment
VFB_jrmc09xu	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	TmY17_L (MaleCNS:74181)	male-cns:v0.9 251117
VFB_jrmc0xe9	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T4d_L (MaleCNS:74906)	male-cns:v0.9 251117
VFB_jrmc0xea	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T4d_R (MaleCNS:129390)	male-cns:v0.9 251117
VFB_jrmc2fsg	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L2_L (MaleCNS:15954)	male-cns:v0.9 251117
VFB_jrmc13fl	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_R (MaleCNS:548398)	male-cns:v0.9 251117
VFB_jrmc2z9p	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Dm8b_L (MaleCNS:66176)	male-cns:v0.9 251117
VFB_jrmc0jjg	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm2_L (MaleCNS:82384)	male-cns:v0.9 251117
VFB_jrmc04gf	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	TmY3_L (MaleCNS:522373)	male-cns:v0.9 251117
VFB_jrmc09p4	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	TmY16_R (MaleCNS:24864)	male-cns:v0.9 251117
VFB_jrmc29ex	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L3_R (MaleCNS:106491)	male-cns:v0.9 251117
VFB_jrmc14p2	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T2_L (MaleCNS:89232)	male-cns:v0.9 251117
VFB_jrmc362s	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Cm2_R (MaleCNS:140166)	male-cns:v0.9 251117
VFB_jrmc23a3	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	LOLP1_L (MaleCNS:26107)	male-cns:v0.9 251117
VFB_jrmc339x	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Dm2_L (MaleCNS:535248)	male-cns:v0.9 251117
VFB_jrmc1s7a	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Mi2_L (MaleCNS:140870)	male-cns:v0.9 251117
VFB_jrmc1l9a	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Pm3_L (MaleCNS:23094)	male-cns:v0.9 251117
VFB_jrmc04gg	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	TmY3_L (MaleCNS:75763)	male-cns:v0.9 251117
VFB_jrmc2fsh	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L2_R (MaleCNS:26029)	male-cns:v0.9 251117
VFB_jrmc2aqy	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L4_R (MaleCNS:94824)	male-cns:v0.9 251117
VFB_jrmc3eqo	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	C3_R (MaleCNS:63976)	male-cns:v0.9 251117
VFB_jrmc0dca	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm5c_L (MaleCNS:133771)	male-cns:v0.9 251117
VFB_jrmc0qxb	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T5a_L (MaleCNS:150327)	male-cns:v0.9 251117
VFB_jrmc0kwd	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm20_L (MaleCNS:546931)	male-cns:v0.9 251117
VFB_jrmc1637	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T2a_R (MaleCNS:83012)	male-cns:v0.9 251117
VFB_jrmc2fsi	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L2_L (MaleCNS:69962)	male-cns:v0.9 251117
VFB_jrmc0jjh	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm2_R (MaleCNS:112524)	male-cns:v0.9 251117
VFB_jrmc1pzy	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Mi13_R (MaleCNS:62161)	male-cns:v0.9 251117
VFB_jrmc05sv	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	TmY5a_L (MaleCNS:549201)	male-cns:v0.9 251117
VFB_jrmc0ead	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm6_L (MaleCNS:155739)	male-cns:v0.9 251117
VFB_jrmc1ytd	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Li20_L (MaleCNS:113571)	male-cns:v0.9 251117
VFB_jrmc05sw	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	TmY5a_R (MaleCNS:68370)	male-cns:v0.9 251117
VFB_jrmc21c8	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	MeLo3a_R (MaleCNS:57451)	male-cns:v0.9 251117
VFB_jrmc0hkc	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm39_L (MaleCNS:60359)	male-cns:v0.9 251117
VFB_jrmc0owk	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm1_L (MaleCNS:76796)	male-cns:v0.9 251117
VFB_jrmc09p5	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	TmY16_L (MaleCNS:40759)	male-cns:v0.9 251117
VFB_jrmc0w26	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T4c_R (MaleCNS:109554)	male-cns:v0.9 251117
VFB_jrmc0jji	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm2_R (MaleCNS:51064)	male-cns:v0.9 251117
VFB_jrmc2aqz	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L4_R (MaleCNS:91232)	male-cns:v0.9 251117
VFB_jrmc2ee5	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L1_L (MaleCNS:28307)	male-cns:v0.9 251117
VFB_jrmc13fm	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_L (MaleCNS:28512)	male-cns:v0.9 251117
VFB_jrmc0n1z	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T5d_L (MaleCNS:198222)	male-cns:v0.9 251117
VFB_jrmc29ey	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L3_R (MaleCNS:78232)	male-cns:v0.9 251117
VFB_jrmc05sx	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	TmY5a_R (MaleCNS:63955)	male-cns:v0.9 251117
VFB_jrmc07vm	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm9_R (MaleCNS:105921)	male-cns:v0.9 251117
VFB_jrmc07vn	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm9_L (MaleCNS:179450)	male-cns:v0.9 251117
VFB_jrmc03wx	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	TmY21_R (MaleCNS:64865)	male-cns:v0.9 251117
VFB_jrmc07vo	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm9_L (MaleCNS:180421)	male-cns:v0.9 251117
VFB_jrmc1zj0	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Li34a_L (MaleCNS:34572)	male-cns:v0.9 251117
VFB_jrmc0ij3	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm4_L (MaleCNS:44971)	male-cns:v0.9 251117
VFB_jrmc114n	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T4a_R (MaleCNS:89409)	male-cns:v0.9 251117
VFB_jrmc04gh	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	TmY3_R (MaleCNS:55198)	male-cns:v0.9 251117
VFB_jrmc21c9	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	MeLo3a_L (MaleCNS:520522)	male-cns:v0.9 251117
VFB_jrmc0fcr	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm3_L (MaleCNS:129946)	male-cns:v0.9 251117
VFB_jrmc375y	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Cm7_R (MaleCNS:81893)	male-cns:v0.9 251117
VFB_jrmc327f	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Dm15_L (MaleCNS:114176)	male-cns:v0.9 251117
VFB_jrmc0qxc	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T5a_L (MaleCNS:68426)	male-cns:v0.9 251117
VFB_jrmc2116	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	MeLo11_L (MaleCNS:537102)	male-cns:v0.9 251117
VFB_jrmc0cd1	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm5a_L (MaleCNS:162470)	male-cns:v0.9 251117
VFB_jrmc0xeb	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T4d_L (MaleCNS:45923)	male-cns:v0.9 251117
VFB_jrmc29ez	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L3_R (MaleCNS:96952)	male-cns:v0.9 251117
VFB_jrmc05sy	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	TmY5a_R (MaleCNS:72660)	male-cns:v0.9 251117
VFB_jrmc0li8	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm24_L (MaleCNS:64861)	male-cns:v0.9 251117
VFB_jrmc1ksb	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Pm1_L (MaleCNS:37729)	male-cns:v0.9 251117
VFB_jrmc2ar0	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L4_R (MaleCNS:160663)	male-cns:v0.9 251117
VFB_jrmc1qdf	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Mi14_R (MaleCNS:77103)	male-cns:v0.9 251117
VFB_jrmc0fcs	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm3_R (MaleCNS:86319)	male-cns:v0.9 251117
VFB_jrmc0glq	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm35_R (MaleCNS:65665)	male-cns:v0.9 251117
VFB_jrmc339y	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Dm2_L (MaleCNS:208039)	male-cns:v0.9 251117
VFB_jrmc2z9q	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Dm8b_L (MaleCNS:89230)	male-cns:v0.9 251117
VFB_jrmc0zqr	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T3_L (MaleCNS:131057)	male-cns:v0.9 251117
VFB_jrmc0tle	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T5c_R (MaleCNS:156331)	male-cns:v0.9 251117
VFB_jrmc0owl	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm1_L (MaleCNS:53934)	male-cns:v0.9 251117
VFB_jrmc23b0	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	LO_ME_unclear_L (MaleCNS:227218)	male-cns:v0.9 251117
VFB_jrmc0w27	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T4c_L (MaleCNS:550654)	male-cns:v0.9 251117
VFB_jrmc04xu	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	TmY4_R (MaleCNS:59236)	male-cns:v0.9 251117
VFB_jrmc0xec	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T4d_L (MaleCNS:95021)	male-cns:v0.9 251117
VFB_jrmc0w28	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T4c_L (MaleCNS:77652)	male-cns:v0.9 251117
VFB_jrmc31fi	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Dm10_R (MaleCNS:75452)	male-cns:v0.9 251117
VFB_jrmc0n20	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T5d_L (MaleCNS:98950)	male-cns:v0.9 251117
VFB_jrmc1638	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T2a_L (MaleCNS:82887)	male-cns:v0.9 251117
VFB_jrmc0w29	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T4c_R (MaleCNS:107705)	male-cns:v0.9 251117
VFB_jrmc1mz2	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Mi9_R (MaleCNS:65154)	male-cns:v0.9 251117
VFB_jrmc05sz	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	TmY5a_L (MaleCNS:520495)	male-cns:v0.9 251117
VFB_jrmc1wh3	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Mi1_R (MaleCNS:42057)	male-cns:v0.9 251117
VFB_jrmc0zqs	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T3_R (MaleCNS:135689)	male-cns:v0.9 251117
VFB_jrmc0n21	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T5d_R (MaleCNS:111532)	male-cns:v0.9 251117
VFB_jrmc1mz3	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Mi9_L (MaleCNS:81040)	male-cns:v0.9 251117
VFB_jrmc0jjj	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm2_R (MaleCNS:51804)	male-cns:v0.9 251117
VFB_jrmc0eae	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm6_L (MaleCNS:521281)	male-cns:v0.9 251117
VFB_jrmc0xed	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T4d_R (MaleCNS:114884)	male-cns:v0.9 251117
VFB_jrmc1ykx	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Li14_R (MaleCNS:63112)	male-cns:v0.9 251117
VFB_jrmc0gcn	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm33_L (MaleCNS:111676)	male-cns:v0.9 251117
VFB_jrmc0owm	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm1_R (MaleCNS:60447)	male-cns:v0.9 251117
VFB_jrmc08z7	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	TmY13_R (MaleCNS:62388)	male-cns:v0.9 251117
VFB_jrmc0qxd	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T5a_L (MaleCNS:543737)	male-cns:v0.9 251117
VFB_jrmc2ee6	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	L1_R (MaleCNS:54128)	male-cns:v0.9 251117
VFB_jrmc1tem	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Mi4_R (MaleCNS:72650)	male-cns:v0.9 251117
VFB_jrmc21gp	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	MeLo4_R (MaleCNS:63063)	male-cns:v0.9 251117
VFB_jrmc3eqp	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	C3_R (MaleCNS:53888)	male-cns:v0.9 251117
VFB_jrmc13fn	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_L (MaleCNS:25900)	male-cns:v0.9 251117
VFB_jrmc13fo	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T1_R (MaleCNS:103917)	male-cns:v0.9 251117
VFB_jrmc0n22	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T5d_L (MaleCNS:116167)	male-cns:v0.9 251117
VFB_jrmc114o	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	T4a_L (MaleCNS:136681)	male-cns:v0.9 251117
VFB_jrmc0own	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm1_L (MaleCNS:53234)	male-cns:v0.9 251117
VFB_jrmc0kwe	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm20_R (MaleCNS:168822)	male-cns:v0.9 251117
VFB_jrmc0jjk	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm2_L (MaleCNS:515632)	male-cns:v0.9 251117
VFB_jrmc0eaf	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Tm6_R (MaleCNS:108679)	male-cns:v0.9 251117
VFB_jrmc1zbd	left side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Li25_L (MaleCNS:58279)	male-cns:v0.9 251117
VFB_jrmc2y84	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	Dm3c_R (MaleCNS:176641)	male-cns:v0.9 251117
