filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2021466563688792162	JRC_SS00766_Brain_20140613_31_C1_20x	P{R49C04-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00766|GMR_SS00766|JRC_SS00766	FlyLightRaw:SS00766|FlyLightRawSlideCode:20140613_31_C1|jrc_slide_code_api:20140613_31_C1	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_C1', age: 'Day 1-5'
20x-Brain-2021466564183720034	JRC_SS00766_Brain_20140613_31_C2_20x	P{R49C04-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00766|GMR_SS00766|JRC_SS00766	FlyLightRaw:SS00766|FlyLightRawSlideCode:20140613_31_C2|jrc_slide_code_api:20140613_31_C2	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_C2', age: 'Day 1-5'
20x-Brain-2021466564678647906	JRC_SS00766_Brain_20140613_31_C3_20x	P{R49C04-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00766|GMR_SS00766|JRC_SS00766	FlyLightRaw:SS00766|FlyLightRawSlideCode:20140613_31_C3|jrc_slide_code_api:20140613_31_C3	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_C3', age: 'Day 1-5'
20x-Brain-2021466565173575778	JRC_SS00766_Brain_20140613_31_C4_20x	P{R49C04-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00766|GMR_SS00766|JRC_SS00766	FlyLightRaw:SS00766|FlyLightRawSlideCode:20140613_31_C4|jrc_slide_code_api:20140613_31_C4	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_C4', age: 'Day 1-5'
20x-Brain-2841449279715803234	JRC_SS00766_Brain_20200821_42_D4_20x	P{R49C04-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00766|GMR_SS00766|JRC_SS00766	FlyLightRaw:SS00766|FlyLightRawSlideCode:20200821_42_D4|jrc_slide_code_api:20200821_42_D4	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200821_42_D4', age: 'Day 1-5'
20x-Brain-2841449287420739682	JRC_SS00766_Brain_20200821_42_H4_20x	P{R49C04-p65.AD}	P{R72E01-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS00766|GMR_SS00766|JRC_SS00766	FlyLightRaw:SS00766|FlyLightRawSlideCode:20200821_42_H4|jrc_slide_code_api:20200821_42_H4	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200821_42_H4', age: 'Day 1-5'
20x-VNC-2021466563688792162	JRC_SS00766_VNC_20140613_31_C1_20x	P{R49C04-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00766|GMR_SS00766|JRC_SS00766	FlyLightRaw:SS00766|FlyLightRawSlideCode:20140613_31_C1|jrc_slide_code_api:20140613_31_C1	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_C1', age: 'Day 1-5'
20x-VNC-2021466564183720034	JRC_SS00766_VNC_20140613_31_C2_20x	P{R49C04-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00766|GMR_SS00766|JRC_SS00766	FlyLightRaw:SS00766|FlyLightRawSlideCode:20140613_31_C2|jrc_slide_code_api:20140613_31_C2	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_C2', age: 'Day 1-5'
20x-VNC-2021466564678647906	JRC_SS00766_VNC_20140613_31_C3_20x	P{R49C04-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00766|GMR_SS00766|JRC_SS00766	FlyLightRaw:SS00766|FlyLightRawSlideCode:20140613_31_C3|jrc_slide_code_api:20140613_31_C3	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_C3', age: 'Day 1-5'
20x-VNC-2021466565173575778	JRC_SS00766_VNC_20140613_31_C4_20x	P{R49C04-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00766|GMR_SS00766|JRC_SS00766	FlyLightRaw:SS00766|FlyLightRawSlideCode:20140613_31_C4|jrc_slide_code_api:20140613_31_C4	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140613_31_C4', age: 'Day 1-5'
20x-VNC-2841449279715803234	JRC_SS00766_VNC_20200821_42_D4_20x	P{R49C04-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00766|GMR_SS00766|JRC_SS00766	FlyLightRaw:SS00766|FlyLightRawSlideCode:20200821_42_D4|jrc_slide_code_api:20200821_42_D4	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200821_42_D4', age: 'Day 1-5'
20x-VNC-2841449287420739682	JRC_SS00766_VNC_20200821_42_H4_20x	P{R49C04-p65.AD}	P{R72E01-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS00766|GMR_SS00766|JRC_SS00766	FlyLightRaw:SS00766|FlyLightRawSlideCode:20200821_42_H4|jrc_slide_code_api:20200821_42_H4	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200821_42_H4', age: 'Day 1-5'
