filename	is_a	part_of	label	comment	dbxrefs
144190	adult neuron	male organism	Dm2_R (JRC_OpticLobe:144190)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:144190
128402	adult neuron	male organism	Dm2_R (JRC_OpticLobe:128402)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:128402
129477	adult neuron	male organism	Dm2_R (JRC_OpticLobe:129477)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:129477
155587	adult neuron	male organism	Dm2_R (JRC_OpticLobe:155587)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:155587
169453	adult neuron	male organism	Dm2_R (JRC_OpticLobe:169453)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:169453
143838	adult neuron	male organism	Dm2_R (JRC_OpticLobe:143838)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:143838
119785	adult neuron	male organism	Dm2_R (JRC_OpticLobe:119785)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:119785
134308	adult neuron	male organism	Dm2_R (JRC_OpticLobe:134308)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:134308
143914	adult neuron	male organism	Dm2_R (JRC_OpticLobe:143914)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:143914
174633	adult neuron	male organism	Dm2_R (JRC_OpticLobe:174633)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:174633
152608	adult neuron	male organism	Dm2_R (JRC_OpticLobe:152608)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:152608
208090	adult neuron	male organism	Dm2_R (JRC_OpticLobe:208090)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:208090
117413	adult neuron	male organism	Dm2_R (JRC_OpticLobe:117413)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:117413
184817	adult neuron	male organism	Dm2_R (JRC_OpticLobe:184817)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:184817
130607	adult neuron	male organism	Dm2_R (JRC_OpticLobe:130607)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:130607
195836	adult neuron	male organism	Dm2_R (JRC_OpticLobe:195836)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:195836
135545	adult neuron	male organism	Dm2_R (JRC_OpticLobe:135545)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:135545
135623	adult neuron	male organism	Dm2_R (JRC_OpticLobe:135623)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:135623
126242	adult neuron	male organism	Dm2_R (JRC_OpticLobe:126242)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:126242
144753	adult neuron	male organism	Dm2_R (JRC_OpticLobe:144753)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:144753
130074	adult neuron	male organism	Dm2_R (JRC_OpticLobe:130074)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:130074
160129	adult neuron	male organism	Dm2_R (JRC_OpticLobe:160129)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:160129
169707	adult neuron	male organism	Dm2_R (JRC_OpticLobe:169707)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:169707
132424	adult neuron	male organism	Dm2_R (JRC_OpticLobe:132424)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:132424
109566	adult neuron	male organism	Dm2_R (JRC_OpticLobe:109566)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:109566
131700	adult neuron	male organism	Dm2_R (JRC_OpticLobe:131700)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:131700
118784	adult neuron	male organism	Dm2_R (JRC_OpticLobe:118784)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:118784
141080	adult neuron	male organism	Dm2_R (JRC_OpticLobe:141080)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:141080
117564	adult neuron	male organism	Dm2_R (JRC_OpticLobe:117564)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:117564
186348	adult neuron	male organism	Dm2_R (JRC_OpticLobe:186348)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:186348
178303	adult neuron	male organism	Dm2_R (JRC_OpticLobe:178303)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:178303
130589	adult neuron	male organism	Dm2_R (JRC_OpticLobe:130589)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:130589
154989	adult neuron	male organism	Dm2_R (JRC_OpticLobe:154989)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:154989
133286	adult neuron	male organism	Dm2_R (JRC_OpticLobe:133286)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:133286
901103	adult neuron	male organism	Dm2_R (JRC_OpticLobe:901103)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:901103
138765	adult neuron	male organism	Dm2_R (JRC_OpticLobe:138765)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:138765
138491	adult neuron	male organism	Dm2_R (JRC_OpticLobe:138491)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:138491
158485	adult neuron	male organism	Dm2_R (JRC_OpticLobe:158485)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:158485
164398	adult neuron	male organism	Dm2_R (JRC_OpticLobe:164398)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:164398
188161	adult neuron	male organism	Dm2_R (JRC_OpticLobe:188161)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:188161
149992	adult neuron	male organism	Dm2_R (JRC_OpticLobe:149992)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:149992
119172	adult neuron	male organism	Dm2_R (JRC_OpticLobe:119172)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:119172
199312	adult neuron	male organism	Dm2_R (JRC_OpticLobe:199312)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:199312
176217	adult neuron	male organism	Dm2_R (JRC_OpticLobe:176217)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:176217
138850	adult neuron	male organism	Dm2_R (JRC_OpticLobe:138850)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:138850
135934	adult neuron	male organism	Dm2_R (JRC_OpticLobe:135934)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:135934
142884	adult neuron	male organism	Dm2_R (JRC_OpticLobe:142884)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:142884
180966	adult neuron	male organism	Dm2_R (JRC_OpticLobe:180966)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:180966
177179	adult neuron	male organism	Dm2_R (JRC_OpticLobe:177179)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:177179
137246	adult neuron	male organism	Dm2_R (JRC_OpticLobe:137246)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:137246
161033	adult neuron	male organism	Dm2_R (JRC_OpticLobe:161033)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:161033
162338	adult neuron	male organism	Dm2_R (JRC_OpticLobe:162338)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:162338
131595	adult neuron	male organism	Dm2_R (JRC_OpticLobe:131595)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:131595
134993	adult neuron	male organism	Dm2_R (JRC_OpticLobe:134993)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:134993
153654	adult neuron	male organism	Dm2_R (JRC_OpticLobe:153654)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:153654
155123	adult neuron	male organism	Dm2_R (JRC_OpticLobe:155123)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:155123
128296	adult neuron	male organism	Dm2_R (JRC_OpticLobe:128296)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:128296
129308	adult neuron	male organism	Dm2_R (JRC_OpticLobe:129308)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:129308
129907	adult neuron	male organism	Dm2_R (JRC_OpticLobe:129907)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:129907
138734	adult neuron	male organism	Dm2_R (JRC_OpticLobe:138734)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:138734
131923	adult neuron	male organism	Dm2_R (JRC_OpticLobe:131923)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:131923
138472	adult neuron	male organism	Dm2_R (JRC_OpticLobe:138472)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:138472
139629	adult neuron	male organism	Dm2_R (JRC_OpticLobe:139629)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:139629
183854	adult neuron	male organism	Dm2_R (JRC_OpticLobe:183854)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:183854
137109	adult neuron	male organism	Dm2_R (JRC_OpticLobe:137109)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:137109
151931	adult neuron	male organism	Dm2_R (JRC_OpticLobe:151931)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:151931
170956	adult neuron	male organism	Dm2_R (JRC_OpticLobe:170956)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:170956
131798	adult neuron	male organism	Dm2_R (JRC_OpticLobe:131798)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:131798
142554	adult neuron	male organism	Dm2_R (JRC_OpticLobe:142554)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:142554
146948	adult neuron	male organism	Dm2_R (JRC_OpticLobe:146948)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:146948
207932	adult neuron	male organism	Dm2_R (JRC_OpticLobe:207932)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:207932
125554	adult neuron	male organism	Dm2_R (JRC_OpticLobe:125554)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:125554
126456	adult neuron	male organism	Dm2_R (JRC_OpticLobe:126456)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:126456
117552	adult neuron	male organism	Dm2_R (JRC_OpticLobe:117552)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:117552
127848	adult neuron	male organism	Dm2_R (JRC_OpticLobe:127848)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:127848
122391	adult neuron	male organism	Dm2_R (JRC_OpticLobe:122391)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:122391
136166	adult neuron	male organism	Dm2_R (JRC_OpticLobe:136166)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:136166
132554	adult neuron	male organism	Dm2_R (JRC_OpticLobe:132554)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:132554
133557	adult neuron	male organism	Dm2_R (JRC_OpticLobe:133557)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:133557
144476	adult neuron	male organism	Dm2_R (JRC_OpticLobe:144476)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:144476
133006	adult neuron	male organism	Dm2_R (JRC_OpticLobe:133006)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:133006
159299	adult neuron	male organism	Dm2_R (JRC_OpticLobe:159299)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:159299
189275	adult neuron	male organism	Dm2_R (JRC_OpticLobe:189275)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:189275
178793	adult neuron	male organism	Dm2_R (JRC_OpticLobe:178793)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:178793
117570	adult neuron	male organism	Dm2_R (JRC_OpticLobe:117570)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:117570
181540	adult neuron	male organism	Dm2_R (JRC_OpticLobe:181540)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:181540
150254	adult neuron	male organism	Dm2_R (JRC_OpticLobe:150254)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:150254
129179	adult neuron	male organism	Dm2_R (JRC_OpticLobe:129179)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:129179
216069	adult neuron	male organism	Dm2_R (JRC_OpticLobe:216069)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:216069
183211	adult neuron	male organism	Dm2_R (JRC_OpticLobe:183211)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:183211
125098	adult neuron	male organism	Dm2_R (JRC_OpticLobe:125098)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:125098
135872	adult neuron	male organism	Dm2_R (JRC_OpticLobe:135872)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:135872
188932	adult neuron	male organism	Dm2_R (JRC_OpticLobe:188932)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:188932
137100	adult neuron	male organism	Dm2_R (JRC_OpticLobe:137100)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:137100
187644	adult neuron	male organism	Dm2_R (JRC_OpticLobe:187644)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:187644
174484	adult neuron	male organism	Dm2_R (JRC_OpticLobe:174484)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:174484
132239	adult neuron	male organism	Dm2_R (JRC_OpticLobe:132239)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:132239
134391	adult neuron	male organism	Dm2_R (JRC_OpticLobe:134391)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:134391
134570	adult neuron	male organism	Dm2_R (JRC_OpticLobe:134570)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:134570
138426	adult neuron	male organism	Dm2_R (JRC_OpticLobe:138426)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:138426
155915	adult neuron	male organism	Dm2_R (JRC_OpticLobe:155915)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:155915
185463	adult neuron	male organism	Dm2_R (JRC_OpticLobe:185463)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:185463
133481	adult neuron	male organism	Dm2_R (JRC_OpticLobe:133481)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:133481
198838	adult neuron	male organism	Dm2_R (JRC_OpticLobe:198838)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:198838
138583	adult neuron	male organism	Dm2_R (JRC_OpticLobe:138583)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:138583
130628	adult neuron	male organism	Dm2_R (JRC_OpticLobe:130628)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:130628
126264	adult neuron	male organism	Dm2_R (JRC_OpticLobe:126264)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:126264
118321	adult neuron	male organism	Dm2_R (JRC_OpticLobe:118321)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:118321
139701	adult neuron	male organism	Dm2_R (JRC_OpticLobe:139701)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:139701
127861	adult neuron	male organism	Dm2_R (JRC_OpticLobe:127861)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:127861
136038	adult neuron	male organism	Dm2_R (JRC_OpticLobe:136038)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:136038
165783	adult neuron	male organism	Dm2_R (JRC_OpticLobe:165783)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:165783
128137	adult neuron	male organism	Dm2_R (JRC_OpticLobe:128137)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:128137
115050	adult neuron	male organism	Dm2_R (JRC_OpticLobe:115050)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:115050
138970	adult neuron	male organism	Dm2_R (JRC_OpticLobe:138970)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:138970
146972	adult neuron	male organism	Dm2_R (JRC_OpticLobe:146972)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:146972
151784	adult neuron	male organism	Dm2_R (JRC_OpticLobe:151784)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:151784
145488	adult neuron	male organism	Dm2_R (JRC_OpticLobe:145488)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:145488
134427	adult neuron	male organism	Dm2_R (JRC_OpticLobe:134427)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:134427
194638	adult neuron	male organism	Dm2_R (JRC_OpticLobe:194638)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:194638
151906	adult neuron	male organism	Dm2_R (JRC_OpticLobe:151906)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:151906
128432	adult neuron	male organism	Dm2_R (JRC_OpticLobe:128432)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:128432
156856	adult neuron	male organism	Dm2_R (JRC_OpticLobe:156856)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:156856
138511	adult neuron	male organism	Dm2_R (JRC_OpticLobe:138511)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:138511
170479	adult neuron	male organism	Dm2_R (JRC_OpticLobe:170479)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:170479
43677	adult neuron	male organism	Dm2_R (JRC_OpticLobe:43677)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:43677
176557	adult neuron	male organism	Dm2_R (JRC_OpticLobe:176557)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:176557
159421	adult neuron	male organism	Dm2_R (JRC_OpticLobe:159421)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:159421
142067	adult neuron	male organism	Dm2_R (JRC_OpticLobe:142067)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:142067
144768	adult neuron	male organism	Dm2_R (JRC_OpticLobe:144768)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:144768
144949	adult neuron	male organism	Dm2_R (JRC_OpticLobe:144949)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:144949
152764	adult neuron	male organism	Dm2_R (JRC_OpticLobe:152764)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:152764
128954	adult neuron	male organism	Dm2_R (JRC_OpticLobe:128954)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:128954
118071	adult neuron	male organism	Dm2_R (JRC_OpticLobe:118071)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:118071
135764	adult neuron	male organism	Dm2_R (JRC_OpticLobe:135764)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:135764
133107	adult neuron	male organism	Dm2_R (JRC_OpticLobe:133107)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:133107
146052	adult neuron	male organism	Dm2_R (JRC_OpticLobe:146052)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:146052
95722	adult neuron	male organism	Dm2_R (JRC_OpticLobe:95722)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:95722
127399	adult neuron	male organism	Dm2_R (JRC_OpticLobe:127399)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:127399
105562	adult neuron	male organism	Dm2_R (JRC_OpticLobe:105562)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:105562
148592	adult neuron	male organism	Dm2_R (JRC_OpticLobe:148592)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:148592
186000	adult neuron	male organism	Dm2_R (JRC_OpticLobe:186000)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:186000
161611	adult neuron	male organism	Dm2_R (JRC_OpticLobe:161611)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:161611
124638	adult neuron	male organism	Dm2_R (JRC_OpticLobe:124638)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:124638
112850	adult neuron	male organism	Dm2_R (JRC_OpticLobe:112850)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:112850
129626	adult neuron	male organism	Dm2_R (JRC_OpticLobe:129626)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:129626
132550	adult neuron	male organism	Dm2_R (JRC_OpticLobe:132550)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:132550
136032	adult neuron	male organism	Dm2_R (JRC_OpticLobe:136032)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:136032
176938	adult neuron	male organism	Dm2_R (JRC_OpticLobe:176938)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:176938
166580	adult neuron	male organism	Dm2_R (JRC_OpticLobe:166580)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:166580
144016	adult neuron	male organism	Dm2_R (JRC_OpticLobe:144016)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-Dm2	neuprint_JRC_OpticLobe_v1_0:144016
