subject_external_id	subject_name	object	pub	comment	subject_external_db	relation
1352077058	DSKMP1B	adult Drosulfakinin MP1b neuron			neuprint_JRC_Hemibrain_1point1	is_a
1011184205	DSKMP1B	adult Drosulfakinin MP1b neuron			neuprint_JRC_Hemibrain_1point1	is_a
386834269	DN1pB	anterior-projecting DN1p neuron			neuprint_JRC_Hemibrain_1point1	is_a
5813071319	DN1pB	anterior-projecting DN1p neuron			neuprint_JRC_Hemibrain_1point1	is_a
5813010153	DN1pA	ventro-contralateral-projecting DN1p neuron			neuprint_JRC_Hemibrain_1point1	is_a
324846570	DN1pA	ventro-contralateral-projecting DN1p neuron			neuprint_JRC_Hemibrain_1point1	is_a
325529237	DN1pA	ventro-contralateral-projecting DN1p neuron			neuprint_JRC_Hemibrain_1point1	is_a
387944118	DN1pA	ventro-contralateral-projecting DN1p neuron			neuprint_JRC_Hemibrain_1point1	is_a
387166379	DN1pA	ventro-contralateral-projecting DN1p neuron			neuprint_JRC_Hemibrain_1point1	is_a
327937328	DSKMP3	adult Drosulfakinin MP3 neuron			neuprint_JRC_Hemibrain_1point1	is_a
328559607	DSKMP3	adult Drosulfakinin MP3 neuron			neuprint_JRC_Hemibrain_1point1	is_a
328519904	LHAV3a6	adult lateral horn AV3 neuron			neuprint_JRC_Hemibrain_1point1	is_a
327220514	LHAV3a6	adult lateral horn AV3 neuron			neuprint_JRC_Hemibrain_1point1	is_a
359210479	LHAV3a6	adult lateral horn AV3 neuron			neuprint_JRC_Hemibrain_1point1	is_a
390919685	LHAV3a6	adult lateral horn AV3 neuron			neuprint_JRC_Hemibrain_1point1	is_a
5901219179	LHAV3c4	adult lateral horn AV3 neuron			neuprint_JRC_Hemibrain_1point1	is_a
981547981	LHAD1i2_b	adult lateral horn AD1 neuron			neuprint_JRC_Hemibrain_1point1	is_a
328542009	LHAD1i2_b	adult lateral horn AD1 neuron			neuprint_JRC_Hemibrain_1point1	is_a
452323015	LHAD1i2_b	adult lateral horn AD1 neuron			neuprint_JRC_Hemibrain_1point1	is_a
329581637	LHAV6a9	adult lateral horn AV6 neuron			neuprint_JRC_Hemibrain_1point1	is_a
391954490	LHAV6a9	adult lateral horn AV6 neuron			neuprint_JRC_Hemibrain_1point1	is_a
360254511	LHAV6a9	adult lateral horn AV6 neuron			neuprint_JRC_Hemibrain_1point1	is_a
5813056026	LHPV5j4	adult lateral horn PV5 neuron			neuprint_JRC_Hemibrain_1point1	is_a
359529027	LHPV5j4	adult lateral horn PV5 neuron			neuprint_JRC_Hemibrain_1point1	is_a
326159907	LHPV5j4	adult lateral horn PV5 neuron			neuprint_JRC_Hemibrain_1point1	is_a
453009665	LHAV6a8	adult lateral horn AV6 neuron			neuprint_JRC_Hemibrain_1point1	is_a
356144721	LHPV5h3	adult lateral horn PV5 neuron			neuprint_JRC_Hemibrain_1point1	is_a
419216386	LHPV5h3	adult lateral horn PV5 neuron			neuprint_JRC_Hemibrain_1point1	is_a
360236724	LHAV4l1	adult lateral horn AV4 neuron			neuprint_JRC_Hemibrain_1point1	is_a
359210228	LHAD1j1	adult lateral horn AD1 neuron			neuprint_JRC_Hemibrain_1point1	is_a
5901193715	LHAD1i2_a	adult lateral horn AD1 neuron			neuprint_JRC_Hemibrain_1point1	is_a
455746581	LHAD3e1_a	adult lateral horn AD3 neuron			neuprint_JRC_Hemibrain_1point1	is_a
545082184	LHAD3e1_a	adult lateral horn AD3 neuron			neuprint_JRC_Hemibrain_1point1	is_a
517445395	LHAV1f1	adult lateral horn AV1 neuron			neuprint_JRC_Hemibrain_1point1	is_a
578474907	LHAV1f1	adult lateral horn AV1 neuron			neuprint_JRC_Hemibrain_1point1	is_a
638178497	LHAV1f1	adult lateral horn AV1 neuron			neuprint_JRC_Hemibrain_1point1	is_a
542039038	PPL204	dopaminergic PPL2ab neuron			neuprint_JRC_Hemibrain_1point1	is_a
759464163	PPL204	dopaminergic PPL2ab neuron			neuprint_JRC_Hemibrain_1point1	is_a
488550675	LHAD3e1_b	adult lateral horn AD3 neuron			neuprint_JRC_Hemibrain_1point1	is_a
515390688	LHAV4e6	adult lateral horn AV4 neuron			neuprint_JRC_Hemibrain_1point1	is_a
664824047	LHPV6n1	adult lateral horn PV6 neuron			neuprint_JRC_Hemibrain_1point1	is_a
