subject_external_db	subject_external_id	relation	object
catmaid_fafb	284703	is_a	lobula columnar neuron LC4
catmaid_fafb	284788	is_a	lobula columnar neuron LC4
catmaid_fafb	285581	is_a	lobula columnar neuron LC4
catmaid_fafb	292337	is_a	lobula columnar neuron LC4
catmaid_fafb	292771	is_a	lobula columnar neuron LC4
catmaid_fafb	308338	is_a	lobula columnar neuron LC4
catmaid_fafb	309385	is_a	lobula columnar neuron LC4
catmaid_fafb	310806	is_a	lobula columnar neuron LC4
catmaid_fafb	858357	is_a	lobula columnar neuron LC4
catmaid_fafb	867281	is_a	lobula columnar neuron LC4
catmaid_fafb	867557	is_a	lobula columnar neuron LC4
catmaid_fafb	867786	is_a	lobula columnar neuron LC4
catmaid_fafb	872672	is_a	lobula columnar neuron LC4
catmaid_fafb	873664	is_a	lobula columnar neuron LC4
catmaid_fafb	873699	is_a	lobula columnar neuron LC4
catmaid_fafb	873720	is_a	lobula columnar neuron LC4
catmaid_fafb	874312	is_a	lobula columnar neuron LC4
catmaid_fafb	874359	is_a	lobula columnar neuron LC4
catmaid_fafb	874394	is_a	lobula columnar neuron LC4
catmaid_fafb	893079	is_a	lobula columnar neuron LC4
catmaid_fafb	1060175	is_a	lobula columnar neuron LC4
catmaid_fafb	1060195	is_a	lobula columnar neuron LC4
catmaid_fafb	1060201	is_a	lobula columnar neuron LC4
catmaid_fafb	1060221	is_a	lobula columnar neuron LC4
catmaid_fafb	1060322	is_a	lobula columnar neuron LC4
catmaid_fafb	1075741	is_a	lobula columnar neuron LC4
catmaid_fafb	1075777	is_a	lobula columnar neuron LC4
catmaid_fafb	1075821	is_a	lobula columnar neuron LC4
catmaid_fafb	1077372	is_a	lobula columnar neuron LC4
catmaid_fafb	1077484	is_a	lobula columnar neuron LC4
catmaid_fafb	1077585	is_a	lobula columnar neuron LC4
catmaid_fafb	1108134	is_a	lobula columnar neuron LC4
catmaid_fafb	1108155	is_a	lobula columnar neuron LC4
catmaid_fafb	1199415	is_a	lobula columnar neuron LC4
catmaid_fafb	1316949	is_a	lobula columnar neuron LC4
catmaid_fafb	1319279	is_a	lobula columnar neuron LC4
catmaid_fafb	1324489	is_a	lobula columnar neuron LC4
catmaid_fafb	1325025	is_a	lobula columnar neuron LC4
catmaid_fafb	1325197	is_a	lobula columnar neuron LC4
catmaid_fafb	1325500	is_a	lobula columnar neuron LC4
catmaid_fafb	1325528	is_a	lobula columnar neuron LC4
catmaid_fafb	1325578	is_a	lobula columnar neuron LC4
catmaid_fafb	1325592	is_a	lobula columnar neuron LC4
catmaid_fafb	1325636	is_a	lobula columnar neuron LC4
catmaid_fafb	1325820	is_a	lobula columnar neuron LC4
catmaid_fafb	1325938	is_a	lobula columnar neuron LC4
catmaid_fafb	1325965	is_a	lobula columnar neuron LC4
catmaid_fafb	1326385	is_a	lobula columnar neuron LC4
catmaid_fafb	1326497	is_a	lobula columnar neuron LC4
catmaid_fafb	1326615	is_a	lobula columnar neuron LC4
catmaid_fafb	2284700	is_a	lobula columnar neuron LC4
catmaid_fafb	2909976	is_a	lobula columnar neuron LC4
catmaid_fafb	2910014	is_a	lobula columnar neuron LC4
catmaid_fafb	2980141	is_a	lobula columnar neuron LC4
catmaid_fafb	3072214	is_a	lobula columnar neuron LC4
catmaid_fafb	4947529	is_a	giant fiber neuron
catmaid_fafb	5349447	is_a	descending neuron of the posterior brain DNp11
catmaid_fafb	6958818	is_a	descending neuron of the posterior brain DNp04
catmaid_fafb	7138957	is_a	descending neuron of the posterior brain DNp02
