filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2955658905989939298	JRC_SS77402_Brain_20210702_49_D4_20x	P{VT061221-p65.AD}	P{R18C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS77402|JRC_SS77402	FlyLightSplit:SS77402|FlyLightSplitSlideCode:20210702_49_D4|jrc_slide_code_api:20210702_49_D4|neuronbridge:SS77402	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20210702_49_D4', age: 'Day 1-5'
20x-Brain-3034643284250067042	JRC_SS77462_Brain_20220209_31_A4_20x	P{R21H09-p65.AD}	P{R34C04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS77462|JRC_SS77462	FlyLightSplit:SS77462|FlyLightSplitSlideCode:20220209_31_A4|jrc_slide_code_api:20220209_31_A4|neuronbridge:SS77462	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220209_31_A4', age: 'Day 1-5'
20x-Brain-3040802265137938530	JRC_SS77402_Brain_20220225_47_A4_20x	P{VT061221-p65.AD}	P{R18C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS77402|JRC_SS77402	FlyLightSplit:SS77402|FlyLightSplitSlideCode:20220225_47_A4|jrc_slide_code_api:20220225_47_A4|neuronbridge:SS77402	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220225_47_A4', age: 'Day 1-5'
20x-Brain-3040802265439928418	JRC_SS77462_Brain_20220225_47_B1_20x	P{R21H09-p65.AD}	P{R34C04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS77462|JRC_SS77462	FlyLightSplit:SS77462|FlyLightSplitSlideCode:20220225_47_B1|jrc_slide_code_api:20220225_47_B1|neuronbridge:SS77462	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220225_47_B1', age: 'Day 1-5'
20x-Brain-3040802267482554466	JRC_SS81529_Brain_20220225_47_E3_20x	P{R59B10-p65.AD}	P{R24A02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS81529|JRC_SS81529	FlyLightSplit:SS81529|FlyLightSplitSlideCode:20220225_47_E3|jrc_slide_code_api:20220225_47_E3|neuronbridge:SS81529	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220225_47_E3', age: 'Day 1-5'
20x-Brain-3040802267184758882	JRC_SS77402_Brain_20220225_47_D6_20x	P{VT061221-p65.AD}	P{R18C12-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS77402|JRC_SS77402	FlyLightSplit:SS77402|FlyLightSplitSlideCode:20220225_47_D6|jrc_slide_code_api:20220225_47_D6|neuronbridge:SS77402	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220225_47_D6', age: 'Day 1-5'
20x-Brain-3040802267679686754	JRC_SS77462_Brain_20220225_47_E5_20x	P{R21H09-p65.AD}	P{R34C04-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS77462|JRC_SS77462	FlyLightSplit:SS77462|FlyLightSplitSlideCode:20220225_47_E5|jrc_slide_code_api:20220225_47_E5|neuronbridge:SS77462	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220225_47_E5', age: 'Day 1-5'
20x-Brain-3040802269181247586	JRC_SS81529_Brain_20220225_47_H2_20x	P{R59B10-p65.AD}	P{R24A02-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS81529|JRC_SS81529	FlyLightSplit:SS81529|FlyLightSplitSlideCode:20220225_47_H2|jrc_slide_code_api:20220225_47_H2|neuronbridge:SS81529	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220225_47_H2', age: 'Day 1-5'
20x-Brain-3042176060289450082	JRC_SS81529_Brain_20220303_31_B1_20x	P{R59B10-p65.AD}	P{R24A02-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS81529|JRC_SS81529	FlyLightSplit:SS81529|FlyLightSplitSlideCode:20220303_31_B1|jrc_slide_code_api:20220303_31_B1|neuronbridge:SS81529	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220303_31_B1', age: 'Adult'
63x-Brain-3042176059903574114	JRC_SS81529_Brain_20220303_31_A2_63x	P{R59B10-p65.AD}	P{R24A02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS81529|JRC_SS81529	FlyLightSplit:SS81529|FlyLightSplitSlideCode:20220303_31_A2|jrc_slide_code_api:20220303_31_A2|neuronbridge:SS81529	tile(s): 'dorsal_medial, left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220303_31_A2', age: 'Adult'
63x-Brain-3042176060390113378	JRC_SS81529_Brain_20220303_31_B2_63x	P{R59B10-p65.AD}	P{R24A02-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS81529|JRC_SS81529	FlyLightSplit:SS81529|FlyLightSplitSlideCode:20220303_31_B2|jrc_slide_code_api:20220303_31_B2|neuronbridge:SS81529	tile(s): 'dorsal_medial, left_dorsal, left_optic_lobe, right_dorsal, right_optic_lobe, ventral', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220303_31_B2', age: 'Adult'
20x-VNC-2955658905989939298	JRC_SS77402_VNC_20210702_49_D4_20x	P{VT061221-p65.AD}	P{R18C12-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS77402|JRC_SS77402	FlyLightSplit:SS77402|FlyLightSplitSlideCode:20210702_49_D4|jrc_slide_code_api:20210702_49_D4|neuronbridge:SS77402	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20210702_49_D4', age: 'Day 1-5'
20x-VNC-3040802265137938530	JRC_SS77402_VNC_20220225_47_A4_20x	P{VT061221-p65.AD}	P{R18C12-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS77402|JRC_SS77402	FlyLightSplit:SS77402|FlyLightSplitSlideCode:20220225_47_A4|jrc_slide_code_api:20220225_47_A4|neuronbridge:SS77402	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220225_47_A4', age: 'Day 1-5'
20x-VNC-3040802265439928418	JRC_SS77462_VNC_20220225_47_B1_20x	P{R21H09-p65.AD}	P{R34C04-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS77462|JRC_SS77462	FlyLightSplit:SS77462|FlyLightSplitSlideCode:20220225_47_B1|jrc_slide_code_api:20220225_47_B1|neuronbridge:SS77462	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220225_47_B1', age: 'Day 1-5'
20x-VNC-3040802267482554466	JRC_SS81529_VNC_20220225_47_E3_20x	P{R59B10-p65.AD}	P{R24A02-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS81529|JRC_SS81529	FlyLightSplit:SS81529|FlyLightSplitSlideCode:20220225_47_E3|jrc_slide_code_api:20220225_47_E3|neuronbridge:SS81529	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220225_47_E3', age: 'Day 1-5'
20x-VNC-3040802267184758882	JRC_SS77402_VNC_20220225_47_D6_20x	P{VT061221-p65.AD}	P{R18C12-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS77402|JRC_SS77402	FlyLightSplit:SS77402|FlyLightSplitSlideCode:20220225_47_D6|jrc_slide_code_api:20220225_47_D6|neuronbridge:SS77402	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220225_47_D6', age: 'Day 1-5'
20x-VNC-3040802267679686754	JRC_SS77462_VNC_20220225_47_E5_20x	P{R21H09-p65.AD}	P{R34C04-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS77462|JRC_SS77462	FlyLightSplit:SS77462|FlyLightSplitSlideCode:20220225_47_E5|jrc_slide_code_api:20220225_47_E5|neuronbridge:SS77462	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220225_47_E5', age: 'Day 1-5'
20x-VNC-3040802269181247586	JRC_SS81529_VNC_20220225_47_H2_20x	P{R59B10-p65.AD}	P{R24A02-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS81529|JRC_SS81529	FlyLightSplit:SS81529|FlyLightSplitSlideCode:20220225_47_H2|jrc_slide_code_api:20220225_47_H2|neuronbridge:SS81529	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220225_47_H2', age: 'Day 1-5'
20x-VNC-3042176060289450082	JRC_SS81529_VNC_20220303_31_B1_20x	P{R59B10-p65.AD}	P{R24A02-GAL4.DBD}	male organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS81529|JRC_SS81529	FlyLightSplit:SS81529|FlyLightSplitSlideCode:20220303_31_B1|jrc_slide_code_api:20220303_31_B1|neuronbridge:SS81529	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220303_31_B1', age: 'Adult'
