filename	label	is_a	part_of	dbxrefs
20901068	MN6/7 RP3_a1r	neuron	embryonic/larval nervous system	catmaid_l1em:20901068
20901073	MN6/7 RP3_a1l	neuron	embryonic/larval nervous system	catmaid_l1em:20901073
