filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
63x-Brain-1943163828497809415	JRC_SS00131_Brain_20130326_32_C1_63x	female organism|adult brain|P{R60D05-GAL4.DBD} ∩ P{R27F02-p65.AD} expression pattern	JRC2018Unisex_c	SS00131|GMR_SS00131|JRC_SS00131	FlyLightRaw:SS00131|FlyLightRawSlideCode:20130326_32_C1|jrc_slide_code_api:20130326_32_C1	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130326_32_C1', age: 'Day 1-5'	expression pattern fragment
63x-Brain-1943163829563162631	JRC_SS00131_Brain_20130326_32_C2_63x	female organism|adult brain|P{R60D05-GAL4.DBD} ∩ P{R27F02-p65.AD} expression pattern	JRC2018Unisex_c	SS00131|GMR_SS00131|JRC_SS00131	FlyLightRaw:SS00131|FlyLightRawSlideCode:20130326_32_C2|jrc_slide_code_api:20130326_32_C2	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130326_32_C2', age: 'Day 1-5'	expression pattern fragment
63x-Brain-1943163830729179143	JRC_SS00131_Brain_20130326_32_C3_63x	female organism|adult brain|P{R60D05-GAL4.DBD} ∩ P{R27F02-p65.AD} expression pattern	JRC2018Unisex_c	SS00131|GMR_SS00131|JRC_SS00131	FlyLightRaw:SS00131|FlyLightRawSlideCode:20130326_32_C3|jrc_slide_code_api:20130326_32_C3	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130326_32_C3', age: 'Day 1-5'	expression pattern fragment
63x-Brain-1943163831941332999	JRC_SS00131_Brain_20130326_32_C4_63x	female organism|adult brain|P{R60D05-GAL4.DBD} ∩ P{R27F02-p65.AD} expression pattern	JRC2018Unisex_c	SS00131|GMR_SS00131|JRC_SS00131	FlyLightRaw:SS00131|FlyLightRawSlideCode:20130326_32_C4|jrc_slide_code_api:20130326_32_C4	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130326_32_C4', age: 'Day 1-5'	expression pattern fragment
63x-Brain-1943163832830525447	JRC_SS00131_Brain_20130326_32_C5_63x	female organism|adult brain|P{R60D05-GAL4.DBD} ∩ P{R27F02-p65.AD} expression pattern	JRC2018Unisex_c	SS00131|GMR_SS00131|JRC_SS00131	FlyLightRaw:SS00131|FlyLightRawSlideCode:20130326_32_C5|jrc_slide_code_api:20130326_32_C5	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130326_32_C5', age: 'Day 1-5'	expression pattern fragment
63x-Brain-1943132359637336071	JRC_SS00131_Brain_20130419_19_E1_63x	female organism|adult brain|P{R60D05-GAL4.DBD} ∩ P{R27F02-p65.AD} expression pattern	JRC2018Unisex_c	SS00131|GMR_SS00131|JRC_SS00131	FlyLightRaw:SS00131|FlyLightRawSlideCode:20130419_19_E1|jrc_slide_code_api:20130419_19_E1	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130419_19_E1', age: 'Day 6-10'	expression pattern fragment
63x-Brain-1943132360581054471	JRC_SS00131_Brain_20130419_19_E2_63x	female organism|adult brain|P{R60D05-GAL4.DBD} ∩ P{R27F02-p65.AD} expression pattern	JRC2018Unisex_c	SS00131|GMR_SS00131|JRC_SS00131	FlyLightRaw:SS00131|FlyLightRawSlideCode:20130419_19_E2|jrc_slide_code_api:20130419_19_E2	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130419_19_E2', age: 'Day 6-10'	expression pattern fragment
63x-Brain-1943132361503801351	JRC_SS00131_Brain_20130419_19_E3_63x	female organism|adult brain|P{R60D05-GAL4.DBD} ∩ P{R27F02-p65.AD} expression pattern	JRC2018Unisex_c	SS00131|GMR_SS00131|JRC_SS00131	FlyLightRaw:SS00131|FlyLightRawSlideCode:20130419_19_E3|jrc_slide_code_api:20130419_19_E3	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130419_19_E3', age: 'Day 6-10'	expression pattern fragment
63x-Brain-1943132362405576711	JRC_SS00131_Brain_20130419_19_E4_63x	female organism|adult brain|P{R60D05-GAL4.DBD} ∩ P{R27F02-p65.AD} expression pattern	JRC2018Unisex_c	SS00131|GMR_SS00131|JRC_SS00131	FlyLightRaw:SS00131|FlyLightRawSlideCode:20130419_19_E4|jrc_slide_code_api:20130419_19_E4	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130419_19_E4', age: 'Day 6-10'	expression pattern fragment
63x-Brain-1943132363500290055	JRC_SS00131_Brain_20130419_19_E5_63x	female organism|adult brain|P{R60D05-GAL4.DBD} ∩ P{R27F02-p65.AD} expression pattern	JRC2018Unisex_c	SS00131|GMR_SS00131|JRC_SS00131	FlyLightRaw:SS00131|FlyLightRawSlideCode:20130419_19_E5|jrc_slide_code_api:20130419_19_E5	tile(s): 'central (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130419_19_E5', age: 'Day 6-10'	expression pattern fragment
