filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2736679328526893154	JRC_SS64282_Brain_20191016_33_K1_20x	P{VT003155-p65.AD}	P{VT028153-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS64282|JRC_SS64282	FlyLightRaw:SS64282|FlyLightRawSlideCode:20191016_33_K1|jrc_slide_code_api:20191016_33_K1	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191016_33_K1', age: 'Day 1-5'
20x-Brain-2736679328698859618	JRC_SS64282_Brain_20191016_33_K2_20x	P{VT003155-p65.AD}	P{VT028153-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS64282|JRC_SS64282	FlyLightRaw:SS64282|FlyLightRawSlideCode:20191016_33_K2|jrc_slide_code_api:20191016_33_K2	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20191016_33_K2', age: 'Day 1-5'
20x-Brain-2934288130242510946	JRC_SS74757_Brain_20210512_31_B3_20x	P{VT026999-p65.AD}	P{R21B02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS74757|JRC_SS74757	FlyLightRaw:SS74757|FlyLightRawSlideCode:20210512_31_B3|jrc_slide_code_api:20210512_31_B3	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20210512_31_B3', age: 'Adult'
20x-Brain-2934288130414477410	JRC_SS74757_Brain_20210512_31_B4_20x	P{VT026999-p65.AD}	P{R21B02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS74757|JRC_SS74757	FlyLightRaw:SS74757|FlyLightRawSlideCode:20210512_31_B4|jrc_slide_code_api:20210512_31_B4	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20210512_31_B4', age: 'Adult'
20x-Brain-3183117607175717023	JRC_SS54706_Brain_20230324_43_A6_20x	P{VT019728-p65.AD}	P{VT038817-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS54706|JRC_SS54706	FlyLightSplit:SS54706|FlyLightSplitSlideCode:20230324_43_A6|jrc_slide_code_api:20230324_43_A6|neuronbridge:SS54706	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230324_43_A6', age: 'Day 1-5'
20x-Brain-3183117608006189215	JRC_SS42738_Brain_20230324_43_C2_20x	P{VT026999-p65.AD}	P{VT018838-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS42738|JRC_SS42738	FlyLightSplit:SS42738|FlyLightSplitSlideCode:20230324_43_C2|jrc_slide_code_api:20230324_43_C2|neuronbridge:SS42738	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230324_43_C2', age: 'Day 1-5'
20x-Brain-3183117608496922783	JRC_SS46542_Brain_20230324_43_D1_20x	P{VT040556-p65.AD}	P{VT040347-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS46542|JRC_SS46542	FlyLightSplit:SS46542|FlyLightSplitSlideCode:20230324_43_D1|jrc_slide_code_api:20230324_43_D1|neuronbridge:SS46542	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230324_43_D1', age: 'Day 1-5'
20x-Brain-3183117608790524063	JRC_SS50245_Brain_20230324_43_D4_20x	P{R77C10-p65.AD}	P{R20A03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50245|JRC_SS50245	FlyLightSplit:SS50245|FlyLightSplitSlideCode:20230324_43_D4|jrc_slide_code_api:20230324_43_D4|neuronbridge:SS50245	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230324_43_D4', age: 'Day 1-5'
20x-Brain-3183117609872654495	JRC_SS51755_Brain_20230324_43_F3_20x	P{VT015971-p65.AD}	P{VT015971-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS51755|JRC_SS51755	FlyLightSplit:SS51755|FlyLightSplitSlideCode:20230324_43_F3|jrc_slide_code_api:20230324_43_F3|neuronbridge:SS51755	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230324_43_F3', age: 'Day 1-5'
20x-Brain-3183117609973317791	JRC_SS51772_Brain_20230324_43_F4_20x	P{VT042732-p65.AD}	P{VT019074-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS51772|JRC_SS51772	FlyLightSplit:SS51772|FlyLightSplitSlideCode:20230324_43_F4|jrc_slide_code_api:20230324_43_F4|neuronbridge:SS51772	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230324_43_F4', age: 'Day 1-5'
20x-Brain-3183117610178838687	JRC_SS52458_Brain_20230324_43_F6_20x	P{VT044168-p65.AD}	P{VT038817-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS52458|JRC_SS52458	FlyLightSplit:SS52458|FlyLightSplitSlideCode:20230324_43_F6|jrc_slide_code_api:20230324_43_F6|neuronbridge:SS52458	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230324_43_F6', age: 'Day 1-5'
20x-Brain-3183117610283696287	JRC_SS52476_Brain_20230324_43_G1_20x	P{VT040560-p65.AD}	P{VT032404-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS52476|JRC_SS52476	FlyLightSplit:SS52476|FlyLightSplitSlideCode:20230324_43_G1|jrc_slide_code_api:20230324_43_G1|neuronbridge:SS52476	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230324_43_G1', age: 'Day 1-5'
20x-Brain-3183117610480828575	JRC_SS52815_Brain_20230324_43_G3_20x	P{VT014013-p65.AD}	P{VT063635-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS52815|JRC_SS52815	FlyLightSplit:SS52815|FlyLightSplitSlideCode:20230324_43_G3|jrc_slide_code_api:20230324_43_G3|neuronbridge:SS52815	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230324_43_G3', age: 'Day 1-5'
20x-Brain-3183117610677960863	JRC_SS52839_Brain_20230324_43_G5_20x	P{VT017002-p65.AD}	P{VT057224-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS52839|JRC_SS52839	FlyLightSplit:SS52839|FlyLightSplitSlideCode:20230324_43_G5|jrc_slide_code_api:20230324_43_G5|neuronbridge:SS52839	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230324_43_G5', age: 'Day 1-5'
20x-Brain-3183117610883481759	JRC_SS52867_Brain_20230324_43_H1_20x	P{VT057286-p65.AD}	P{VT040359-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS52867|JRC_SS52867	FlyLightSplit:SS52867|FlyLightSplitSlideCode:20230324_43_H1|jrc_slide_code_api:20230324_43_H1|neuronbridge:SS52867	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230324_43_H1', age: 'Day 1-5'
20x-Brain-3186832206077100191	JRC_SS64282_Brain_20230331_45_A5_20x	P{VT003155-p65.AD}	P{VT028153-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS64282|JRC_SS64282	FlyLightSplit:SS64282|FlyLightSplitSlideCode:20230331_45_A5|jrc_slide_code_api:20230331_45_A5|neuronbridge:SS64282	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230331_45_A5', age: 'Day 1-5'
20x-Brain-3186832207025012895	JRC_SS74735_Brain_20230331_45_C1_20x	P{VT043702-p65.AD}	P{VT018838-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS74735|JRC_SS74735	FlyLightSplit:SS74735|FlyLightSplitSlideCode:20230331_45_C1|jrc_slide_code_api:20230331_45_C1|neuronbridge:SS74735	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230331_45_C1', age: 'Day 1-5'
20x-Brain-3186832207255699615	JRC_SS74757_Brain_20230331_45_C3_20x	P{VT026999-p65.AD}	P{R21B02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS74757|JRC_SS74757	FlyLightSplit:SS74757|FlyLightSplitSlideCode:20230331_45_C3|jrc_slide_code_api:20230331_45_C3|neuronbridge:SS74757	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230331_45_C3', age: 'Day 1-5'
20x-Brain-3186832207373140127	JRC_SS74760_Brain_20230331_45_C4_20x	P{VT026999-p65.AD}	P{VT008681-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS74760|JRC_SS74760	FlyLightSplit:SS74760|FlyLightSplitSlideCode:20230331_45_C4|jrc_slide_code_api:20230331_45_C4|neuronbridge:SS74760	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230331_45_C4', age: 'Day 1-5'
20x-Brain-3186832208065200287	JRC_SS54712_Brain_20230331_45_D4_20x	P{VT048828-p65.AD}	P{VT043699-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS54712|JRC_SS54712	FlyLightSplit:SS54712|FlyLightSplitSlideCode:20230331_45_D4|jrc_slide_code_api:20230331_45_D4|neuronbridge:SS54712	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230331_45_D4', age: 'Day 1-5'
20x-Brain-3186832208304275615	JRC_SS54847_Brain_20230331_45_D6_20x	P{VT026179-p65.AD}	P{VT032404-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS54847|JRC_SS54847	FlyLightSplit:SS54847|FlyLightSplitSlideCode:20230331_45_D6|jrc_slide_code_api:20230331_45_D6|neuronbridge:SS54847	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230331_45_D6', age: 'Day 1-5'
20x-Brain-3186832208883089567	JRC_SS58626_Brain_20230331_45_E5_20x	P{VT037491-p65.AD}	P{VT019739-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS58626|JRC_SS58626	FlyLightSplit:SS58626|FlyLightSplitSlideCode:20230331_45_E5|jrc_slide_code_api:20230331_45_E5|neuronbridge:SS58626	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230331_45_E5', age: 'Day 1-5'
20x-Brain-3186832209004724383	JRC_SS59290_Brain_20230331_45_E6_20x	P{VT037491-p65.AD}	P{VT057137-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS59290|JRC_SS59290	FlyLightSplit:SS59290|FlyLightSplitSlideCode:20230331_45_E6|jrc_slide_code_api:20230331_45_E6|neuronbridge:SS59290	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230331_45_E6', age: 'Day 1-5'
20x-Brain-3186832209122164895	JRC_SS59830_Brain_20230331_45_F1_20x	P{VT059780-p65.AD}	TI{GAL4(DBD)::Zip-}dsx[GAL4(DBD)::Zip-]	female organism|adult brain	JRC2018Unisex_c	SS59830|JRC_SS59830	FlyLightSplit:SS59830|FlyLightSplitSlideCode:20230331_45_F1|jrc_slide_code_api:20230331_45_F1|neuronbridge:SS59830	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230331_45_F1', age: 'Day 1-5'
20x-Brain-3186832209235411103	JRC_SS59832_Brain_20230331_45_F2_20x	P{VT042732-p65.AD}	TI{GAL4(DBD)::Zip-}dsx[GAL4(DBD)::Zip-]	female organism|adult brain	JRC2018Unisex_c	SS59832|JRC_SS59832	FlyLightSplit:SS59832|FlyLightSplitSlideCode:20230331_45_F2|jrc_slide_code_api:20230331_45_F2|neuronbridge:SS59832	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230331_45_F2', age: 'Day 1-5'
20x-Brain-3186832209461903519	JRC_SS59889_Brain_20230331_45_F4_20x	P{VT019896-p65.AD}	TI{GAL4(DBD)::Zip-}dsx[GAL4(DBD)::Zip-]	female organism|adult brain	JRC2018Unisex_c	SS59889|JRC_SS59889	FlyLightSplit:SS59889|FlyLightSplitSlideCode:20230331_45_F4|jrc_slide_code_api:20230331_45_F4|neuronbridge:SS59889	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230331_45_F4', age: 'Day 1-5'
20x-Brain-2174675017185362018	JRC_SS03541_Brain_20150716_31_F1_20x	P{VT016273-p65.AD}	P{VT008681-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS03541|JRC_SS03541	FlyLightSplit:SS03541|FlyLightSplitSlideCode:20150716_31_F1|jrc_slide_code_api:20150716_31_F1|neuronbridge:SS03541	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150716_31_F1', age: 'Day 1-5'
20x-Brain-2174675018586259554	JRC_SS03541_Brain_20150716_31_F2_20x	P{VT016273-p65.AD}	P{VT008681-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS03541|JRC_SS03541	FlyLightSplit:SS03541|FlyLightSplitSlideCode:20150716_31_F2|jrc_slide_code_api:20150716_31_F2|neuronbridge:SS03541	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150716_31_F2', age: 'Day 1-5'
20x-Brain-2166831192047878242	JRC_SS03541_Brain_20150716_31_F3_20x	P{VT016273-p65.AD}	P{VT008681-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS03541|JRC_SS03541	FlyLightSplit:SS03541|FlyLightSplitSlideCode:20150716_31_F3|jrc_slide_code_api:20150716_31_F3|neuronbridge:SS03541	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150716_31_F3', age: 'Day 1-5'
20x-Brain-2166831192341479522	JRC_SS03541_Brain_20150716_31_F4_20x	P{VT016273-p65.AD}	P{VT008681-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS03541|JRC_SS03541	FlyLightSplit:SS03541|FlyLightSplitSlideCode:20150716_31_F4|jrc_slide_code_api:20150716_31_F4|neuronbridge:SS03541	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150716_31_F4', age: 'Day 1-5'
20x-Brain-2453026216072970338	JRC_SS46542_Brain_20170922_31_A3_20x	P{VT040556-p65.AD}	P{VT040347-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS46542|JRC_SS46542	FlyLightSplit:SS46542|FlyLightSplitSlideCode:20170922_31_A3|jrc_slide_code_api:20170922_31_A3|neuronbridge:SS46542	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170922_31_A3', age: 'Day 1-5'
20x-Brain-2471444017783504994	JRC_SS43275_Brain_20171114_32_B1_20x	P{VT026873-p65.AD}	P{VT028160-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS43275|JRC_SS43275	FlyLightSplit:SS43275|FlyLightSplitSlideCode:20171114_32_B1|jrc_slide_code_api:20171114_32_B1|neuronbridge:SS43275	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20171114_32_B1', age: 'Day 1-5'
20x-Brain-2471444017968054370	JRC_SS43275_Brain_20171114_32_B4_20x	P{VT026873-p65.AD}	P{VT028160-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS43275|JRC_SS43275	FlyLightSplit:SS43275|FlyLightSplitSlideCode:20171114_32_B4|jrc_slide_code_api:20171114_32_B4|neuronbridge:SS43275	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20171114_32_B4', age: 'Day 1-5'
