filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2110276603350089826	JRC_SS00098_Brain_20150116_41_D3_20x	P{R19G02-p65.AD}	P{R93G12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00098|GMR_SS00098|JRC_SS00098	FlyLightSplit:SS00098|FlyLightSplitSlideCode:20150116_41_D3|jrc_slide_code_api:20150116_41_D3|neuronbridge:SS00098	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150116_41_D3', age: 'Day 1-5'
20x-Brain-2227905851388067938	JRC_SS03950_Brain_20151215_31_E1_20x	P{R44A02-p65.AD}	P{R13G10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03950|JRC_SS03950	FlyLightRaw:SS03950|FlyLightRawSlideCode:20151215_31_E1|jrc_slide_code_api:20151215_31_E1	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151215_31_E1', age: 'Day 1-5'
20x-Brain-2217915838655103050	JRC_SS03950_Brain_20151215_31_E2_20x	P{R44A02-p65.AD}	P{R13G10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03950|JRC_SS03950	FlyLightRaw:SS03950|FlyLightRawSlideCode:20151215_31_E2|jrc_slide_code_api:20151215_31_E2	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151215_31_E2', age: 'Day 1-5'
20x-Brain-2227905890059550818	JRC_SS03950_Brain_20151215_31_E3_20x	P{R44A02-p65.AD}	P{R13G10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03950|JRC_SS03950	FlyLightRaw:SS03950|FlyLightRawSlideCode:20151215_31_E3|jrc_slide_code_api:20151215_31_E3	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151215_31_E3', age: 'Day 1-5'
20x-Brain-2227905915464450146	JRC_SS03950_Brain_20151215_31_E4_20x	P{R44A02-p65.AD}	P{R13G10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03950|JRC_SS03950	FlyLightRaw:SS03950|FlyLightRawSlideCode:20151215_31_E4|jrc_slide_code_api:20151215_31_E4	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151215_31_E4', age: 'Day 1-5'
20x-Brain-2217915841175879754	JRC_SS03950_Brain_20151215_31_E5_20x	P{R44A02-p65.AD}	P{R13G10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03950|JRC_SS03950	FlyLightRaw:SS03950|FlyLightRawSlideCode:20151215_31_E5|jrc_slide_code_api:20151215_31_E5	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151215_31_E5', age: 'Day 1-5'
20x-Brain-2493957990118326370	JRC_SS47410_Brain_20180109_32_B1_20x	P{VT008882-p65.AD}	P{VT003229-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS47410|JRC_SS47410	FlyLightRaw:SS47410|FlyLightRawSlideCode:20180109_32_B1|jrc_slide_code_api:20180109_32_B1	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180109_32_B1', age: 'Day 1-5'
20x-Brain-2493957990181240930	JRC_SS47410_Brain_20180109_32_B2_20x	P{VT008882-p65.AD}	P{VT003229-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS47410|JRC_SS47410	FlyLightRaw:SS47410|FlyLightRawSlideCode:20180109_32_B2|jrc_slide_code_api:20180109_32_B2	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180109_32_B2', age: 'Day 1-5'
20x-Brain-2493957990239961186	JRC_SS47410_Brain_20180109_32_B3_20x	P{VT008882-p65.AD}	P{VT003229-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS47410|JRC_SS47410	FlyLightRaw:SS47410|FlyLightRawSlideCode:20180109_32_B3|jrc_slide_code_api:20180109_32_B3	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180109_32_B3', age: 'Day 1-5'
20x-Brain-2493957990302875746	JRC_SS47410_Brain_20180109_32_B4_20x	P{VT008882-p65.AD}	P{VT003229-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS47410|JRC_SS47410	FlyLightRaw:SS47410|FlyLightRawSlideCode:20180109_32_B4|jrc_slide_code_api:20180109_32_B4	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180109_32_B4', age: 'Day 1-5'
20x-Brain-2493957990344818786	JRC_SS47410_Brain_20180109_32_B5_20x	P{VT008882-p65.AD}	P{VT003229-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS47410|JRC_SS47410	FlyLightRaw:SS47410|FlyLightRawSlideCode:20180109_32_B5|jrc_slide_code_api:20180109_32_B5	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180109_32_B5', age: 'Day 1-5'
