filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
63x-Brain-2149413570813624418	JRC_SS00300_Brain_20130607_31_C1_63x	female organism|adult brain|P{R59C10-GAL4.DBD} ∩ P{R13E12-p65.AD} expression pattern	JRC2018Unisex_c	SS00300|GMR_SS00300|JRC_SS00300	FlyLightRaw:SS00300|FlyLightRawSlideCode:20130607_31_C1|jrc_slide_code_api:20130607_31_C1	tile(s): 'right_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130607_31_C1', age: 'Day 1-5'	expression pattern fragment
63x-Brain-1897487130905542663	JRC_SS00300_Brain_20130607_31_C4_63x	female organism|adult brain|P{R59C10-GAL4.DBD} ∩ P{R13E12-p65.AD} expression pattern	JRC2018Unisex_c	SS00300|GMR_SS00300|JRC_SS00300	FlyLightRaw:SS00300|FlyLightRawSlideCode:20130607_31_C4|jrc_slide_code_api:20130607_31_C4	tile(s): 'right_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130607_31_C4', age: 'Day 1-5'	expression pattern fragment
63x-Brain-1897487339656052743	JRC_SS00316_Brain_20130612_33_C5_63x	female organism|adult brain|P{R79H02-GAL4.DBD} ∩ P{R48A07-p65.AD} expression pattern	JRC2018Unisex_c	SS00316|GMR_SS00316|JRC_SS00316	FlyLightRaw:SS00316|FlyLightRawSlideCode:20130612_33_C5|jrc_slide_code_api:20130612_33_C5	tile(s): 'left_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130612_33_C5', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2149423979897552994	JRC_SS00313_Brain_20130718_31_A2_63x	female organism|adult brain|P{R59C10-GAL4.DBD} ∩ P{R38C11-p65.AD} expression pattern	JRC2018Unisex_c	SS00313|GMR_SS00313|JRC_SS00313	FlyLightRaw:SS00313|FlyLightRawSlideCode:20130718_31_A2|jrc_slide_code_api:20130718_31_A2	tile(s): 'right_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130718_31_A2', age: 'Day 1-5'	expression pattern fragment
63x-Brain-1920233900546719842	JRC_SS00300_Brain_20130726_19_B2_63x	female organism|adult brain|P{R59C10-GAL4.DBD} ∩ P{R13E12-p65.AD} expression pattern	JRC2018Unisex_c	SS00300|GMR_SS00300|JRC_SS00300	FlyLightRaw:SS00300|FlyLightRawSlideCode:20130726_19_B2|jrc_slide_code_api:20130726_19_B2	tile(s): 'left_optic_lobe, right_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130726_19_B2', age: 'Adult'	expression pattern fragment
63x-Brain-1920233902820032610	JRC_SS00313_Brain_20130726_19_C1_63x	female organism|adult brain|P{R59C10-GAL4.DBD} ∩ P{R38C11-p65.AD} expression pattern	JRC2018Unisex_c	SS00313|GMR_SS00313|JRC_SS00313	FlyLightRaw:SS00313|FlyLightRawSlideCode:20130726_19_C1|jrc_slide_code_api:20130726_19_C1	tile(s): 'left_optic_lobe, right_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130726_19_C1', age: 'Adult'	expression pattern fragment
63x-Brain-1920233905261117538	JRC_SS00313_Brain_20130726_19_C2_63x	female organism|adult brain|P{R59C10-GAL4.DBD} ∩ P{R38C11-p65.AD} expression pattern	JRC2018Unisex_c	SS00313|GMR_SS00313|JRC_SS00313	FlyLightRaw:SS00313|FlyLightRawSlideCode:20130726_19_C2|jrc_slide_code_api:20130726_19_C2	tile(s): 'left_optic_lobe, right_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130726_19_C2', age: 'Adult'	expression pattern fragment
63x-Brain-1921658192580837474	JRC_SS00300_Brain_20130822_31_A2_63x	female organism|adult brain|P{R59C10-GAL4.DBD} ∩ P{R13E12-p65.AD} expression pattern	JRC2018Unisex_c	SS00300|GMR_SS00300|JRC_SS00300	FlyLightRaw:SS00300|FlyLightRawSlideCode:20130822_31_A2|jrc_slide_code_api:20130822_31_A2	tile(s): 'right_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130822_31_A2', age: 'Day 1-5'	expression pattern fragment
63x-Brain-1919113382540083298	JRC_SS00300_Brain_20130823_31_G2_63x	female organism|adult brain|P{R59C10-GAL4.DBD} ∩ P{R13E12-p65.AD} expression pattern	JRC2018Unisex_c	SS00300|GMR_SS00300|JRC_SS00300	FlyLightRaw:SS00300|FlyLightRawSlideCode:20130823_31_G2|jrc_slide_code_api:20130823_31_G2	tile(s): 'left_optic_lobe, right_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130823_31_G2', age: 'Day 1-5'	expression pattern fragment
63x-Brain-1919113384503017570	JRC_SS00300_Brain_20130823_31_G3_63x	female organism|adult brain|P{R59C10-GAL4.DBD} ∩ P{R13E12-p65.AD} expression pattern	JRC2018Unisex_c	SS00300|GMR_SS00300|JRC_SS00300	FlyLightRaw:SS00300|FlyLightRawSlideCode:20130823_31_G3|jrc_slide_code_api:20130823_31_G3	tile(s): 'left_optic_lobe, right_optic_lobe (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130823_31_G3', age: 'Day 1-5'	expression pattern fragment
