filename	label	is_a	part_of	dbxrefs
9698215	CM4 s MEFcom 2 Left 	neuron	embryonic/larval nervous system	catmaid_l1em:9698215
9816042	CPf s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:9816042
9844278	CM4 s MEFcom 3 Left 	neuron	embryonic/larval nervous system	catmaid_l1em:9844278
9856467	CM4 s MEFcom 4 Left 	neuron	embryonic/larval nervous system	catmaid_l1em:9856467
9864387	CM4 s dor pos com 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9864387
9864461	CM4 s dor pos com 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9864461
9864536	CM4 s dor pos MEF 2 Left 	neuron	embryonic/larval nervous system	catmaid_l1em:9864536
9947504	CM4 s short pos 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9947504
9947805	CM4 s dor pos MEF 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9947805
9947921	CM4 s ppFB 6 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9947921
9948629	DPMm1 ppFB s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9948629
9949160	Close to DPM SU Left	neuron	embryonic/larval nervous system	catmaid_l1em:9949160
9949223	DPMm1 ppFB s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9949223
9949264	DPMm1 ppFB s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9949264
9950404	DPMm1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9950404
9950816	DPMm1 upp comm s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9950816
9951197	DPMm1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9951197
9951607	DPMpm2 s NB 2 Left 	neuron	embryonic/larval nervous system	catmaid_l1em:9951607
9951753	DPMpm1 s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9951753
9951917	DPMpm1 s 6 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9951917
9954202	CM4 s short pos 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9954202
9954298	CM4 s ven 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9954298
9954421	CM4 s MEFcom 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9954421
9954547	CM4 s dor pos com 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:9954547
10011972	CM4 s loSM 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10011972
10014485	CM4 s loSM 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10014485
10015661	CM4 s MEFcom 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10015661
10017669	CM4 s short pos 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10017669
10017683	CM4 s dor pos MEF 6 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10017683
10017968	CM4 s ven 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10017968
10138514	DALcl12 v s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:10138514
10269309	DPMm1 ppFB s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10269309
10282203	DPMm1 s Left	neuron	embryonic/larval nervous system	catmaid_l1em:10282203
10284042	DPMm1 desc s med 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10284042
10297957	DPMm1 ppFB s 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10297957
10300139	DPMm1 s NB 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10300139
10302790	BLAd ven lat s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:10302790
10303172	BLAd ven lat s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:10303172
10381874	CM4 s GC 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10381874
10414455	CM4 s loSM 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10414455
10425159	DALcl12 v s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:10425159
10425567	DALcl12 d s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:10425567
10425974	DALcl12 d s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:10425974
10426321	DALcl12 d s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:10426321
10466429	DPMpm2 s loSM 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10466429
10533010	BLP34 b s 8 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10533010
10577349	DPMm1 upp comm s 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10577349
10711658	DPMpm2 s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10711658
10712085	DPMpm2 ppFB 4 - Left	neuron	embryonic/larval nervous system	catmaid_l1em:10712085
10714438	DPMpm2 ppFB 2 - Left	neuron	embryonic/larval nervous system	catmaid_l1em:10714438
10763235	DPMm1 s NB Left	neuron	embryonic/larval nervous system	catmaid_l1em:10763235
10764796	DPMm1 s Left	neuron	embryonic/larval nervous system	catmaid_l1em:10764796
10794801	DPMpm1 ppFB 5 - Right	neuron	embryonic/larval nervous system	catmaid_l1em:10794801
10888799	CM4 s loSM 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10888799
10891371	CM4 s dor pos MEF 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10891371
10903519	DPMpm2 s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10903519
10919351	DPMpm2 s loSM 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10919351
10920017	DPMpm2 s NB 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10920017
10924217	DPMm1 s Left	neuron	embryonic/larval nervous system	catmaid_l1em:10924217
10939614	non-neuron? 10939615	neuron	embryonic/larval nervous system	catmaid_l1em:10939614
10945119	BLVp2 s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:10945119
10961772	DPMm2 ppFB ant dor s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10961772
10974309	DPMpm1 s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10974309
10993782	DPMm1 upp comm s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10993782
10993787	DPMm1 upp comm s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10993787
10994942	DPMm1 upp comm s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10994942
10995187	DPMm1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:10995187
11022929	DPMpm2 s loSM 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:11022929
11030926	DPMpm2 s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:11030926
11032107	SU neuron s 11032108 left	neuron	embryonic/larval nervous system	catmaid_l1em:11032107
11085317	CM4 s GC 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:11085317
11095260	CM4 s loSM 6 Left	neuron	embryonic/larval nervous system	catmaid_l1em:11095260
11126336	DPMm1 ppFB s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:11126336
11179035	BLVa12 b s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:11179035
11190385	BLP34 a s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:11190385
11190781	BLVp2 s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:11190781
11190809	BLP34 b s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:11190809
11215773	BLVa12 b s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:11215773
11311591	DPMm1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:11311591
11313556	DPMm1 desc s lat 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:11313556
11463379	CM4 s ven 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:11463379
11509597	DPMpm1 s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:11509597
11509767	DPMpm1 s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:11509767
12032517	DPMl12 ant s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12032517
12204694	DPMpm1 ppFB 1 - Right	neuron	embryonic/larval nervous system	catmaid_l1em:12204694
12205963	DPMpm1 ppFB 2 - Right	neuron	embryonic/larval nervous system	catmaid_l1em:12205963
12206139	DPMm2 ppFB ant dor s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12206139
12207291	DPMpm1 ppFB 3 - Right	neuron	embryonic/larval nervous system	catmaid_l1em:12207291
12207495	DPMm2 ppFB ant dor s 2 Right 	neuron	embryonic/larval nervous system	catmaid_l1em:12207495
12208050	DPMpm1 ppFB 4 - Right	neuron	embryonic/larval nervous system	catmaid_l1em:12208050
12208798	DPMpm1 ppFB 6 - Right	neuron	embryonic/larval nervous system	catmaid_l1em:12208798
12256567	DPMm1 ppFB s 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12256567
12262871	CM4 s ppFB 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12262871
12283795	CM4 s ppFB 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12283795
12289177	CM4 s ven 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12289177
12290287	CM4 s ppFB 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12290287
12343219	DPMpm2 ppFB 5 - Right	neuron	embryonic/larval nervous system	catmaid_l1em:12343219
12345237	DPMpm2 s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12345237
12345792	CM4 s ppFB 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12345792
12346676	CM4 s ppFB 2 Right 	neuron	embryonic/larval nervous system	catmaid_l1em:12346676
12347886	CM4 s ppFB 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12347886
12361947	DPMm1 ppFB s 6 Left	neuron	embryonic/larval nervous system	catmaid_l1em:12361947
12362682	CP23 ppFB s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12362682
12365683	BLVa t s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:12365683
12367292	CM4 s ppFB 8 Right - ends before 601 	neuron	embryonic/larval nervous system	catmaid_l1em:12367292
12367466	CM4 s dor pos MEF 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12367466
12372419	BLVa t s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:12372419
12385468	BLVa t s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:12385468
12445523	CM4 s ppFB 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:12445523
12446997	CP23 ppFB s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:12446997
12449484	DPMpm2 ppFB 3 - Left	neuron	embryonic/larval nervous system	catmaid_l1em:12449484
12474032	DPMpm1 ppFB 7 - Right	neuron	embryonic/larval nervous system	catmaid_l1em:12474032
12477165	BAlc post s 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:12477165
12488233	DPMm1 ppFB s 7 Left	neuron	embryonic/larval nervous system	catmaid_l1em:12488233
12494383	CM4 s ppFB 7 Left	neuron	embryonic/larval nervous system	catmaid_l1em:12494383
12498192	DPMm2 ppFB ant dor s 2 Left 	neuron	embryonic/larval nervous system	catmaid_l1em:12498192
12530013	CM4 s ppFB 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:12530013
12532127	DPMm1 ppFB s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12532127
12532152	DPMm1 ppFB s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12532152
12546782	DPLal-13 s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12546782
12549053	DPLal1-3 s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12549053
12549257	DPLal1-3 s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12549257
12570095	DPLam s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12570095
12570525	DALl1 s 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12570525
12615701	BLAl s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12615701
12618333	BLAl s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12618333
12701593	DPLc ant lat s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12701593
12702367	DPLc ant lat s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12702367
12702656	DPLd s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12702656
12703528	DPLd s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12703528
12704599	DPLd s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12704599
12727225	BAla12 s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:12727225
12745233	DPLl a s 1	neuron	embryonic/larval nervous system	catmaid_l1em:12745233
12747607	DPLl p s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12747607
12749099	DPLl i s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12749099
12751130	DPLl i s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12751130
12755280	DPLl i s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12755280
12845026	DPLc post lat s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12845026
12846265	DPLc post lat s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12846265
12847167	DPLc post lat s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12847167
12877880	BLDc s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12877880
12880792	BLDc s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12880792
12927136	BAmd2 v s 3 Left	neuron	embryonic/larval nervous system	catmaid_l1em:12927136
12978829	DPLc ant lat s 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12978829
12979804	DPLc ant lat s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12979804
12981110	DPLc ant lat s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12981110
12982435	DPLd s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12982435
12984739	DPLd s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12984739
12985971	DPMl34 ant s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12985971
12986939	DPMl34 ant s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12986939
12988149	DPMl34 ant s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12988149
12991032	DPLc post lat s 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12991032
12992011	DPLc post lat s 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12992011
12993051	DPLc post lat s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12993051
12995472	DPMl34 pos s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12995472
12996024	DPMl34 pos s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:12996024
13202894	DPLam s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:13202894
13216296	DPMl12 pos s 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13216296
13217452	DPMl12 pos s 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13217452
13217639	DPMl12 pos s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13217639
13217922	DPMl12 pos s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13217922
13218289	DPMl12 pos s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13218289
13220541	DPMl ant dor nb 1_TODO	neuron	embryonic/larval nervous system	catmaid_l1em:13220541
13234578	DPMm1 s Right	neuron	embryonic/larval nervous system	catmaid_l1em:13234578
13234841	DPMm1 s Right	neuron	embryonic/larval nervous system	catmaid_l1em:13234841
13235092	DPMm1 s Right	neuron	embryonic/larval nervous system	catmaid_l1em:13235092
13235454	DPMm1 upp comm s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13235454
13237321	DPMm1 upp comm s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13237321
13238159	DPMm1 s 3	neuron	embryonic/larval nervous system	catmaid_l1em:13238159
13239550	DPMm1 upp comm s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13239550
13241784	DPMm1 s 1	neuron	embryonic/larval nervous system	catmaid_l1em:13241784
13340343	DPMm1 upp comm s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13340343
13341065	DPMm1 ant comm s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13341065
13341456	DPMm1 s right	neuron	embryonic/larval nervous system	catmaid_l1em:13341456
13345002	DPMpm1 s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13345002
13362478	DPMm1 s longit 1	neuron	embryonic/larval nervous system	catmaid_l1em:13362478
13364562	DPMpm1 s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13364562
13389208	DPLc post lat ant s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13389208
13407007	DPMm1 s longit med 2	neuron	embryonic/larval nervous system	catmaid_l1em:13407007
13410103	DPMm1 s longit med 1	neuron	embryonic/larval nervous system	catmaid_l1em:13410103
13410891	DPMm1 desc s med 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13410891
13411388	DPMm1 s longit 2	neuron	embryonic/larval nervous system	catmaid_l1em:13411388
13411400	DPMm1 s desc med 1	neuron	embryonic/larval nervous system	catmaid_l1em:13411400
13451589	DPMm1 ant comm s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13451589
13454509	DPMm1 s 2	neuron	embryonic/larval nervous system	catmaid_l1em:13454509
13556524	DPMm1 desc s lat 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13556524
13726190	BAla34 s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13726190
13729664	BAmv12 dor s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13729664
13730666	BAmv12 int s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13730666
13731104	BAmv12 int s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13731104
13732551	BAmv12 dor s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13732551
13733436	BAmv12 dor s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13733436
13733768	BAmv12 dor s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13733768
13734146	BAmv12 dor s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13734146
13734435	BAmv12 dor s 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13734435
13734645	BAmv12 int s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13734645
13734815	BAmv12 dor s 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13734815
13734996	BAmv12 dor s 8 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13734996
13735199	BAmv12 dor s 9 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13735199
13756873	BAmd2 d s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13756873
13758977	BAmd2 v s 5 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13758977
13759971	BAmd2 v s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13759971
13760269	BAmd2 v s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13760269
13760579	BAmd2 v s 6 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13760579
13836912	BAmd2 v s 1 Right 	neuron	embryonic/larval nervous system	catmaid_l1em:13836912
13838330	BAmd2 v s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13838330
13840191	BAmd2 v s 8 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13840191
13841014	BAmd2 v s 7 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13841014
13950873	DAMd23 s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13950873
13950952	DAMd23 s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13950952
13965334	BAmas12 ven s 3 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13965334
13966425	BAmas12 ven s 2 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13966425
13967121	BAmas12 ven s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13967121
13967587	BAmas12 ven s 1 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13967587
13974142	TR BAlv s 4 Right	neuron	embryonic/larval nervous system	catmaid_l1em:13974142
14265548	CM13 med s 2 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14265548
14265559	CM13 med s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14265559
14265600	CPf s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14265600
14266277	CM13 med s 4 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266277
14266284	CM13 med s 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266284
14266304	CM13 med s 6 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266304
14266386	CM13 med s 9 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266386
14266395	CM13 med s 7 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266395
14266400	DPLc5 s 1 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266400
14266405	DPLc5 s 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266405
14266415	CM4 s GC 5 Left	neuron	embryonic/larval nervous system	catmaid_l1em:14266415
