filename	synonyms	label	is_a	part_of
flylight_gen1_gal4-Alignments-GMR_10G06_AE_01-GMR_10G06_AE_01-20100407_GMR_10G06_AE_01_11-fA01v_20100408134113562-20x-VNC-2623488279143514146-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10G06_AE_01
flylight_gen1_gal4-Alignments-GMR_10G09_AE_01-GMR_10G09_AE_01-20080320_GMR_10G09_AE_01_04-fA01v_20080322015326468-20x-VNC-2619740367037136929-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10G09_AE_01
flylight_gen1_gal4-Alignments-GMR_10G10_AE_01-GMR_10G10_AE_01-20090406_GMR_10G10_AE_01_06-fA01v_20090406140953186-20x-VNC-2622508718150909991-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10G10_AE_01
flylight_gen1_gal4-Alignments-GMR_10G11_AE_01-GMR_10G11_AE_01-20090911_GMR_10G11_AE_01_04-fA01v_20090914093157887-20x-VNC-2625790759843922018-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10G11_AE_01
flylight_gen1_gal4-Alignments-GMR_10G12_AE_01-GMR_10G12_AE_01-20090224_GMR_10G12_AE_01_01-fA01v_20090225102047265-20x-VNC-2623414931432669220-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10G12_AE_01
flylight_gen1_gal4-Alignments-GMR_10H01_AE_01-GMR_10H01_AE_01-20080325_GMR_10H01_AE_01_06-fA01v_20080329014446546-20x-VNC-2626960658670813220-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10H01_AE_01
flylight_gen1_gal4-Alignments-GMR_10H02_AE_01-GMR_10H02_AE_01-20080531_GMR_10H02_AE_01_07-fA01v_20080602235311828-20x-VNC-2626476573812850728-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10H02_AE_01
flylight_gen1_gal4-Alignments-GMR_10H03_AE_01-GMR_10H03_AE_01-20080426_GMR_10H03_AE_01_09-fA01v_20080428223425390-20x-VNC-2625214858865410086-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10H03_AE_01
flylight_gen1_gal4-Alignments-GMR_10H04_AE_01-GMR_10H04_AE_01-20101220_GMR_10H04_AE_01_10-fA01v_20101221101402093-20x-VNC-2623289883887665192-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10H04_AE_01
flylight_gen1_gal4-Alignments-GMR_10H05_AE_01-GMR_10H05_AE_01-20090224_GMR_10H05_AE_01_02-fA01v_20090225102556187-20x-VNC-2626205221910478884-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10H05_AE_01
flylight_gen1_gal4-Alignments-GMR_10H06_AE_01-GMR_10H06_AE_01-20080501_GMR_10H06_AE_01_02-fA01v_20080502035441875-20x-VNC-2623204944756342818-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10H06_AE_01
flylight_gen1_gal4-Alignments-GMR_10H07_AE_01-GMR_10H07_AE_01-20080401_GMR_10H07_AE_01_05-fA01v_20080402234927406-20x-VNC-2622463545958203428-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10H07_AE_01
flylight_gen1_gal4-Alignments-GMR_10H08_AE_01-GMR_10H08_AE_01-20080401_GMR_10H08_AE_01_02-fA01v_20080402235439859-20x-VNC-2625731328649199653-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10H08_AE_01
flylight_gen1_gal4-Alignments-GMR_10H09_AE_01-GMR_10H09_AE_01-20080118_GMR_10H09_AE_01_10-fA01v_20080125042835843-20x-VNC-2625087771814920228-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10H09_AE_01
flylight_gen1_gal4-Alignments-GMR_10H10_AE_01-GMR_10H10_AE_01-20100417_GMR_10H10_AE_01_04-fA01v_20100419214209156-20x-VNC-2624974717617963046-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10H10_AE_01
flylight_gen1_gal4-Alignments-GMR_10H12_AE_01-GMR_10H12_AE_01-20080325_GMR_10H12_AE_01_08-fA01v_20080329021927093-20x-VNC-2627047177771286567-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_10H12_AE_01
flylight_gen1_gal4-Alignments-GMR_11A01_AE_01-GMR_11A01_AE_01-20080108_GMR_11A01_AE_01_05-fA01v_20080111231958656-20x-VNC-2625859764151648294-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11A01_AE_01
flylight_gen1_gal4-Alignments-GMR_11A04_AE_01-GMR_11A04_AE_01-20100701_GMR_11A04_AE_01_04-fA01v_20100806151011807-20x-VNC-2627012655084208162-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11A04_AE_01
flylight_gen1_gal4-Alignments-GMR_11A05_AE_01-GMR_11A05_AE_01-20080426_GMR_11A05_AE_01_02-fA01v_20080428223845484-20x-VNC-2622436013208764454-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11A05_AE_01
