filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
20x-Brain-1943131941939183623	JRC_SS00020_Brain_20130326_19_I6_20x	female organism|adult brain|P{R44B10-GAL4.DBD} ∩ P{R30G06-p65.AD} expression pattern	JRC2018Unisex_c	SS00020|GMR_SS00020|JRC_SS00020	FlyLightRaw:SS00020|FlyLightRawSlideCode:20130326_19_I6|jrc_slide_code_api:20130326_19_I6	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX Ethanol Mounting', slide_code: '20130326_19_I6', age: 'Day 6-10'	expression pattern fragment
20x-Brain-2298520200280014885	JRC_SS00020_Brain_20160722_24_A3_20x	female organism|adult brain|P{R44B10-GAL4.DBD} ∩ P{R30G06-p65.AD} expression pattern	JRC2018Unisex_c	SS00020|GMR_SS00020|JRC_SS00020	FlyLightRaw:SS00020|FlyLightRawSlideCode:20160722_24_A3|jrc_slide_code_api:20160722_24_A3	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160722_24_A3', age: 'Adult'	expression pattern fragment
20x-Brain-2298520201563471909	JRC_SS00020_Brain_20160722_24_B5_20x	female organism|adult brain|P{R44B10-GAL4.DBD} ∩ P{R30G06-p65.AD} expression pattern	JRC2018Unisex_c	SS00020|GMR_SS00020|JRC_SS00020	FlyLightRaw:SS00020|FlyLightRawSlideCode:20160722_24_B5|jrc_slide_code_api:20160722_24_B5	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160722_24_B5', age: 'Adult'	expression pattern fragment
20x-Brain-2298520201672523813	JRC_SS00020_Brain_20160722_24_B6_20x	female organism|adult brain|P{R44B10-GAL4.DBD} ∩ P{R30G06-p65.AD} expression pattern	JRC2018Unisex_c	SS00020|GMR_SS00020|JRC_SS00020	FlyLightRaw:SS00020|FlyLightRawSlideCode:20160722_24_B6|jrc_slide_code_api:20160722_24_B6	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160722_24_B6', age: 'Adult'	expression pattern fragment
20x-Brain-2298520202003873829	JRC_SS00020_Brain_20160722_24_C1_20x	female organism|adult brain|P{R44B10-GAL4.DBD} ∩ P{R30G06-p65.AD} expression pattern	JRC2018Unisex_c	SS00020|GMR_SS00020|JRC_SS00020	FlyLightRaw:SS00020|FlyLightRawSlideCode:20160722_24_C1|jrc_slide_code_api:20160722_24_C1	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160722_24_C1', age: 'Adult'	expression pattern fragment
20x-Brain-2298520202221977637	JRC_SS00020_Brain_20160722_24_C3_20x	female organism|adult brain|P{R44B10-GAL4.DBD} ∩ P{R30G06-p65.AD} expression pattern	JRC2018Unisex_c	SS00020|GMR_SS00020|JRC_SS00020	FlyLightRaw:SS00020|FlyLightRawSlideCode:20160722_24_C3|jrc_slide_code_api:20160722_24_C3	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160722_24_C3', age: 'Adult'	expression pattern fragment
20x-Brain-2298520202335223845	JRC_SS00020_Brain_20160722_24_C4_20x	female organism|adult brain|P{R44B10-GAL4.DBD} ∩ P{R30G06-p65.AD} expression pattern	JRC2018Unisex_c	SS00020|GMR_SS00020|JRC_SS00020	FlyLightRaw:SS00020|FlyLightRawSlideCode:20160722_24_C4|jrc_slide_code_api:20160722_24_C4	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160722_24_C4', age: 'Adult'	expression pattern fragment
20x-Brain-2298520202448470053	JRC_SS00020_Brain_20160722_24_C5_20x	female organism|adult brain|P{R44B10-GAL4.DBD} ∩ P{R30G06-p65.AD} expression pattern	JRC2018Unisex_c	SS00020|GMR_SS00020|JRC_SS00020	FlyLightRaw:SS00020|FlyLightRawSlideCode:20160722_24_C5|jrc_slide_code_api:20160722_24_C5	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160722_24_C5', age: 'Adult'	expression pattern fragment
20x-Brain-2298520202565910565	JRC_SS00020_Brain_20160722_24_C6_20x	female organism|adult brain|P{R44B10-GAL4.DBD} ∩ P{R30G06-p65.AD} expression pattern	JRC2018Unisex_c	SS00020|GMR_SS00020|JRC_SS00020	FlyLightRaw:SS00020|FlyLightRawSlideCode:20160722_24_C6|jrc_slide_code_api:20160722_24_C6	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160722_24_C6', age: 'Adult'	expression pattern fragment
20x-Brain-2298520202800791589	JRC_SS00020_Brain_20160722_24_C8_20x	female organism|adult brain|P{R44B10-GAL4.DBD} ∩ P{R30G06-p65.AD} expression pattern	JRC2018Unisex_c	SS00020|GMR_SS00020|JRC_SS00020	FlyLightRaw:SS00020|FlyLightRawSlideCode:20160722_24_C8|jrc_slide_code_api:20160722_24_C8	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160722_24_C8', age: 'Adult'	expression pattern fragment
