filename	label	is_a	part_of	dbxrefs
20901068	MN6/7 RP3_a1r 20901068	neuron	embryonic/larval nervous system	catmaid_l1em:20901068
20901073	MN6/7 RP3_a1l 20901073	neuron	embryonic/larval nervous system	catmaid_l1em:20901073
