subject_external_id	subject_name	subject_external_db	relation	object	pub
720575941517219475	BANC_888:720575941517219475	BANC888	is_a	T5d neuron	
720575941517220780	BANC_888:720575941517220780	BANC888	is_a	lobula columnar neuron LC12	
720575941517222659	BANC_888:720575941517222659	BANC888	is_a	lobula-lobula plate columnar neuron LLPC2	
720575941517223002	BANC_888:720575941517223002	BANC888	is_a	adult superior medial protocerebrum neuron 324	
720575941517225219	BANC_888:720575941517225219	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517225987	BANC_888:720575941517225987	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517226233	BANC_888:720575941517226233	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517227001	BANC_888:720575941517227001	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517229658	BANC_888:720575941517229658	BANC888	is_a	centrifugal neuron C2	
720575941517229914	BANC_888:720575941517229914	BANC888	is_a	medulla intrinsic neuron Mi13	
720575941517231097	BANC_888:720575941517231097	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517232387	BANC_888:720575941517232387	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517233580	BANC_888:720575941517233580	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517234522	BANC_888:720575941517234522	BANC888	is_a	lamina monopolar neuron L2	
720575941517235193	BANC_888:720575941517235193	BANC888	is_a	adult central brain intrinsic neuron	
720575941517236058	BANC_888:720575941517236058	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517236227	BANC_888:720575941517236227	BANC888	is_a	centrifugal neuron C2	
720575941517238521	BANC_888:720575941517238521	BANC888	is_a	T2a neuron	
720575941517238874	BANC_888:720575941517238874	BANC888	is_a	medulla intrinsic neuron Mi13	
720575941517240154	BANC_888:720575941517240154	BANC888	is_a	adult medulla visual projection neuron MeVP4	FlyBase:FBrf0262545
720575941517240569	BANC_888:720575941517240569	BANC888	is_a	adult central brain intrinsic neuron	
720575941517240942	BANC_888:720575941517240942	BANC888	is_a	adult CB2985 neuron	
720575941517241434	BANC_888:720575941517241434	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517241443	BANC_888:720575941517241443	BANC888	is_a	adult central medulla intrinsic neuron Cm20	
720575941517242115	BANC_888:720575941517242115	BANC888	is_a	lamina monopolar neuron L2	
720575941517242734	BANC_888:720575941517242734	BANC888	is_a	gamma main Kenyon cell	
720575941517242883	BANC_888:720575941517242883	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517243226	BANC_888:720575941517243226	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517243395	BANC_888:720575941517243395	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517245274	BANC_888:720575941517245274	BANC888	is_a	medulla intrinsic neuron Mi15	
720575941517248259	BANC_888:720575941517248259	BANC888	is_a	T5b neuron	
720575941517248346	BANC_888:720575941517248346	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517248761	BANC_888:720575941517248761	BANC888	is_a	adult central medulla intrinsic neuron Cm16	FlyBase:FBrf0262545
720575941517249529	BANC_888:720575941517249529	BANC888	is_a	adult anterior ventrolateral protocerebrum neuron 555	
720575941517252857	BANC_888:720575941517252857	BANC888	is_a	proximal medullary amacrine neuron Pm1	FlyBase:FBrf0262545
720575941517255939	BANC_888:720575941517255939	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517256620	BANC_888:720575941517256620	BANC888	is_a	adult medulla-lobula neuron MeLo2	FlyBase:FBrf0262545
720575941517258387	BANC_888:720575941517258387	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517258968	BANC_888:720575941517258968	BANC888	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575941517260634	BANC_888:720575941517260634	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941517262083	BANC_888:720575941517262083	BANC888	is_a	T5c neuron	
