subject_external_id	subject_name	object	pub	comment	subject_external_db	relation
203594175	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813079341	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1279775029	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
980391392	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
948704521	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
203253072	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1104824699	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
203931040	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1230328538	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1136545839	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1011076931	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1073457310	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
916970574	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1374390473	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1195658585	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
203598504	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5812986772	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1072472949	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
916309801	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
203594169	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
915610680	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
296690817	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1073897808	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1103576992	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813020699	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
296867934	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1072805036	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813082948	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1261129931	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
757396504	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1199082254	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
327566137	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
296872415	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
327565800	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
327565511	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
326884203	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
388608485	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
296872298	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1104151060	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813128313	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
948704770	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813041131	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
326875404	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
326884264	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
357569231	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
916309838	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
917656984	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
327225145	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1042495376	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
357909813	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1010731508	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
357569240	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
388612388	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1374731590	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1104837598	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1104491936	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
795291970	FS4A	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1279775082	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
264986706	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1343550174	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
203598542	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
725955898	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
940791269	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813108066	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813016853	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
948683239	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
916987393	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1166592315	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
885599283	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
203598557	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1167235569	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1227941128	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
295823782	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
295490863	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813046963	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1041468139	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
357919199	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
295827899	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
357569116	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
326525255	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
481708589	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
602562786	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
295490804	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1225605932	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
326525339	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
450678094	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
949045596	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
916310074	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
357223889	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813128431	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
326184549	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
357573309	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1342194347	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1291370565	FS4B	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
202916528	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
638074940	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
915610388	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
203257652	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
387913933	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1072861316	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
763435729	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1197246979	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
326521082	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
419639581	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
387913101	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
296531421	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813020674	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
419639583	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1072455791	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1230004532	FS4C	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
540462600	OCG01	ocellar interneuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813025982	OCG01	ocellar interneuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
262840563	OCG01	ocellar interneuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
263199096	OCG01	ocellar interneuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
232513628	OCG01	ocellar interneuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
262504004	OCG01	ocellar interneuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
232513671	OCG01	ocellar interneuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
262167456	OCG01	ocellar interneuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
262517074	OCG01	ocellar interneuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
233877926	OCG01	ocellar interneuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
263522664	OCG01	ocellar interneuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813062887	OCG01	ocellar interneuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
327937328	DSKMP3	adult Drosulfakinin neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
328559607	DSKMP3	adult Drosulfakinin neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
885598772	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1135881013	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
979069882	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
732401014	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1010740063	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
515307870	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1009721053	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1135863959	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1073461640	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
732741880	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
917315269	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1135173449	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1323221783	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813041504	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1042448496	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1281622703	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
701366259	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
847336715	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813016320	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
916646157	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
948704585	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1041761742	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1041075688	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
916637896	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1104595988	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
764459322	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
916970680	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
979368408	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1134840743	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
915951309	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1167235720	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
978686129	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
948372442	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
884921084	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
796175881	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1010044978	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1134162552	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813039999	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
947681560	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
979027169	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1072779568	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
702389193	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1261129711	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
915619240	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
764800313	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
979066072	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
671345931	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
947681334	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1072874511	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
947003647	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1044822631	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813014777	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5812986798	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
916646779	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1040056887	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1166328873	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1135984965	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1229654578	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
5813040000	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1042116109	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
980089353	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1133839128	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1167235473	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
765145895	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
1102795781	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
946645190	FS3	fan-shaped body columnar neuron	FlyBase:FBrf0246888		neuprint_JRC_Hemibrain_1point1	is_a
