subject_external_db	subject_external_id	relation	object
catmaid_fafb	1945492	is_a	vaginal plate opening inhibitory neuron
catmaid_fafb	5094164	is_a	adult doublesex pMN2 (female) neuron
catmaid_fafb	5114792	is_a	vaginal plate opening inhibitory neuron
catmaid_fafb	5123560	is_a	vaginal plate opening inhibitory neuron
catmaid_fafb	5310406	is_a	vaginal plate opening inhibitory neuron
catmaid_fafb	5480914	is_a	vaginal plate opening excitatory neuron
catmaid_fafb	5486634	is_a	vaginal plate opening inhibitory neuron
catmaid_fafb	5496946	is_a	vaginal plate opening excitatory neuron
catmaid_fafb	5592796	is_a	vaginal plate opening inhibitory neuron
catmaid_fafb	5746422	is_a	vaginal plate opening inhibitory neuron
catmaid_fafb	5753206	is_a	vaginal plate opening inhibitory neuron
catmaid_fafb	6031288	is_a	vaginal plate opening inhibitory neuron
catmaid_fafb	6481208	is_a	vaginal plate opening inhibitory neuron
catmaid_fafb	6540243	is_a	vaginal plate opening inhibitory neuron
catmaid_fafb	7125205	is_a	vaginal plate opening inhibitory neuron
catmaid_fafb	7378247	is_a	vaginal plate opening inhibitory neuron
catmaid_fafb	8886951	is_a	vaginal plate opening inhibitory neuron
