subject_external_db	subject_external_id	relation	object
catmaid_fafb	3188524	is_a	zone A Johnston organ neuron
catmaid_fafb	3216944	is_a	zone A Johnston organ neuron
catmaid_fafb	3224320	is_a	zone A Johnston organ neuron
catmaid_fafb	3252871	is_a	zone A Johnston organ neuron
catmaid_fafb	3265380	is_a	zone A Johnston organ neuron
catmaid_fafb	3351842	is_a	zone A Johnston organ neuron
catmaid_fafb	3353939	is_a	zone A Johnston organ neuron
catmaid_fafb	3354422	is_a	zone A Johnston organ neuron
catmaid_fafb	3379262	is_a	zone A Johnston organ neuron
catmaid_fafb	3410772	is_a	zone A Johnston organ neuron
catmaid_fafb	3423628	is_a	zone A Johnston organ neuron
catmaid_fafb	3425912	is_a	zone A Johnston organ neuron
catmaid_fafb	3428621	is_a	zone A Johnston organ neuron
catmaid_fafb	3439547	is_a	zone A Johnston organ neuron
catmaid_fafb	3441502	is_a	zone A Johnston organ neuron
catmaid_fafb	3445359	is_a	zone A Johnston organ neuron
catmaid_fafb	3446283	is_a	zone A Johnston organ neuron
catmaid_fafb	3447303	is_a	zone A Johnston organ neuron
catmaid_fafb	3449992	is_a	zone A Johnston organ neuron
catmaid_fafb	3458430	is_a	zone A Johnston organ neuron
catmaid_fafb	3458820	is_a	zone A Johnston organ neuron
catmaid_fafb	3459185	is_a	zone A Johnston organ neuron
catmaid_fafb	3468150	is_a	zone A Johnston organ neuron
catmaid_fafb	3469424	is_a	zone A Johnston organ neuron
catmaid_fafb	3470123	is_a	zone A Johnston organ neuron
catmaid_fafb	3475003	is_a	zone A Johnston organ neuron
catmaid_fafb	3476053	is_a	zone A Johnston organ neuron
catmaid_fafb	3477376	is_a	zone A Johnston organ neuron
catmaid_fafb	3485838	is_a	zone A Johnston organ neuron
catmaid_fafb	3487462	is_a	zone A Johnston organ neuron
catmaid_fafb	3488976	is_a	zone A Johnston organ neuron
catmaid_fafb	3490054	is_a	zone A Johnston organ neuron
catmaid_fafb	3491416	is_a	zone A Johnston organ neuron
catmaid_fafb	3491533	is_a	zone A Johnston organ neuron
catmaid_fafb	3502670	is_a	zone A Johnston organ neuron
catmaid_fafb	3504256	is_a	zone A Johnston organ neuron
catmaid_fafb	3506478	is_a	zone A Johnston organ neuron
catmaid_fafb	3515963	is_a	zone A Johnston organ neuron
catmaid_fafb	3516673	is_a	zone A Johnston organ neuron
catmaid_fafb	3517017	is_a	zone A Johnston organ neuron
catmaid_fafb	3529301	is_a	zone A Johnston organ neuron
catmaid_fafb	3531049	is_a	zone A Johnston organ neuron
catmaid_fafb	3555162	is_a	zone A Johnston organ neuron
catmaid_fafb	3571801	is_a	zone A Johnston organ neuron
catmaid_fafb	3747723	is_a	zone A Johnston organ neuron
catmaid_fafb	3095992	is_a	zone B Johnston organ neuron
catmaid_fafb	3109296	is_a	zone B Johnston organ neuron
catmaid_fafb	3123085	is_a	zone B Johnston organ neuron
catmaid_fafb	3129714	is_a	zone B Johnston organ neuron
catmaid_fafb	3129720	is_a	zone B Johnston organ neuron
catmaid_fafb	3129725	is_a	zone B Johnston organ neuron
catmaid_fafb	3149051	is_a	zone B Johnston organ neuron
catmaid_fafb	3164346	is_a	zone B Johnston organ neuron
catmaid_fafb	3169611	is_a	zone B Johnston organ neuron
catmaid_fafb	3170487	is_a	zone B Johnston organ neuron
catmaid_fafb	3171269	is_a	zone B Johnston organ neuron
catmaid_fafb	3172961	is_a	zone B Johnston organ neuron
catmaid_fafb	3178473	is_a	zone B Johnston organ neuron
catmaid_fafb	3186832	is_a	zone B Johnston organ neuron
catmaid_fafb	3187712	is_a	zone B Johnston organ neuron
catmaid_fafb	3188032	is_a	zone B Johnston organ neuron
catmaid_fafb	3387407	is_a	zone B Johnston organ neuron
catmaid_fafb	3402380	is_a	zone B Johnston organ neuron
catmaid_fafb	3403100	is_a	zone B Johnston organ neuron
catmaid_fafb	3410761	is_a	zone B Johnston organ neuron
catmaid_fafb	3458576	is_a	zone B Johnston organ neuron
catmaid_fafb	3477673	is_a	zone B Johnston organ neuron
catmaid_fafb	3538466	is_a	zone B Johnston organ neuron
catmaid_fafb	3563320	is_a	zone B Johnston organ neuron
catmaid_fafb	3579164	is_a	zone B Johnston organ neuron
catmaid_fafb	3580997	is_a	zone B Johnston organ neuron
catmaid_fafb	3581009	is_a	zone B Johnston organ neuron
catmaid_fafb	3581020	is_a	zone B Johnston organ neuron
catmaid_fafb	3630644	is_a	zone B Johnston organ neuron
catmaid_fafb	3639511	is_a	zone B Johnston organ neuron
catmaid_fafb	3642969	is_a	zone B Johnston organ neuron
catmaid_fafb	3652095	is_a	zone B Johnston organ neuron
catmaid_fafb	3653474	is_a	zone B Johnston organ neuron
catmaid_fafb	3654886	is_a	zone B Johnston organ neuron
catmaid_fafb	3656399	is_a	zone B Johnston organ neuron
catmaid_fafb	3671778	is_a	zone B Johnston organ neuron
catmaid_fafb	3674078	is_a	zone B Johnston organ neuron
catmaid_fafb	3675673	is_a	zone B Johnston organ neuron
catmaid_fafb	3693844	is_a	zone B Johnston organ neuron
catmaid_fafb	3704262	is_a	zone B Johnston organ neuron
catmaid_fafb	3743875	is_a	zone B Johnston organ neuron
catmaid_fafb	3746370	is_a	zone B Johnston organ neuron
catmaid_fafb	3748235	is_a	zone B Johnston organ neuron
catmaid_fafb	3748800	is_a	zone B Johnston organ neuron
catmaid_fafb	3749227	is_a	zone B Johnston organ neuron
catmaid_fafb	3278280	is_a	antennal mechanosensory and motor center B1 projection neuron
catmaid_fafb	3750066	is_a	antennal mechanosensory and motor center B1 projection neuron
catmaid_fafb	3760675	is_a	antennal mechanosensory and motor center B1 projection neuron
catmaid_fafb	3760679	is_a	antennal mechanosensory and motor center B1 projection neuron
catmaid_fafb	3760683	is_a	antennal mechanosensory and motor center B1 projection neuron
