subject_external_id	subject_name	subject_external_db	relation	object	pub
720575941546216628	BANC_888:720575941546216628	BANC888	is_a	adult AN08B099 neuron	
720575941546220168	BANC_888:720575941546220168	BANC888	is_a	transmedullary Y neuron TmY4	
720575941546220980	BANC_888:720575941546220980	BANC888	is_a	adult IN06A086 neuron	
720575941546221317	BANC_888:720575941546221317	BANC888	is_a	adult posterior slope neuron 027	
720575941546221573	BANC_888:720575941546221573	BANC888	is_a	adult antennal lobe projection neuron DM5 lPN	
720575941546224901	BANC_888:720575941546224901	BANC888	is_a	Y neuron Y3	
720575941546228997	BANC_888:720575941546228997	BANC888	is_a	T4d neuron	
720575941546230972	BANC_888:720575941546230972	BANC888	is_a	transmedullary Y neuron TmY3	
720575941546231688	BANC_888:720575941546231688	BANC888	is_a	T2a neuron	
720575941546232325	BANC_888:720575941546232325	BANC888	is_a	adult IN04B080 neuron	
720575941546232456	BANC_888:720575941546232456	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941546232764	BANC_888:720575941546232764	BANC888	is_a	T5d neuron	
720575941546232937	BANC_888:720575941546232937	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941546233349	BANC_888:720575941546233349	BANC888	is_a	distal medullary amacrine neuron Dm2	
720575941546233572	BANC_888:720575941546233572	BANC888	is_a	sensory neuron of haltere capitellum trichoid sensillum	
720575941546235060	BANC_888:720575941546235060	BANC888	is_a	alpha/beta Kenyon cell	
720575941546237628	BANC_888:720575941546237628	BANC888	is_a	T5b neuron	
720575941546237701	BANC_888:720575941546237701	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941546239156	BANC_888:720575941546239156	BANC888	is_a	adult asymmetrical body-fan-shaped body layer 8 neuron	
720575941546239849	BANC_888:720575941546239849	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941546240617	BANC_888:720575941546240617	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941546241541	BANC_888:720575941546241541	BANC888	is_a	T5c neuron	
720575941546241672	BANC_888:720575941546241672	BANC888	is_a	T5c neuron	
720575941546242228	BANC_888:720575941546242228	BANC888	is_a	alpha/beta Kenyon cell	
720575941546242440	BANC_888:720575941546242440	BANC888	is_a	T4a neuron	
720575941546243177	BANC_888:720575941546243177	BANC888	is_a	adult SNta20 neuron	
720575941546245125	BANC_888:720575941546245125	BANC888	is_a	adult CB1193 neuron	
720575941546249864	BANC_888:720575941546249864	BANC888	is_a	proximal medullary amacrine neuron Pm1	FlyBase:FBrf0262545
720575941546250345	BANC_888:720575941546250345	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941546250757	BANC_888:720575941546250757	BANC888	is_a	transmedullary neuron Tm1	
720575941546253317	BANC_888:720575941546253317	BANC888	is_a	centrifugal neuron C3	
720575941546254597	BANC_888:720575941546254597	BANC888	is_a	adult INXXX417 neuron	
720575941546255496	BANC_888:720575941546255496	BANC888	is_a	T4b neuron	
720575941546258312	BANC_888:720575941546258312	BANC888	is_a	lobula plate intrinsic neuron LPi3a	FlyBase:FBrf0262545
720575941546258612	BANC_888:720575941546258612	BANC888	is_a	adult IN13B055 neuron	
720575941546258693	BANC_888:720575941546258693	BANC888	is_a	T2a neuron	
720575941546259561	BANC_888:720575941546259561	BANC888	is_a	transmedullary neuron Tm2	
720575941546261253	BANC_888:720575941546261253	BANC888	is_a	adult INXXX004 neuron	
720575941546261384	BANC_888:720575941546261384	BANC888	is_a	T5d neuron	
720575941546262152	BANC_888:720575941546262152	BANC888	is_a	centrifugal neuron C3	
720575941546263688	BANC_888:720575941546263688	BANC888	is_a	T5b neuron	
720575941546264712	BANC_888:720575941546264712	BANC888	is_a	lobula plate intrinsic neuron LPi2d	FlyBase:FBrf0262545
720575941546266036	BANC_888:720575941546266036	BANC888	is_a	adult IN21A038 neuron	
720575941546266373	BANC_888:720575941546266373	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941546266804	BANC_888:720575941546266804	BANC888	is_a	adult SNta28 neuron	
720575941546268092	BANC_888:720575941546268092	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941546268604	BANC_888:720575941546268604	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941546273285	BANC_888:720575941546273285	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941546274184	BANC_888:720575941546274184	BANC888	is_a	centrifugal neuron C3	
720575941546275516	BANC_888:720575941546275516	BANC888	is_a	lamina monopolar neuron L2	
720575941546276101	BANC_888:720575941546276101	BANC888	is_a	adult medulla-lobula neuron MeLo3a	FlyBase:FBrf0262545
720575941546279860	BANC_888:720575941546279860	BANC888	is_a	adult SNta30 neuron	
720575941546280072	BANC_888:720575941546280072	BANC888	is_a	lobula plate-lobula columnar neuron LPLC4	
720575941546280197	BANC_888:720575941546280197	BANC888	is_a	T5b neuron	
720575941546281864	BANC_888:720575941546281864	BANC888	is_a	transmedullary neuron Tm2	
720575941546282684	BANC_888:720575941546282684	BANC888	is_a	T3 neuron	
720575941546283708	BANC_888:720575941546283708	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941546284037	BANC_888:720575941546284037	BANC888	is_a	T3 neuron	
720575941546284476	BANC_888:720575941546284476	BANC888	is_a	transmedullary Y neuron TmY4	
720575941546285500	BANC_888:720575941546285500	BANC888	is_a	transmedullary neuron Tm20	
720575941546286085	BANC_888:720575941546286085	BANC888	is_a	adult optic lobe intrinsic neuron	
720575941546288645	BANC_888:720575941546288645	BANC888	is_a	lamina monopolar neuron L2	
720575941546290056	BANC_888:720575941546290056	BANC888	is_a	T5b neuron	
