subject_external_db	subject_external_id	relation	pub	object
catmaid_fafb	14938	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	14954	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	14962	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15050	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15102	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15114	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15118	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15126	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15214	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15218	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15306	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15370	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15374	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15378	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15422	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15502	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15530	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15534	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15614	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	15646	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	16342	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	16570	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	16574	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	16646	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	16706	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	16750	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	16754	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	16762	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	16778	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	16790	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	16806	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	16878	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	16914	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	16990	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	17110	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	17130	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	17194	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	17230	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	17238	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	17278	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	30300	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	30358	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	30598	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	36480	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	59438	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	59446	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	59452	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	59512	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	70417	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	70516	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	70572	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	73398	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	74667	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	74806	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	79409	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	162545	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	171891	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	175008	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	176001	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	204856	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	205065	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	205490	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	205547	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	205669	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	205686	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	206268	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	206630	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	236273	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	241339	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	318639	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	319740	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	321095	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	340510	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	341500	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	358030	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	358059	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	374621	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	463189	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	478790	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	478810	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	531058	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	533256	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	533335	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	534594	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	535010	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	544969	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	591301	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	631134	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	668122	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	700502	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	861848	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	1532001	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	1532526	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	1713640	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	1796354	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	1796364	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	1796369	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	1796374	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	1796379	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	2050082	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	2239126	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	2245813	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	2290613	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	2605226	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	2606344	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	2606349	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	2815129	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3021737	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3023434	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3027248	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3032505	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3104789	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3445525	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3797374	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3797921	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3798455	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3803179	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3803265	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3805463	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3828700	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3858926	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3859754	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3860663	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3870270	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3880231	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3887615	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3918200	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	3931549	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4001699	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4029548	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4035554	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4050574	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4068885	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4110268	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4116327	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4116911	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4167146	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4169596	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4205169	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4209341	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4252591	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4376732	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4377191	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4413502	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4494616	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4522123	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4568751	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4577461	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4583656	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4591408	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4608004	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4611423	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4615724	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4645802	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4706268	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4810265	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4870775	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4927553	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	4983291	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
