subject_external_db	subject_external_id	relation	object
catmaid_fafb	1181773	is_a	Johnston organ neuron EVP
catmaid_fafb	1230854	is_a	Johnston organ neuron EVP
catmaid_fafb	1231085	is_a	Johnston organ neuron EVL
catmaid_fafb	1232414	is_a	multiple zone Johnston organ neuron
catmaid_fafb	1238940	is_a	Johnston organ neuron EDM
catmaid_fafb	1238969	is_a	Johnston organ neuron EDC
catmaid_fafb	1242705	is_a	Johnston organ neuron EDP
catmaid_fafb	1278355	is_a	Johnston organ neuron EDP
catmaid_fafb	1600551	is_a	Johnston organ neuron EV
catmaid_fafb	1600563	is_a	Johnston organ neuron FVA
catmaid_fafb	1600573	is_a	Johnston organ neuron FVA
catmaid_fafb	1600578	is_a	Johnston organ neuron FVA
catmaid_fafb	1600583	is_a	Johnston organ neuron FVA
catmaid_fafb	1600589	is_a	Johnston organ neuron FVA
catmaid_fafb	1600624	is_a	multiple zone Johnston organ neuron
catmaid_fafb	1600634	is_a	Johnston organ neuron FDA
catmaid_fafb	1600649	is_a	Johnston organ neuron FDA
catmaid_fafb	1600686	is_a	Johnston organ neuron EDM
catmaid_fafb	1600691	is_a	Johnston organ neuron EDM
catmaid_fafb	1600696	is_a	Johnston organ neuron EDM
catmaid_fafb	1600718	is_a	Johnston organ neuron EV
catmaid_fafb	1600723	is_a	Johnston organ neuron EV
catmaid_fafb	1600728	is_a	Johnston organ neuron FDA
catmaid_fafb	1600743	is_a	multiple zone Johnston organ neuron
catmaid_fafb	1600748	is_a	Johnston organ neuron EDC
catmaid_fafb	1600758	is_a	Johnston organ neuron EV
catmaid_fafb	1600763	is_a	Johnston organ neuron EDP
catmaid_fafb	1669666	is_a	Johnston organ neuron FVA
catmaid_fafb	1669783	is_a	Johnston organ neuron FDA
catmaid_fafb	3115731	is_a	Johnston organ neuron DA
catmaid_fafb	3129136	is_a	Johnston organ neuron EDM
catmaid_fafb	3186706	is_a	Johnston organ neuron EDM
catmaid_fafb	3187480	is_a	Johnston organ neuron EDM
catmaid_fafb	3505588	is_a	Johnston organ neuron FDA
catmaid_fafb	3692141	is_a	Johnston organ neuron FDA
catmaid_fafb	4211935	is_a	Johnston organ neuron DP
catmaid_fafb	4524559	is_a	Johnston organ neuron CA
catmaid_fafb	5612038	is_a	Johnston organ neuron FDA
catmaid_fafb	5619162	is_a	Johnston organ neuron FDA
catmaid_fafb	5619174	is_a	Johnston organ neuron FDA
catmaid_fafb	5619194	is_a	Johnston organ neuron FVA
catmaid_fafb	5619277	is_a	Johnston organ neuron FVA
catmaid_fafb	5936951	is_a	Johnston organ neuron DP
catmaid_fafb	6331356	is_a	Johnston organ neuron DA
catmaid_fafb	6578411	is_a	Johnston organ neuron FVA
catmaid_fafb	6578911	is_a	Johnston organ neuron FVA
catmaid_fafb	6785923	is_a	Johnston organ neuron EVP
catmaid_fafb	7083677	is_a	Johnston organ neuron DA
catmaid_fafb	7095411	is_a	Johnston organ neuron DA
catmaid_fafb	7113888	is_a	Johnston organ neuron EDP
catmaid_fafb	7625026	is_a	Johnston organ neuron DP
catmaid_fafb	7695372	is_a	Johnston organ neuron EVL
catmaid_fafb	7730498	is_a	Johnston organ neuron EVL
catmaid_fafb	8553243	is_a	multiple zone Johnston organ neuron
catmaid_fafb	8646111	is_a	Johnston organ neuron FDA
catmaid_fafb	8652382	is_a	Johnston organ neuron FVA
catmaid_fafb	10018303	is_a	Johnston organ neuron FDA
catmaid_fafb	10018343	is_a	Johnston organ neuron FVA
catmaid_fafb	10071713	is_a	Johnston organ neuron FVA
catmaid_fafb	10635277	is_a	Johnston organ neuron DP
catmaid_fafb	10722611	is_a	Johnston organ neuron FVA
catmaid_fafb	10722619	is_a	Johnston organ neuron FVA
catmaid_fafb	10723194	is_a	Johnston organ neuron FVA
catmaid_fafb	10725250	is_a	Johnston organ neuron FVA
